,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,605005.SH,605005,合兴股份,汽车配件,14.8,3.0,9.0,109.0,5.93,,0.0
1,003035.SZ,003035,南网能源,环境保护,3.25,3.0,9.0,109.0,24.62,,0.0
2,605228.SH,605228,神通科技,汽车配件,12.42,3.0,8.0,108.0,9.94,,0.0
3,605398.SH,605398,新炬网络,软件服务,72.09,3.0,7.0,107.0,10.72,,0.0
4,601015.SH,601015,陕西黑猫,焦炭加工,7.71,2.0,7.0,107.0,125.66,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金,1.0
5,605018.SH,605018,长华股份,汽车配件,20.31,3.0,5.0,105.0,8.47,,0.0
6,000691.SZ,000691,亚太实业,化工原料,5.95,2.0,4.0,104.0,17.28,芜湖长元股权投资基金(有限合伙),1.0
7,600792.SH,600792,云煤能源,焦炭加工,4.35,2.0,3.0,103.0,43.06,"中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金",2.0
8,601619.SH,601619,嘉泽新能,新型电力,3.7,2.0,2.0,102.0,76.74,香港中央结算有限公司(陆股通),1.0
9,601127.SH,601127,小康股份,汽车配件,16.91,2.0,2.0,102.0,160.82,"小康控股-红塔证券-19小康EB担保及信托财产专户
小康控股-红塔证券-20康EB02担保及信托财产专户
重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)
华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划",4.0
10,605183.SH,605183,确成股份,化工原料,18.99,2.0,2.0,102.0,9.25,,0.0
11,603687.SH,603687,大胜达,广告包装,10.09,2.0,2.0,102.0,14.31,重庆睿庆股权投资基金合伙企业(有限合伙),1.0
12,603058.SH,603058,永吉股份,广告包装,9.77,2.0,5.0,5.0,40.87,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,1.0
13,605255.SH,605255,天普股份,汽车配件,22.0,2.0,4.0,4.0,7.37,上海慈鉴投资管理有限公司-慈鉴易智盈价值成长一号私募证券投资基金,1.0
14,688669.SH,688669,N聚石,化工原料,44.95,1.0,4.0,4.0,8.55,,0.0
15,605155.SH,605155,西大门,化工原料,29.31,2.0,4.0,4.0,7.03,,0.0
16,003022.SZ,003022,联泓新科,化工原料,25.6,2.0,3.0,3.0,37.72,,0.0
17,603025.SH,603025,大豪科技,IT设备,27.58,1.0,2.0,2.0,254.26,香港中央结算有限公司(陆股通),1.0
18,002240.SZ,002240,盛新锂能,小金属,29.55,2.0,2.0,2.0,205.74,"全国社保基金一一六组合
中央企业贫困地区产业投资基金股份有限公司",2.0
19,600687.SH,600687,退刚泰,,0.31,2.0,2.0,2.0,4.62,"华润深国投信托有限公司-华润信托·韶夏增利39号单一资金信托
浙江汇通刚泰股权投资基金合伙企业(有限合伙)
上海淮茂股权投资基金管理合伙企业(有限合伙)",3.0
20,603718.SH,603718,海利生物,生物制药,12.29,2.0,2.0,2.0,79.15,,0.0
21,002836.SZ,002836,新宏泽,广告包装,9.81,2.0,2.0,2.0,15.7,,0.0
22,688155.SH,688155,先惠技术,专用机械,89.4,1.0,2.0,2.0,15.38,"中国工商银行股份有限公司-博时科创板三年定期开放混合型证券投资基金
中国建设银行股份有限公司-融通新能源汽车主题精选灵活配置混合型证券投资基金",2.0
23,002237.SZ,002237,恒邦股份,黄金,12.58,1.0,1.0,1.0,114.53,"中国银行股份有限公司-易方达均衡成长股票型证券投资基金
香港中央结算有限公司(陆股通)
中信证券股份有限公司-前海开源金银珠宝主题精选灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-博时精选混合型证券投资基金",5.0
24,600422.SH,600422,昆药集团,中成药,8.79,1.0,1.0,1.0,66.65,"交通银行股份有限公司-富安达优势成长股票型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",3.0
25,000723.SZ,000723,美锦能源,焦炭加工,6.64,1.0,1.0,1.0,250.59,"中国工商银行-广发聚富开放式证券投资基金
南方资本-招商银行-远德定向增发1号资产管理计划
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金",5.0
26,601388.SH,601388,怡球资源,铝,2.97,1.0,1.0,1.0,59.72,,0.0
27,000785.SZ,000785,居然之家,百货,7.94,1.0,1.0,1.0,19.94,"中国农业银行股份有限公司-中邮核心优选混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国银行股份有限公司-华宝先进成长混合型证券投资基金",4.0
28,000831.SZ,000831,五矿稀土,小金属,18.88,1.0,1.0,1.0,185.19,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)",3.0
29,600997.SH,600997,开滦股份,煤炭开采,7.96,1.0,1.0,1.0,126.39,"中融中证煤炭指数分级证券投资基金
中国信达资产管理股份有限公司
招商中证煤炭等权指数分级证券投资基金
中央汇金资产管理有限责任公司
华宝标普中国A股红利机会指数证券投资基金(LOF)",5.0
30,600980.SH,600980,北矿科技,元器件,16.45,1.0,1.0,1.0,25.04,青岛宝信德投资管理有限公司-宝盈一号私募证券投资基金,1.0
31,600875.SH,600875,东方电气,电气设备,12.35,1.0,1.0,1.0,246.62,"招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
大成基金-农业银行-大成中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划",8.0
32,000918.SZ,000918,嘉凯城,全国地产,5.05,1.0,1.0,1.0,91.11,香港中央结算有限公司(陆股通),1.0
33,600844.SH,600844,丹化科技,化工原料,4.97,1.0,1.0,1.0,40.89,财通基金-工商银行-富春定增1021号资产管理计划,1.0
34,600818.SH,600818,中路股份,文教休闲,7.74,1.0,1.0,1.0,18.42,上海昂岳投资管理有限公司-昂岳元心1号私募投资基金,1.0
35,600800.SH,600800,天津磁卡,综合类,4.84,1.0,1.0,1.0,29.57,,0.0
36,000960.SZ,000960,锡业股份,小金属,12.15,1.0,1.0,1.0,202.76,"农银汇理(上海)资产-农业银行-华宝信托-投资(6)号集合资金信托计划
香港中央结算有限公司(陆股通)
中国银行-易方达积极成长证券投资基金
全国社保基金一零九组合
农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划",5.0
37,600771.SH,600771,广誉远,中成药,20.64,1.0,1.0,1.0,101.55,"国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
全国社保基金一零二组合
华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",4.0
38,605258.SH,605258,协和电子,元器件,37.46,1.0,1.0,1.0,8.24,,0.0
39,000987.SZ,000987,越秀金控,多元金融,13.83,1.0,1.0,1.0,368.89,,0.0
40,605333.SH,605333,沪光股份,汽车配件,17.07,1.0,1.0,1.0,6.85,光大证券资管-光大银行-光大阳光添利债券型集合资产管理计划,1.0
41,600576.SH,600576,祥源文化,影视音像,3.52,1.0,1.0,1.0,21.8,,0.0
42,600532.SH,600532,未来股份,普钢,13.93,1.0,1.0,1.0,71.89,,0.0
43,605366.SH,605366,宏柏新材,化工原料,12.33,1.0,1.0,1.0,10.23,,0.0
44,000713.SZ,000713,丰乐种业,种植业,14.96,1.0,1.0,1.0,59.73,,0.0
45,601633.SH,601633,长城汽车,汽车整车,44.24,1.0,1.0,1.0,2666.67,"中国银行股份有限公司-富国创新趋势股票型证券投资基金
中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金一零三组合
保定创新长城资产管理有限公司
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-万家自主创新混合型证券投资基金",8.0
46,601866.SH,601866,中远海发,水运,3.44,1.0,1.0,1.0,272.87,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
兴业全球基金-上海银行-中国海运(集团)总公司",4.0
47,603338.SH,603338,浙江鼎力,专用机械,119.3,1.0,1.0,1.0,579.18,"中国建设银行股份有限公司-华泰柏瑞景气优选混合型证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
全国社保基金六零一组合
香港中央结算有限公司(陆股通)
全国社保基金四零六组合
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划",6.0
48,603726.SH,603726,朗迪集团,机械基件,12.45,1.0,1.0,1.0,23.11,,0.0
49,688699.SH,688699,明微电子,半导体,66.95,1.0,1.0,1.0,11.32,,0.0
