,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200428,002983.SZ,芯瑞达,18.68,44.0247,2413452.0,104.86,661645600.0,无价格涨跌幅限制的证券,19.58,0.0
1,20200428,603439.SH,N三力,10.58,43.9456,2635322.0,105.71,431029200.0,当日无价格涨跌幅限制的A股，出现异常波动停牌的,16.51,0.01
2,20200428,603439.SH,N三力,10.58,43.9456,2635322.0,105.71,431029200.0,无价格涨跌幅限制的证券,16.51,0.01
3,20200428,300828.SZ,锐新科技,24.36,-5.764,33572768.0,14.93,671605200.0,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,2.79,0.05
4,20200428,300828.SZ,锐新科技,24.36,-5.764,33572768.0,14.93,671605200.0,日换手率达到20%的前五只证券,2.79,0.05
5,20200428,300829.SZ,金丹科技,39.39,-8.7772,43455440.0,13.03,1114737000.0,日振幅值达到15%的前五只证券,2.37,0.04
6,20200428,300829.SZ,金丹科技,39.39,-8.7772,43455440.0,13.03,1114737000.0,日换手率达到20%的前五只证券,2.37,0.04
7,20200428,300576.SZ,容大感光,45.21,10.0,65480808.0,17.74,2669241349.0,日涨幅偏离值达到7%的前五只证券,2.35,0.02
8,20200428,300576.SZ,容大感光,45.21,10.0,65480808.0,17.74,2669241349.0,日换手率达到20%的前五只证券,2.35,0.02
9,20200428,000609.SZ,中迪投资,5.43,9.919,17736264.0,85.13,1585574508.0,日涨幅偏离值达到7%的前五只证券,1.94,0.01
10,20200428,002678.SZ,珠江钢琴,8.57,4.7677,36525496.0,72.36,11630597569.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.71,0.0
11,20200428,600255.SH,梦舟股份,1.03,9.5745,17057535.0,29.11,1822681361.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.53,0.01
12,20200428,002982.SZ,湘佳股份,51.63,9.9915,27085906.0,34.31,1323276900.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.37,0.02
13,20200428,002982.SZ,湘佳股份,51.63,9.9915,26236807.0,35.01,1323276900.0,日涨幅偏离值达到7%的前五只证券,1.32,0.02
14,20200428,603530.SH,神马电力,21.71,9.9797,16687295.0,14.81,869365877.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,1.21,0.02
15,20200428,603530.SH,神马电力,21.71,9.9797,16687295.0,14.81,869365877.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,1.21,0.02
16,20200428,000532.SZ,华金资本,11.59,9.7538,25518824.0,15.8,3980973139.0,日涨幅偏离值达到7%的前五只证券,1.13,0.01
17,20200428,600004.SH,白云机场,15.46,10.0356,238891245.0,92.75,31991695146.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.95,0.01
18,20200428,000068.SZ,华控赛格,3.91,10.1408,29263868.0,29.65,3936085424.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.78,0.01
19,20200428,000609.SZ,中迪投资,5.43,9.919,13901101.0,62.69,1585574508.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.77,0.01
20,20200428,002702.SZ,海欣食品,5.7,3.2609,23744589.0,28.23,1817359500.0,日振幅值达到15%的前五只证券,0.76,0.01
21,20200428,300511.SZ,雪榕生物,10.98,10.02,41467806.0,34.29,2706212315.0,日涨幅偏离值达到7%的前五只证券,0.72,0.02
22,20200428,002505.SZ,大康农业,2.71,10.1626,59880979.0,19.43,14865358662.0,日振幅值达到15%的前五只证券,0.69,0.0
23,20200428,002505.SZ,大康农业,2.71,10.1626,59880979.0,19.43,14865358662.0,日涨幅偏离值达到7%的前五只证券,0.69,0.0
24,20200428,688126.SH,沪硅产业,13.5,14.7959,148894500.0,28.68,6072568636.0,有价格涨跌幅限制的日换手率达到30%的前五只证券,0.68,0.02
25,20200428,000068.SZ,华控赛格,3.91,10.1408,19122842.0,35.08,3936085424.0,日涨幅偏离值达到7%的前五只证券,0.54,0.0
26,20200428,000789.SZ,万年青,14.25,7.6284,70822056.0,36.7,11362305486.0,日涨幅偏离值达到7%的前五只证券,0.53,0.01
