,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,605339.SH,605339,南侨食品,食品,57.67,3.0,13.0,113.0,36.64,,0.0
1,600032.SH,600032,浙江新能,新型电力,7.4,3.0,8.0,108.0,15.39,,0.0
2,603836.SH,603836,海程邦达,仓储物流,32.29,3.0,7.0,107.0,16.57,,0.0
3,002679.SZ,002679,福建金森,林业,24.22,2.0,7.0,107.0,57.1,,0.0
4,605499.SH,605499,东鹏饮料,软饮料,80.62,3.0,6.0,106.0,32.26,,0.0
5,002280.SZ,002280,联络互动,软件服务,5.32,3.0,5.0,105.0,93.71,"香港中央结算有限公司(陆股通)
上海磐耀资产管理有限公司-磐耀源岳定制1号私募证券投资基金",2.0
6,605186.SH,605186,健麾信息,专用机械,30.34,3.0,5.0,105.0,10.32,,0.0
7,605189.SH,605189,富春染织,纺织,31.6,2.0,5.0,105.0,9.86,,0.0
8,603511.SH,603511,N爱慕,服饰,30.23,1.0,4.0,104.0,12.1,,0.0
9,605337.SH,605337,李子园,乳制品,60.96,2.0,4.0,104.0,33.03,,0.0
10,003039.SZ,003039,顺控发展,水务,62.69,3.0,4.0,104.0,38.87,,0.0
11,002900.SZ,002900,哈三联,化学制药,31.71,3.0,3.0,103.0,54.16,"中瑞国信资产管理有限公司
中合供销一期(上海)股权投资基金合伙企业(有限合伙)",2.0
12,002379.SZ,002379,宏创控股,铝,4.55,3.0,3.0,103.0,42.15,,0.0
13,688097.SH,688097,博众精工,专用机械,34.8,2.0,3.0,103.0,12.89,,0.0
14,688005.SH,688005,容百科技,电气设备,109.78,2.0,3.0,103.0,300.81,"天津世纪金沙江股权投资基金合伙企业(有限合伙)
湖北长江蔚来新能源产业发展基金合伙企业(有限合伙)",2.0
15,002536.SZ,002536,飞龙股份,汽车配件,9.08,3.0,3.0,103.0,42.78,北京厚毅资本管理有限公司-厚毅辰酉二号私募证券投资基金,1.0
16,688056.SH,688056,莱伯泰科,电器仪表,83.3,2.0,3.0,103.0,13.45,,0.0
17,605378.SH,605378,野马电池,电气设备,41.1,2.0,2.0,102.0,13.7,,0.0
18,002502.SZ,002502,鼎龙文化,影视音像,4.31,2.0,2.0,102.0,35.9,,0.0
19,002341.SZ,002341,新纶科技,化工原料,4.22,2.0,2.0,102.0,40.37,,0.0
20,002617.SZ,002617,露笑科技,电气设备,10.05,2.0,2.0,102.0,120.45,中央汇金资产管理有限责任公司,1.0
21,002622.SZ,002622,融钰集团,综合类,6.02,2.0,2.0,102.0,50.57,"创隆资产管理有限公司
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣78号证券投资集合资金信托计划",2.0
22,002407.SZ,002407,多氟多,化工原料,30.09,2.0,2.0,102.0,176.99,"北京中证焦桐投资基金(有限合伙)
红土创新基金-银河证券-深圳市创新投资集团有限公司
汇丰晋信沪港深股票型证券投资基金
香港中央结算有限公司(陆股通)
中证500交易型开放式指数证券投资基金",5.0
23,002348.SZ,002348,高乐股份,文教休闲,2.94,2.0,2.0,102.0,25.11,,0.0
24,688068.SH,688068,热景生物,医疗保健,183.46,1.0,2.0,102.0,78.94,"杭州迪通创健股权投资基金管理有限公司-浙江大健康产业股权投资基金(有限合伙)
北京云集财富投资基金中心(有限合伙)",2.0
25,688316.SH,688316,青云科技-U,软件服务,73.74,1.0,2.0,102.0,7.99,,0.0
26,002723.SZ,002723,金莱特,家用电器,19.09,2.0,2.0,102.0,33.96,"中央汇金资产管理有限责任公司
华宝信托有限责任公司-“辉煌”22号单一资金信托",2.0
27,688630.SH,688630,芯碁微装,专用机械,63.96,2.0,2.0,102.0,15.71,,0.0
28,002759.SZ,002759,天际股份,家用电器,27.29,2.0,2.0,102.0,109.75,,0.0
29,688388.SH,688388,嘉元科技,铜,85.61,2.0,2.0,102.0,142.24,"中国工商银行股份有限公司-嘉实产业先锋混合型证券投资基金
深圳前海春阳资产管理有限公司-南平鑫阳股权投资合伙企业(有限合伙)
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
交通银行股份有限公司-平安研究睿选混合型证券投资基金",5.0
30,000158.SZ,000158,常山北明,纺织,10.52,2.0,2.0,102.0,165.53,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",2.0
31,000993.SZ,000993,闽东电力,水力发电,11.75,2.0,2.0,102.0,51.67,中央汇金资产管理有限责任公司,1.0
32,688510.SH,688510,航亚科技,航空,26.93,1.0,2.0,102.0,13.54,,0.0
33,601996.SH,601996,丰林集团,家居用品,4.0,2.0,2.0,102.0,43.21,"锦绣中和(北京)资本管理有限公司-锦绣118号私募投资基金
上海富善投资有限公司-致远CTA十七期私募基金
深圳悟空投资管理有限公司-悟空蓝海源饶8号私募证券投资基金
长和(天津)投资管理有限公司-锦绣509号私募投资基金",4.0
34,688315.SH,688315,诺禾致源,医疗保健,58.73,1.0,2.0,102.0,19.08,,0.0
35,603059.SH,603059,倍加洁,家居用品,26.03,2.0,2.0,102.0,26.03,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
36,603348.SH,603348,文灿股份,汽车配件,31.92,2.0,2.0,102.0,80.34,"中国农业银行股份有限公司-光大保德信行业轮动混合型证券投资基金
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金",2.0
37,301001.SZ,301001,C凯淳,互联网,51.78,1.0,14.0,14.0,10.36,,0.0
38,688538.SH,688538,和辉光电-U,半导体,4.0,1.0,5.0,5.0,87.3,,0.0
39,002386.SZ,002386,天原股份,化工原料,11.79,2.0,5.0,5.0,92.03,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
中国东方资产管理股份有限公司",4.0
40,301000.SZ,301000,C肇民,塑料,85.04,1.0,4.0,4.0,11.34,,0.0
41,002581.SZ,002581,未名医药,生物制药,23.94,1.0,3.0,3.0,95.95,,0.0
42,600238.SH,600238,海南椰岛,红黄酒,19.99,2.0,2.0,2.0,88.96,,0.0
43,600704.SH,600704,物产中大,商贸代理,7.21,2.0,2.0,2.0,364.98,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
44,003020.SZ,003020,立方制药,化学制药,61.4,2.0,2.0,2.0,14.22,,0.0
45,600713.SH,600713,南京医药,医药商业,5.99,1.0,2.0,2.0,62.39,,0.0
46,605196.SH,605196,华通线缆,电气设备,16.53,1.0,2.0,2.0,12.56,,0.0
47,000532.SZ,000532,华金资本,多元金融,14.09,2.0,2.0,2.0,48.41,,0.0
48,688685.SH,688685,迈信林,航空,27.26,1.0,1.0,1.0,6.2,,0.0
49,603196.SH,603196,日播时尚,服饰,7.51,1.0,1.0,1.0,18.02,,0.0
50,688536.SH,688536,思瑞浦,半导体,533.72,1.0,1.0,1.0,101.21,"中国工商银行股份有限公司-博时科创板三年定期开放混合型证券投资基金
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国银行股份有限公司-上投摩根科技前沿灵活配置混合型证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国工商银行股份有限公司-万家自主创新混合型证券投资基金",6.0
51,688551.SH,688551,科威尔,专用机械,40.85,1.0,1.0,1.0,7.88,,0.0
52,688559.SH,688559,海目星,专用机械,27.83,1.0,1.0,1.0,13.22,"招商银行股份有限公司-景顺长城成长领航混合型证券投资基金
中国工商银行股份有限公司-兴全可转债混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金",3.0
53,603396.SH,603396,金辰股份,专用机械,39.69,1.0,1.0,1.0,41.98,"建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
宁波辽海华商创业投资基金(有限合伙)
三和创赢资产管理(深圳)有限公司-三和创赢战略投资1期私募证券投资基金
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
招商银行股份有限公司-富国清洁能源产业灵活配置混合型证券投资基金
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金",6.0
54,603383.SH,603383,顶点软件,软件服务,31.99,1.0,1.0,1.0,53.82,,0.0
55,688586.SH,688586,江航装备,航空,27.21,1.0,1.0,1.0,25.62,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
天和思创投资管理有限公司-天和16号私募证券投资基金
上海呈瑞投资管理有限公司-呈瑞和兴5号私募证券投资基金",3.0
56,603335.SH,603335,迪生力,汽车配件,4.74,1.0,1.0,1.0,20.29,,0.0
57,688613.SH,688613,奥精医疗,医疗保健,133.33,1.0,1.0,1.0,36.53,,0.0
58,603212.SH,603212,赛伍技术,塑料,27.84,1.0,1.0,1.0,71.06,"华润深国投信托有限公司-华润信托·辉赢1号集合资金信托计划
招商银行股份有限公司-睿远成长价值混合型证券投资基金
华润深国投信托有限公司-华润信托·辉赢2号集合资金信托计划
中国建设银行-华夏红利混合型开放式证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国建设银行股份有限公司-银河研究精选混合型证券投资基金
中国工商银行-中海能源策略混合型证券投资基金
中国工商银行股份有限公司-南方高端装备灵活配置混合型证券投资基金
中国农业银行股份有限公司-中海消费主题精选混合型证券投资基金
睿远基金-东方证券-睿远基金睿见11号集合资产管理计划
中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金
交通银行-中海优质成长证券投资基金
中国工商银行股份有限公司-申万菱信新经济混合型证券投资基金",13.0
59,603085.SH,603085,天成自控,汽车配件,7.64,1.0,1.0,1.0,28.29,,0.0
60,600753.SH,600753,东方银星,商贸代理,40.13,1.0,1.0,1.0,71.91,上海杰宇资产管理有限公司,1.0
61,688468.SH,688468,科美诊断,医疗保健,29.8,1.0,1.0,1.0,9.88,,0.0
62,603026.SH,603026,石大胜华,化工原料,96.47,1.0,1.0,1.0,195.53,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-中欧创新成长灵活配置混合型证券投资基金
全国社保基金一一三组合
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金",5.0
63,603016.SH,603016,新宏泰,电气设备,27.88,1.0,1.0,1.0,41.31,,0.0
64,688665.SH,688665,四方光电,电器仪表,121.71,1.0,1.0,1.0,17.51,,0.0
65,601901.SH,601901,方正证券,证券,10.15,1.0,1.0,1.0,835.56,"中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
嘉实基金-农业银行-嘉实中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
香港中央结算有限公司(陆股通)
银华基金-农业银行-银华中证金融资产管理计划",7.0
66,601279.SH,601279,英利汽车,汽车配件,13.88,1.0,1.0,1.0,20.74,,0.0
