,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300880.SZ,300880,迦南智能,电器仪表,77.2,1.0,1.0,70.0,24.42,,0.0
1,300879.SZ,300879,大叶股份,农用机械,69.99,1.0,1.0,57.0,26.55,,0.0
2,300881.SZ,300881,盛德鑫泰,钢加工,78.0,1.0,1.0,45.0,18.49,,0.0
3,605333.SH,605333,沪光股份,汽车配件,19.8,11.0,3.0,14.0,7.94,,0.0
4,002993.SZ,002993,奥海科技,元器件,87.7,9.0,1.0,12.0,39.64,,0.0
5,603931.SH,603931,格林达,化工原料,70.56,9.0,2.0,12.0,17.96,,0.0
6,300313.SZ,300313,天山生物,农业综合,16.08,7.0,3.0,11.0,29.61,"北京泽盈投资有限公司-泽盈顺势8号私募证券投资基金
北京泽盈投资有限公司-泽盈顺势3号私募证券投资基金",2.0
7,605123.SH,605123,派克新材,钢加工,70.37,6.0,3.0,9.0,19.0,,0.0
8,688017.SH,688017,绿的谐波,机械基件,60.62,2.0,2.0,7.0,16.7,,0.0
9,300100.SZ,300100,双林股份,汽车服务,11.87,3.0,2.0,6.0,45.24,中国建设银行股份有限公司-华夏兴和混合型证券投资基金,1.0
10,002996.SZ,002996,顺博合金,铝,14.65,3.0,3.0,6.0,7.76,,0.0
11,600983.SH,600983,惠而浦,家用电器,9.28,5.0,2.0,5.0,49.44,中央汇金资产管理有限责任公司,1.0
12,688569.SH,688569,N铁科,运输设备,31.32,1.0,1.0,5.0,15.16,,0.0
13,603155.SH,603155,新亚强,化工原料,45.86,1.0,1.0,4.0,17.83,,0.0
14,300008.SZ,300008,天海防务,船舶,7.14,2.0,2.0,4.0,53.05,东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划,1.0
15,300337.SZ,300337,银邦股份,铝,7.14,3.0,2.0,4.0,50.58,,0.0
16,002315.SZ,002315,焦点科技,互联网,23.4,4.0,2.0,3.0,38.86,中央汇金资产管理有限责任公司,1.0
17,300157.SZ,300157,恒泰艾普,石油开采,5.96,4.0,2.0,3.0,42.14,,0.0
18,000517.SZ,000517,荣安地产,区域地产,3.43,3.0,2.0,3.0,84.83,香港中央结算有限公司(陆股通),1.0
19,300817.SZ,300817,双飞股份,机械基件,39.83,2.0,2.0,3.0,10.07,,0.0
20,300589.SZ,300589,江龙船艇,船舶,20.53,2.0,2.0,3.0,19.45,全国社保基金一零七组合,1.0
21,300095.SZ,300095,华伍股份,机械基件,16.12,2.0,2.0,2.0,44.43,"陕西省国际信托股份有限公司
华宝信托有限责任公司-大地32号单一资金信托
宁波乾弘久盛资产管理合伙企业(有限合伙)-乾弘乐享成长三期私募基金",3.0
22,002362.SZ,002362,汉王科技,软件服务,23.42,2.0,2.0,2.0,41.89,中央汇金资产管理有限责任公司,1.0
23,300722.SZ,300722,新余国科,专用机械,25.22,1.0,1.0,2.0,9.18,"中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国国际金融香港资产管理有限公司-客户资金2",4.0
24,000010.SZ,000010,美丽生态,建筑工程,5.2,2.0,2.0,2.0,27.15,"上海衍金投资管理有限公司-衍金共生2号私募证券投资基金
深圳市德远投资有限公司-德远梧桐山9号私募基金",2.0
25,300368.SZ,300368,汇金股份,IT设备,23.81,6.0,1.0,2.0,121.36,中央汇金资产管理有限责任公司,1.0
26,300491.SZ,300491,通合科技,电气设备,16.39,1.0,1.0,2.0,19.91,,0.0
27,600189.SH,600189,吉林森工,软饮料,7.3,3.0,2.0,2.0,35.94,"中国华融资产管理股份有限公司
吉林省吉盛资产管理有限责任公司",2.0
28,300278.SZ,300278,华昌达,专用机械,7.85,5.0,1.0,2.0,30.94,"厦门国际信托有限公司-厦门信托-汇金1615号集合资金信托
陕西省国际信托股份有限公司-陕国投·永利33号证券投资集合资金信托计划",2.0
29,300276.SZ,300276,三丰智能,专用机械,6.59,1.0,1.0,2.0,53.19,"中央汇金资产管理有限责任公司
中意资管-招商银行-中意资产-招商银行-定增精选74号资产管理产品
长江财富资管-湖北省鄂旅投创业投资有限责任公司-长江财富-财富成长5号单一资产管理计划
中意资管-招商银行-中意资产-招商银行-定增精选72号资产管理产品",4.0
30,002875.SZ,002875,安奈儿,服饰,14.42,2.0,2.0,2.0,11.44,,0.0
31,002884.SZ,002884,凌霄泵业,专用机械,22.13,2.0,2.0,2.0,45.5,"中国农业银行股份有限公司-大成高新技术产业股票型证券投资基金
大成基金管理有限公司-社保基金1101组合
中国农业银行-大成创新成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-中欧远见两年定期开放混合型证券投资基金
大成基金管理有限公司-社保基金17011组合",5.0
32,300116.SZ,300116,坚瑞沃能,电气设备,3.2,5.0,1.0,2.0,117.99,"华润深国投信托有限公司-华润信托·招利13号单一资金信托
上海国泰君安君彤投资管理有限公司-君彤二期投资基金
深圳市招商平安资产管理有限责任公司",3.0
33,002288.SZ,002288,超华科技,元器件,9.89,5.0,2.0,2.0,79.15,,0.0
