,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,002647.SZ,002647,仁东控股,多元金融,14.44,2.0,6.0,106.0,80.85,,0.0
1,603126.SH,603126,中材节能,环境保护,8.87,3.0,5.0,105.0,54.15,,0.0
2,601038.SH,601038,一拖股份,农用机械,14.93,3.0,5.0,105.0,88.67,"招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金
交通银行股份有限公司-华安安顺灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国工商银行股份有限公司-华安安信消费服务混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金",7.0
3,002378.SZ,002378,章源钨业,小金属,9.45,3.0,4.0,104.0,86.47,,0.0
4,000928.SZ,000928,中钢国际,建筑工程,6.8,2.0,3.0,103.0,85.45,"红土创新基金-银河证券-深圳市创新投资集团有限公司
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中航证券-宁波银行-中航祥瑞集合资产管理计划
中钢资产管理有限责任公司",4.0
5,600722.SH,600722,金牛化工,化工原料,8.17,2.0,3.0,103.0,55.58,,0.0
6,002658.SZ,002658,雪迪龙,环境保护,7.93,3.0,3.0,103.0,24.29,中央汇金资产管理有限责任公司,1.0
7,600782.SH,600782,新钢股份,普钢,5.57,2.0,2.0,102.0,177.61,"建信基金-工商银行-华润深国投信托-华润信托·兴晟2号集合资金信托计划
香港中央结算有限公司(陆股通)
新钢集团-华泰联合证券-19新钢EB担保及信托财产专户
建信基金-工商银行-华润深国投信托-华润信托·兴晟3号集合资金信托计划
全国社保基金一零六组合",5.0
8,001896.SZ,001896,豫能控股,火力发电,7.57,2.0,2.0,102.0,87.1,,0.0
9,603725.SH,603725,天安新材,塑料,10.13,2.0,2.0,102.0,20.8,,0.0
10,601127.SH,601127,小康股份,汽车配件,22.37,2.0,2.0,102.0,212.75,"重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)
华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划
小康控股-红塔证券-19小康EB担保及信托财产专户
小康控股-红塔证券-20康EB02担保及信托财产专户",4.0
11,000898.SZ,000898,鞍钢股份,普钢,3.98,2.0,2.0,102.0,316.06,"中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
12,000545.SZ,000545,金浦钛业,化工原料,3.39,2.0,2.0,102.0,32.52,,0.0
13,003033.SZ,003033,征和工业,机械基件,37.92,2.0,2.0,102.0,7.75,,0.0
14,600178.SH,600178,东安动力,汽车配件,7.81,2.0,2.0,102.0,36.09,"中国建设银行-华夏红利混合型开放式证券投资基金
广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金",2.0
15,000570.SZ,000570,苏常柴A,机械基件,6.28,2.0,2.0,102.0,25.83,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国建设银行股份有限公司-信达澳银先进智造股票型证券投资基金
中信银行股份有限公司-建信中证500指数增强型证券投资基金",3.0
16,688696.SH,688696,N极米,家居用品,528.0,1.0,30.0,30.0,54.55,,0.0
17,603399.SH,603399,吉翔股份,小金属,5.96,2.0,7.0,7.0,30.28,"上海具力资产管理有限公司-具力进取6号私募证券投资基金
日照汇银股权投资基金管理合伙企业(有限合伙)
上海天倚道投资管理有限公司-天倚道昕弘成长7号私募证券投资基金
温州德裕资产管理有限公司-德裕价值7号私募证券投资基金
华融融达期货-陕国投·聚宝盆66号证券投资集合资金信托计划-华信金玉一号定向资产管理计划
温州德裕资产管理有限公司-德裕钱江一号证券私募投资基金
杭州太乙投资管理有限公司-太乙多策略1号私募证券投资基金
上海天倚道投资管理有限公司-天倚道昕弘成长5号私募证券投资基金",8.0
18,605298.SH,605298,必得科技,运输设备,25.63,2.0,6.0,6.0,6.92,,0.0
19,002494.SZ,002494,华斯股份,服饰,4.28,2.0,3.0,3.0,12.63,北京海燕投资管理有限公司-海燕定向战略3号私募基金,1.0
20,002847.SZ,002847,盐津铺子,食品,119.25,2.0,3.0,3.0,130.67,"汇添富基金管理股份有限公司-社保基金四二三组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
中国工商银行-汇添富成长焦点混合型证券投资基金
中国工商银行股份有限公司-汇添富蓝筹稳健灵活配置混合型证券投资基金
中国建设银行股份有限公司-南方景气驱动混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金",6.0
21,002645.SZ,002645,华宏科技,专用机械,14.44,1.0,2.0,2.0,63.55,"中央汇金资产管理有限责任公司
全国社保基金一一六组合",2.0
22,600623.SH,600623,华谊集团,汽车配件,8.36,1.0,2.0,2.0,155.68,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
平安基金-平安银行-深圳平安大华汇通财富管理有限公司",3.0
23,603186.SH,603186,华正新材,元器件,38.52,1.0,2.0,2.0,53.98,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国工商银行股份有限公司-财通成长优选混合型证券投资基金
兴业基金-杭州银行-兴业基金-兴诚1号特定多客户资产管理计划
中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国工商银行股份有限公司-财通价值动量混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金",7.0
24,600984.SH,600984,建设机械,工程机械,15.56,1.0,2.0,2.0,133.67,"中国银行股份有限公司-富国改革动力混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金
全国社保基金六零二组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
上海迎水投资管理有限公司-迎水东风3号私募证券投资基金",6.0
25,601369.SH,601369,陕鼓动力,机械基件,8.89,1.0,2.0,2.0,145.69,中央汇金资产管理有限责任公司,1.0
26,600740.SH,600740,山西焦化,焦炭加工,7.55,2.0,2.0,2.0,72.7,"建信基金公司-民生-华鑫信托·慧智投资1号结构化集合资金信托计划
建信基金公司-民生-华鑫信托·慧智投资3号结构化集合资金信托计划
建信基金公司-民生-华鑫信托·慧智投资2号结构化集合资金信托计划
华鑫国际信托有限公司",4.0
27,600259.SH,600259,广晟有色,小金属,47.91,1.0,2.0,2.0,144.59,"上海珺容投资管理有限公司-珺容战略资源1号基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
中国东方资产管理股份有限公司海南省分公司",4.0
28,002372.SZ,002372,伟星新材,其他建材,22.39,2.0,2.0,2.0,318.18,"中央汇金资产管理有限责任公司
首域投资管理(英国)有限公司-首域中国A股基金
香港中央结算有限公司(陆股通)
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划",4.0
29,600295.SH,600295,鄂尔多斯,小金属,23.19,1.0,2.0,2.0,151.32,香港中央结算有限公司(陆股通),1.0
30,600381.SH,600381,青海春天,医疗保健,6.7,2.0,2.0,2.0,39.33,,0.0
31,000899.SZ,000899,赣能股份,火力发电,6.4,2.0,2.0,2.0,62.44,,0.0
32,000822.SZ,000822,山东海化,化工原料,4.88,1.0,2.0,2.0,43.68,"中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
平安资产-工商银行-平安资产如意28号保险资产管理产品
平安资产-中国银行-众安乐享1号资产管理计划
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
平安资管-工商银行-平安资产睿享2号资产管理产品",5.0
33,000633.SZ,000633,合金投资,综合类,7.63,1.0,2.0,2.0,29.38,,0.0
34,600890.SH,600890,中房股份,区域地产,3.95,1.0,1.0,1.0,22.88,上海迎水投资管理有限公司-迎水汇金8号私募证券投资基金,1.0
35,603949.SH,603949,雪龙集团,汽车配件,17.64,1.0,1.0,1.0,9.25,"中国建设银行股份有限公司-华夏优势增长混合型证券投资基金
中国工商银行股份有限公司-新华趋势领航混合型证券投资基金
中国农业银行股份有限公司-新华策略精选股票型证券投资基金
中国农业银行股份有限公司-新华优选成长混合型证券投资基金",4.0
36,603987.SH,603987,康德莱,医疗保健,21.26,1.0,1.0,1.0,92.78,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰医药健康股票型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国工商银行股份有限公司-海富通中小盘混合型证券投资基金",8.0
37,600746.SH,600746,江苏索普,化工原料,12.89,1.0,1.0,1.0,39.27,,0.0
38,605136.SH,605136,丽人丽妆,其他商业,34.24,1.0,1.0,1.0,13.7,,0.0
39,688063.SH,688063,派能科技,电气设备,171.0,1.0,1.0,1.0,61.47,,0.0
40,600710.SH,600710,苏美达,工程机械,5.56,1.0,1.0,1.0,72.66,"国机资产管理有限公司
江苏沿海产业投资基金(有限合伙)",2.0
41,603239.SH,603239,浙江仙通,汽车配件,16.16,1.0,1.0,1.0,43.75,共青城蕴沣资产管理有限公司-蕴沣稳健投资3号证券投资私募基金,1.0
42,688557.SH,688557,兰剑智能,专用机械,39.8,1.0,1.0,1.0,6.58,,0.0
43,600529.SH,600529,山东药玻,医疗保健,41.95,1.0,1.0,1.0,249.59,"中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
香港中央结算有限公司(陆股通)
建信基金-招商银行-建信乾元安享特定多个客户资产管理计划
全国社保基金四零六组合
全国社保基金四零四组合
中国工商银行-广发稳健增长证券投资基金",7.0
44,600516.SH,600516,方大炭素,矿物制品,9.01,1.0,1.0,1.0,342.92,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金",3.0
45,600507.SH,600507,方大特钢,特种钢,8.51,1.0,1.0,1.0,183.47,"汇添富基金管理股份有限公司-社保基金四二三组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
方大钢铁-中信建投证券-18方钢EB担保及信托财产专户
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",6.0
46,600499.SH,600499,科达制造,专用机械,9.14,1.0,1.0,1.0,144.16,广州市玄元投资管理有限公司-玄元元丰1号私募证券投资基金,1.0
47,688578.SH,688578,艾力斯-U,化学制药,31.89,1.0,1.0,1.0,21.83,,0.0
48,600483.SH,600483,福能股份,火力发电,9.21,1.0,1.0,1.0,142.92,方正富邦基金-包商银行-紫金亿丰(北京)投资管理有限公司,1.0
49,688678.SH,688678,福立旺,元器件,21.58,1.0,1.0,1.0,7.62,,0.0
50,600695.SH,600695,绿庭投资,多元金融,4.72,1.0,1.0,1.0,17.3,,0.0
51,603929.SH,603929,亚翔集成,装修装饰,11.42,1.0,1.0,1.0,24.37,中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金,1.0
52,603177.SH,603177,德创环保,环境保护,11.11,1.0,1.0,1.0,22.44,中阅资本管理股份公司-中阅聚焦3号私募证券投资基金,1.0
53,603016.SH,603016,新宏泰,电气设备,37.06,1.0,1.0,1.0,54.91,,0.0
54,603133.SH,603133,碳元科技,元器件,12.82,1.0,1.0,1.0,26.82,中国银行股份有限公司-华夏经济转型股票型证券投资基金,1.0
55,603380.SH,603380,易德龙,元器件,20.59,1.0,1.0,1.0,32.94,"招商证券资管-北京诚通金控投资有限公司-招商资管-诚通金控1号单一资产管理计划
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
56,603536.SH,603536,惠发食品,食品,15.04,1.0,1.0,1.0,25.27,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国工商银行股份有限公司-华安安信消费服务混合型证券投资基金
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先锋混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金",5.0
57,603032.SH,603032,德新交运,公共交通,12.5,1.0,1.0,1.0,20.0,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
58,603616.SH,603616,韩建河山,其他建材,6.16,1.0,1.0,1.0,18.07,东海基金-工商银行-东海基金-金龙60号资产管理计划,1.0
59,603619.SH,603619,中曼石油,石油开采,10.34,1.0,1.0,1.0,41.36,,0.0
