,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200520,300833.SZ,浩洋股份,75.01,44.0008,5609944.0,105.07,1581360820.0,无价格涨跌幅限制的证券,16.62,0.0
1,20200520,600418.SH,江淮汽车,5.45,10.101,64338823.0,54.3,10318551037.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,3.91,0.01
2,20200520,600662.SH,强生控股,6.09,9.9278,22882715.0,73.3,6414975743.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.45,0.0
3,20200520,688006.SH,杭可科技,45.63,15.7828,50252000.0,31.04,1825879887.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2.29,0.03
4,20200520,600834.SH,申通地铁,8.39,9.9607,24188346.0,72.58,4005234182.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.22,0.01
5,20200520,300716.SZ,国立科技,10.93,9.9598,28961488.0,99.37,1035836100.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,2.06,0.03
6,20200520,000837.SZ,*ST秦机,4.31,5.122,22012512.0,44.3,2987145254.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,1.42,0.01
7,20200520,002307.SZ,北新路桥,7.11,10.0619,40813477.0,17.0,6340063930.0,日涨幅偏离值达到7%的前五只证券,1.35,0.01
8,20200520,002354.SZ,*ST天娱,2.5,2.0408,23677437.0,37.5,1748854607.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券,1.28,0.01
9,20200520,300073.SZ,当升科技,25.98,9.9915,71812405.0,32.44,11174817175.0,日涨幅偏离值达到7%的前五只证券,1.28,0.01
10,20200520,000587.SZ,*ST金洲,0.78,-4.8781,11856969.0,22.56,946149243.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,1.21,0.01
11,20200520,300035.SZ,中科电气,7.77,10.0567,42006347.0,31.6,3331021315.0,日涨幅偏离值达到7%的前五只证券,0.88,0.01
12,20200520,000676.SZ,智度股份,9.22,10.0239,44728067.0,21.42,6105020031.0,日振幅值达到15%的前五只证券,0.83,0.01
