,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003035.SZ,003035,南网能源,环境保护,5.24,3.0,14.0,114.0,39.7,,0.0
1,605005.SH,605005,合兴股份,汽车配件,19.5,2.0,13.0,113.0,7.82,,0.0
2,003036.SZ,003036,泰坦股份,纺织机械,10.97,3.0,7.0,107.0,5.92,,0.0
3,605055.SH,605055,迎丰股份,纺织,8.39,3.0,6.0,106.0,6.71,,0.0
4,601216.SH,601216,君正集团,化工原料,6.27,2.0,4.0,104.0,529.06,"中信信诚资产-招商银行-诚融聚荷1号资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",3.0
5,603016.SH,603016,新宏泰,电气设备,27.46,3.0,4.0,104.0,40.68,,0.0
6,605155.SH,605155,西大门,化工原料,35.22,3.0,3.0,103.0,8.45,,0.0
7,688222.SH,688222,成都先导,化学制药,35.3,2.0,3.0,103.0,12.97,"北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
中邮永安(上海)资产管理有限公司-中邮永安永安国富联结一号私募基金",2.0
8,603843.SH,603843,正平股份,建筑工程,4.63,3.0,3.0,103.0,25.93,,0.0
9,605376.SH,605376,博迁新材,小金属,52.02,2.0,3.0,103.0,34.02,,0.0
10,002360.SZ,002360,同德化工,化工原料,9.8,3.0,3.0,103.0,29.25,,0.0
11,600545.SH,600545,卓郎智能,纺织机械,3.51,2.0,2.0,102.0,66.53,"江苏华泰战略新兴产业投资基金(有限合伙)
先进制造产业投资基金(有限合伙)",2.0
12,600723.SH,600723,首商股份,百货,10.11,2.0,2.0,102.0,66.53,毕盛资产管理有限公司-毕盛大中华阿尔法母基金,1.0
13,603236.SH,603236,移远通信,通信设备,258.52,2.0,2.0,102.0,183.59,"重庆信展股权投资基金管理有限公司-重庆信展云达投资中心(有限合伙)
香港中央结算有限公司(陆股通)
重庆信展股权投资基金管理有限公司-重庆信展保达投资中心(有限合伙)
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金",4.0
14,003000.SZ,003000,华文食品,食品,15.83,2.0,2.0,102.0,6.33,福建晋江红昌资产管理有限公司-红昌海丝2号私募证券投资基金,1.0
15,600230.SH,600230,沧州大化,农药化肥,10.6,2.0,2.0,102.0,43.66,"中央汇金资产管理有限责任公司
北京磐沣投资管理合伙企业(有限合伙)-磐沣嘉利私募证券投资基金",2.0
16,002331.SZ,002331,皖通科技,软件服务,16.29,2.0,2.0,102.0,62.39,,0.0
17,601015.SH,601015,陕西黑猫,焦炭加工,7.45,2.0,2.0,102.0,121.42,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金,1.0
18,000423.SZ,000423,东阿阿胶,中成药,39.63,2.0,2.0,102.0,259.13,"中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中国建设银行股份有限公司-易方达消费精选股票型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",4.0
19,002430.SZ,002430,杭氧股份,化工机械,32.09,2.0,2.0,102.0,309.27,"中国华融资产管理股份有限公司
全国社保基金一一六组合
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
交通银行股份有限公司-工银瑞信养老产业股票型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一一四组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)",8.0
20,000977.SZ,000977,浪潮信息,IT设备,31.41,2.0,2.0,102.0,456.33,"招商银行股份有限公司-鹏华价值成长混合型证券投资基金
大家资产-工商银行-大家资产-蓝筹精选5号集合资产管理产品
招商银行股份有限公司-华夏成长精选6个月定期开放混合型发起式证券投资基金
中国工商银行股份有限公司-华宝中证科技龙头交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达中证人工智能主题交易型开放式指数证券投资基金",6.0
21,688628.SH,688628,优利德,电器仪表,50.85,1.0,28.0,28.0,12.72,,0.0
22,688607.SH,688607,康众医疗,医疗保健,59.05,1.0,27.0,27.0,10.85,,0.0
23,688689.SH,688689,银河微电,元器件,32.45,1.0,15.0,15.0,9.48,,0.0
24,688350.SH,688350,富淼科技,化工原料,28.9,2.0,13.0,13.0,7.19,,0.0
25,600576.SH,600576,祥源文化,影视音像,4.64,2.0,5.0,5.0,28.74,,0.0
26,000996.SZ,000996,中国中期,汽车服务,9.51,2.0,3.0,3.0,32.81,,0.0
27,603711.SH,603711,香飘飘,软饮料,22.48,2.0,2.0,2.0,91.38,"深圳市上元资本管理有限公司-上元5号私募基金
香港中央结算有限公司(陆股通)",2.0
28,002648.SZ,002648,卫星石化,化工原料,41.78,2.0,2.0,2.0,444.6,"鹏华基金管理有限公司-社保基金16051组合
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金
香港中央结算有限公司(陆股通)",4.0
29,002164.SZ,002164,宁波东力,电气设备,8.15,2.0,2.0,2.0,37.08,,0.0
30,002824.SZ,002824,和胜股份,铝,15.24,2.0,2.0,2.0,16.39,,0.0
31,603166.SH,603166,福达股份,汽车配件,6.7,1.0,2.0,2.0,39.67,,0.0
32,600715.SH,600715,文投控股,影视音像,2.35,2.0,2.0,2.0,43.59,"中国民生信托有限公司-中国民生信托-至信516号证券投资集合资金信托计划
北京市文化创意产业投资基金管理有限公司-北京文创定增基金",2.0
33,600683.SH,600683,京投发展,区域地产,4.19,1.0,1.0,1.0,31.04,,0.0
34,600989.SH,600989,宝丰能源,化工原料,18.31,1.0,1.0,1.0,365.15,"中国银行股份有限公司-银华优质增长混合型证券投资基金
上海绿山投资中心(有限合伙)-绿山投资中国优势私募证券投资基金
中国建设银行股份有限公司-银华同力精选混合型证券投资基金
全国社保基金一一八组合
基本养老保险基金一五零六一组合
香港中央结算有限公司(陆股通)",6.0
35,600185.SH,600185,格力地产,区域地产,6.24,1.0,1.0,1.0,128.61,"广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
香港中央结算有限公司(陆股通)
全国社保基金一一零组合",5.0
36,601058.SH,601058,赛轮轮胎,汽车配件,9.88,1.0,1.0,1.0,252.8,"香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
全国社保基金四一八组合",3.0
37,601016.SH,601016,节能风电,新型电力,3.9,1.0,1.0,1.0,162.07,"北京丰溢资产管理有限公司
中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
华宝信托有限责任公司
华安基金-兴业银行-广西铁路发展投资基金(有限合伙)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社会保障基金理事会",7.0
38,600223.SH,600223,鲁商发展,区域地产,13.74,1.0,1.0,1.0,138.66,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
香港中央结算有限公司(陆股通)",2.0
39,601011.SH,601011,宝泰隆,焦炭加工,4.08,1.0,1.0,1.0,65.48,,0.0
40,600239.SH,600239,云南城投,区域地产,2.28,1.0,1.0,1.0,36.61,,0.0
41,600859.SH,600859,王府井,百货,37.75,1.0,1.0,1.0,293.03,"香港中央结算有限公司(陆股通)
北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
深圳永冠基金管理有限公司-永冠新瑞1号私募证券投资基金",4.0
42,600983.SH,600983,惠而浦,家用电器,6.21,1.0,1.0,1.0,33.09,中央汇金资产管理有限责任公司,1.0
43,600292.SH,600292,远达环保,环境保护,6.63,1.0,1.0,1.0,51.77,中央汇金资产管理有限责任公司,1.0
44,601212.SH,601212,白银有色,铜,2.68,1.0,1.0,1.0,198.45,"甘肃长城兴陇丝路基金管理有限公司-甘肃长城兴陇丝路基金(有限合伙)
中非发展基金有限公司
广州市玄元投资管理有限公司-玄元科新10号私募证券投资基金
瑞源(上海)股权投资基金合伙企业(有限合伙)
中国信达资产管理股份有限公司",5.0
45,600392.SH,600392,盛和资源,小金属,17.31,1.0,1.0,1.0,303.82,香港中央结算有限公司(陆股通),1.0
46,600803.SH,600803,新奥股份,供气供热,17.78,1.0,1.0,1.0,218.58,"中央汇金资产管理有限责任公司
全国社保基金四一八组合
香港中央结算有限公司(陆股通)
中信证券股份有限公司-社保基金1106组合",4.0
47,600759.SH,600759,洲际油气,石油开采,1.64,1.0,1.0,1.0,37.03,,0.0
48,600740.SH,600740,山西焦化,焦炭加工,6.63,1.0,1.0,1.0,63.84,"建信基金公司-民生-华鑫信托·慧智投资2号结构化集合资金信托计划
建信基金公司-民生-华鑫信托·慧智投资1号结构化集合资金信托计划
建信基金公司-民生-华鑫信托·慧智投资3号结构化集合资金信托计划
华鑫国际信托有限公司",4.0
49,600433.SH,600433,冠豪高新,造纸,5.62,1.0,1.0,1.0,71.45,,0.0
50,600844.SH,600844,丹化科技,化工原料,5.64,1.0,1.0,1.0,46.4,财通基金-工商银行-富春定增1021号资产管理计划,1.0
51,603113.SH,603113,金能科技,焦炭加工,22.16,1.0,1.0,1.0,158.92,"北京国投协力股权投资基金(有限合伙)
国投创新(北京)投资基金有限公司
香港中央结算有限公司(陆股通)
全国社保基金六零二组合",4.0
52,601233.SH,601233,桐昆股份,化纤,26.2,1.0,1.0,1.0,599.33,"陕西省国际信托股份有限公司-陕国投·财富81号单一资金信托
华能贵诚信托有限公司-华能信托·尊溢同盈1号集合资金信托计划
华润深国投信托有限公司-华润信托·华颖1号单一资金信托
中央汇金资产管理有限责任公司
华润深国投信托有限公司-华润信托·华颖2号单一资金信托
香港中央结算有限公司(陆股通)",6.0
53,601633.SH,601633,长城汽车,汽车整车,43.87,1.0,1.0,1.0,2644.36,"全国社保基金一零三组合
中国工商银行股份有限公司-万家自主创新混合型证券投资基金
中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国银行股份有限公司-富国创新趋势股票型证券投资基金
保定创新长城资产管理有限公司
香港中央结算有限公司(陆股通)",8.0
54,688669.SH,688669,聚石化学,化工原料,51.22,1.0,1.0,1.0,9.74,,0.0
55,688578.SH,688578,艾力斯-U,化学制药,32.3,1.0,1.0,1.0,22.11,,0.0
56,688529.SH,688529,豪森股份,汽车配件,35.71,1.0,1.0,1.0,10.4,,0.0
57,688116.SH,688116,天奈科技,化工原料,80.0,1.0,1.0,1.0,141.24,"拉萨鸿新资产管理有限公司-宁波鸿煜股权投资合伙企业(有限合伙)
中金佳合(天津)股权投资基金管理有限公司-中金佳泰贰期(天津)股权投资基金合伙企业(有限合伙)",2.0
58,688005.SH,688005,容百科技,电气设备,75.5,1.0,1.0,1.0,206.88,"湖北长江蔚来新能源产业发展基金合伙企业(有限合伙)
天津世纪金沙江股权投资基金合伙企业(有限合伙)",2.0
59,605228.SH,605228,神通科技,汽车配件,12.57,1.0,1.0,1.0,10.06,,0.0
60,605199.SH,605199,葫芦娃,中成药,21.78,1.0,1.0,1.0,8.73,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
61,605008.SH,605008,长鸿高科,塑料,30.05,1.0,1.0,1.0,13.82,,0.0
62,603990.SH,603990,麦迪科技,软件服务,34.54,1.0,1.0,1.0,50.29,"全国社保基金一零三组合
重若(苏州)资产管理有限公司",2.0
63,603988.SH,603988,中电电机,电气设备,11.43,1.0,1.0,1.0,26.88,中央汇金资产管理有限责任公司,1.0
64,603916.SH,603916,苏博特,化工原料,27.3,1.0,1.0,1.0,94.21,"基本养老保险基金一二零七组合
中国银行-华夏大盘精选证券投资基金
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
中国工商银行股份有限公司-诺安先锋混合型证券投资基金",4.0
65,603890.SH,603890,春秋电子,机械基件,14.16,1.0,1.0,1.0,53.68,"中国工商银行股份有限公司-海富通改革驱动灵活配置混合型证券投资基金
浙商银行股份有限公司-九泰久睿量化股票型证券投资基金
全国社保基金五零二组合
交通银行股份有限公司-易方达科融混合型证券投资基金",4.0
66,603810.SH,603810,丰山集团,农药化肥,26.23,1.0,1.0,1.0,14.51,,0.0
67,603799.SH,603799,华友钴业,小金属,104.45,1.0,1.0,1.0,1156.42,"中国工商银行股份有限公司-广发价值优势混合型证券投资基金
兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
68,603737.SH,603737,三棵树,染料涂料,167.2,1.0,1.0,1.0,435.88,"交通银行-融通行业景气证券投资基金
富达基金(香港)有限公司-客户资金
广州市玄元投资管理有限公司-玄元树道1号私募证券投资基金
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华泰柏瑞价值增长混合型证券投资基金
挪威中央银行-自有资金",7.0
69,603722.SH,603722,阿科力,化工原料,29.2,1.0,1.0,1.0,25.37,"中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金",2.0
70,603718.SH,603718,海利生物,生物制药,11.12,1.0,1.0,1.0,71.61,,0.0
71,603663.SH,603663,三祥新材,矿物制品,14.62,1.0,1.0,1.0,28.04,,0.0
72,603353.SH,603353,和顺石油,石油贸易,43.54,1.0,1.0,1.0,14.53,"宁波达蓬资产管理中心(有限合伙)-达蓬秦岭1号私募证券投资基金
上海绿山投资中心(有限合伙)-绿山投资中国优势私募证券投资基金
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
平安资产-工商银行-平安资产如意28号保险资产管理产品
中国建设银行股份有限公司-南方瑞合三年定期开放混合型发起式证券投资基金(LOF)
上海绿山投资中心(有限合伙)-绿山投资中国优势2号私募证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金",7.0
73,603256.SH,603256,宏和科技,玻璃,9.69,1.0,1.0,1.0,13.18,"中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
招商银行股份有限公司-工银瑞信科技创新3年封闭运作混合型证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金",3.0
74,603208.SH,603208,江山欧派,家居用品,118.3,1.0,1.0,1.0,124.29,"中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国工商银行-汇添富均衡增长混合型证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
中国工商银行股份有限公司-汇添富外延增长主题股票型证券投资基金
上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
中信证券-建设银行-中信证券臻选价值成长混合型集合资产管理计划
宁波银行股份有限公司-汇添富优质成长混合型证券投资基金",7.0
75,603129.SH,603129,春风动力,摩托车,153.48,1.0,1.0,1.0,205.76,"中国建设银行股份有限公司-南方优选成长混合型证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金",4.0
76,000155.SZ,000155,川能动力,新型电力,15.86,1.0,1.0,1.0,201.42,中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,1.0
77,603100.SH,603100,川仪股份,电器仪表,13.18,1.0,1.0,1.0,52.06,,0.0
78,603083.SH,603083,剑桥科技,通信设备,11.75,1.0,1.0,1.0,29.64,中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金,1.0
79,603063.SH,603063,禾望电气,电气设备,17.37,1.0,1.0,1.0,74.31,,0.0
80,601717.SH,601717,郑煤机,汽车配件,10.49,1.0,1.0,1.0,156.22,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
河南资产管理有限公司",3.0
81,600166.SH,600166,福田汽车,汽车整车,3.04,1.0,1.0,1.0,199.89,中央汇金资产管理有限责任公司,1.0
82,000009.SZ,000009,中国宝安,综合类,7.91,1.0,1.0,1.0,201.86,"香港中央结算有限公司(陆股通)
广东粤财信托有限公司-粤财信托·腾鑫1号证券投资集合资金信托计划
全国社保基金四零三组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金五零三组合",5.0
83,600121.SH,600121,郑州煤电,煤炭开采,5.47,1.0,1.0,1.0,66.65,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
