,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200603,600918.SH,N中泰证,6.31,44.0639,16977867.0,102.01,4397202854.0,当日无价格涨跌幅限制的A股，出现异常波动停牌的,24.16,0.0
1,20200603,600918.SH,N中泰证,6.31,44.0639,16977867.0,102.01,4397202854.0,无价格涨跌幅限制的证券,24.16,0.0
2,20200603,300655.SZ,晶瑞股份,46.78,9.9929,107835602.0,27.67,5538899824.0,日涨幅偏离值达到7%的前五只证券,1.55,0.02
3,20200603,300026.SZ,红日药业,5.53,9.9404,96154846.0,19.14,14716278920.0,日涨幅偏离值达到7%的前五只证券,1.36,0.01
4,20200603,603277.SH,银都股份,11.84,10.0372,34203308.0,81.69,1905896640.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.14,0.02
5,20200603,605288.SH,凯迪股份,139.53,-4.8616,25755077.0,9.84,1744125000.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.99,0.01
6,20200603,605288.SH,凯迪股份,139.53,-4.8616,25755077.0,9.84,1744125000.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.99,0.01
7,20200603,300346.SZ,南大光电,42.96,10.0128,162502853.0,14.79,15818681151.0,日涨幅偏离值达到7%的前五只证券,0.83,0.01
8,20200603,600321.SH,正源股份,2.04,10.2703,5216243.0,51.6,3081522000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.79,0.0
9,20200603,603283.SH,赛腾股份,46.2,8.0955,88609879.0,28.66,1929126045.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.75,0.05
10,20200603,002338.SZ,奥普光电,23.84,10.0138,41964845.0,15.31,5721026648.0,日涨幅偏离值达到7%的前五只证券,0.74,0.01
11,20200603,300709.SZ,精研科技,113.91,7.8693,85043313.0,26.53,6450821262.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.74,0.01
12,20200603,688021.SH,奥福环保,79.4,19.994,32109800.0,41.52,1508600000.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.72,0.02
13,20200603,300680.SZ,隆盛科技,19.59,9.9944,45960782.0,17.91,1467900562.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.72,0.03
14,20200603,603078.SH,江化微,49.39,9.9755,73876258.0,12.45,7011404400.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.69,0.01
15,20200603,300654.SZ,世纪天鸿,14.88,9.9778,12879479.0,99.27,975257371.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.64,0.01
16,20200603,601696.SH,中银证券,24.06,1.7336,111041536.0,15.96,6688680000.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.58,0.02
17,20200603,000625.SZ,长安汽车,10.89,10.0,88540864.0,44.03,42478007377.0,日涨幅偏离值达到7%的前五只证券,0.54,0.0
18,20200603,900956.SH,东贝Ｂ股,2.149,5.0856,2560159.0,37.68,226627737.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.51,0.01
19,20200603,000910.SZ,大亚圣象,16.43,9.9732,40208830.0,43.15,8989715575.0,日涨幅偏离值达到7%的前五只证券,0.46,0.0
20,20200603,300097.SZ,智云股份,13.15,10.0418,16415229.0,16.5,2654239276.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.45,0.01
21,20200603,688365.SH,光云科技,73.67,5.2429,19990000.0,12.93,2378937200.0,有价格涨跌幅限制的日换手率达到30%的前五只证券,0.43,0.01
22,20200603,603890.SH,春秋电子,16.19,9.9864,46891507.0,25.74,3071125136.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.43,0.02
23,20200603,002046.SZ,轴研科技,13.26,10.0415,27587422.0,16.49,5419353049.0,日涨幅偏离值达到7%的前五只证券,0.42,0.01
24,20200603,300576.SZ,容大感光,76.1,4.7632,16975807.0,9.04,4493016295.0,日换手率达到20%的前五只证券,0.28,0.0
25,20200603,002400.SZ,省广集团,10.51,10.0524,132995378.0,18.33,17601708734.0,日涨幅偏离值达到7%的前五只证券,0.28,0.01
26,20200603,600828.SH,茂业商业,4.95,10.0,6780053.0,26.67,3242902939.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.28,0.0
27,20200603,002400.SZ,省广集团,10.51,10.0524,132995378.0,18.33,17601708734.0,日换手率达到20%的前五只证券,0.28,0.01
28,20200603,000564.SZ,供销大集,5.24,10.084,65452536.0,11.78,10510894678.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.27,0.01
29,20200603,002103.SZ,广博股份,7.77,10.0567,17955521.0,13.13,2805679525.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.18,0.01
30,20200603,300680.SZ,隆盛科技,19.59,9.9944,7065258.0,17.1,1467900562.0,日涨幅偏离值达到7%的前五只证券,0.16,0.0
31,20200603,300680.SZ,隆盛科技,19.59,9.9944,7065258.0,17.1,1467900562.0,日换手率达到20%的前五只证券,0.16,0.0
32,20200603,601558.SH,退市锐电,0.22,4.7619,897661.0,35.26,1326732000.0,退市整理的证券,0.15,0.0
33,20200603,300346.SZ,南大光电,42.96,10.0128,57811509.0,8.51,15818681151.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.15,0.0
34,20200603,603650.SH,彤程新材,21.56,10.0,20509907.0,29.05,2833361300.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.14,0.01
35,20200603,600198.SH,大唐电信,12.18,6.9359,33879066.0,18.78,10723938672.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.13,0.0
36,20200603,300431.SZ,暴风集团,2.34,9.8591,1137440.0,11.49,568980849.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.07,0.0
37,20200603,688026.SH,洁特生物,90.47,16.8109,2296600.0,15.31,2051520518.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.05,0.0
38,20200603,002503.SZ,搜于特,3.08,10.0,2305368.0,42.65,6745460851.0,日涨幅偏离值达到7%的前五只证券,0.01,0.0
39,20200603,600712.SH,南宁百货,5.95,9.9815,733876.0,10.31,3203312751.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.01,0.0
