,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
0,600200.SH,600200,江苏吴中,综合类,1.44,1.4436,7.73
1,600987.SH,600987,航民股份,纺织,2.38,0.7867,11.53
2,300107.SZ,300107,建新股份,化工原料,1.39,0.5917,13.6
3,002010.SZ,002010,传化智联,仓储物流,2.11,0.2137,9.38
4,300067.SZ,300067,安诺其,染料涂料,4.26,-0.6993,7.1
5,603790.SH,603790,雅运股份,染料涂料,2.74,-0.7825,25.36
6,603826.SH,603826,坤彩科技,染料涂料,-2.79,-0.913,16.28
7,603188.SH,603188,亚邦股份,染料涂料,-2.43,-1.8831,9.9
8,300758.SZ,300758,七彩化学,染料涂料,-2.29,-1.9663,45.37
9,603823.SH,603823,百合花,染料涂料,-2.73,-3.08,24.23
10,002440.SZ,002440,闰土股份,染料涂料,4.6,-4.2921,17.17
11,603980.SH,603980,吉华集团,染料涂料,2.08,-4.702,17.43
12,002099.SZ,002099,海翔药业,化学制药,4.58,-6.4577,9.85
13,600352.SH,600352,浙江龙盛,染料涂料,2.25,-8.9407,21.49
