,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,300013.SZ,300013,新宁物流,仓储物流,15.9,777.93
1,603617.SH,603617,君禾股份,专用机械,17.48,700.1
2,603718.SH,603718,海利生物,生物制药,13.97,678.44
3,002888.SZ,002888,惠威科技,元器件,23.19,608.13
4,603696.SH,603696,安记食品,食品,10.17,606.68
5,002345.SZ,002345,潮宏基,服饰,4.79,526.74
6,300142.SZ,300142,沃森生物,生物制药,26.92,525.01
7,603156.SH,603156,养元饮品,软饮料,37.78,518.08
8,300401.SZ,300401,花园生物,食品,21.29,505.7
9,002159.SZ,002159,三特索道,旅游服务,18.2,500.43
10,603003.SH,603003,龙宇燃油,石油贸易,8.27,489.26
11,002205.SZ,002205,国统股份,其他建材,19.58,479.61
12,601233.SH,601233,桐昆股份,化纤,14.28,478.36
13,300482.SZ,300482,万孚生物,生物制药,39.21,477.0
14,002759.SZ,002759,天际股份,家用电器,13.47,473.08
15,000663.SZ,000663,永安林业,林业,7.34,458.51
16,601108.SH,601108,财通证券,证券,11.35,434.25
17,002875.SZ,002875,安奈儿,服饰,20.19,425.26
18,600882.SH,600882,妙可蓝多,乳制品,11.12,424.85
19,600326.SH,600326,西藏天路,水泥,7.59,421.36
20,600588.SH,600588,用友网络,软件服务,27.0,415.21
21,600853.SH,600853,龙建股份,建筑施工,4.85,396.13
22,300052.SZ,300052,中青宝,互联网,11.13,375.53
23,002522.SZ,002522,浙江众成,塑料,7.3,368.72
24,300518.SZ,300518,盛讯达,软件服务,26.1,361.63
25,601162.SH,601162,天风证券,证券,10.73,344.22
26,000509.SZ,000509,华塑控股,其他建材,2.93,326.29
27,300467.SZ,300467,迅游科技,互联网,19.55,317.96
28,002653.SZ,002653,海思科,化学制药,14.02,307.25
29,000788.SZ,000788,北大医药,化学制药,6.86,306.3
30,300043.SZ,300043,星辉娱乐,文教休闲,4.95,305.19
31,600593.SH,600593,大连圣亚,旅游服务,36.61,304.98
32,300533.SZ,300533,冰川网络,软件服务,37.08,301.25
33,600234.SH,600234,*ST山水,文教休闲,7.95,290.88
34,600150.SH,600150,中国船舶,船舶,20.52,288.48
35,600184.SH,600184,光电股份,专用机械,11.7,287.94
36,002270.SZ,002270,华明装备,电气设备,5.83,287.55
37,300629.SZ,300629,新劲刚,矿物制品,25.65,280.26
38,600547.SH,600547,山东黄金,黄金,40.45,275.34
39,300447.SZ,300447,全信股份,电气设备,11.01,275.13
40,002425.SZ,002425,凯撒文化,互联网,6.82,269.47
41,601860.SH,601860,紫金银行,银行,7.72,266.27
42,300004.SZ,300004,南风股份,电气设备,4.42,258.15
43,600864.SH,600864,哈投股份,证券,7.67,256.18
44,300506.SZ,300506,名家汇,建筑施工,18.95,254.54
45,601969.SH,601969,海南矿业,普钢,5.95,252.58
46,002140.SZ,002140,东华科技,建筑施工,9.53,239.52
47,600634.SH,600634,*ST富控,互联网,2.1,238.6
48,600459.SH,600459,贵研铂业,小金属,18.77,236.95
49,300364.SZ,300364,中文在线,出版业,4.99,235.32
50,603501.SH,603501,韦尔股份,半导体,49.75,232.47
51,002250.SZ,002250,联化科技,化工原料,11.25,232.09
52,600749.SH,600749,西藏旅游,旅游景点,11.35,229.71
53,300081.SZ,300081,恒信东方,文教休闲,12.56,227.59
54,002211.SZ,002211,宏达新材,橡胶,6.87,227.53
55,600509.SH,600509,天富能源,火力发电,6.09,225.36
56,300534.SZ,300534,陇神戎发,中成药,6.57,221.18
57,000506.SZ,000506,中润资源,黄金,4.16,220.09
58,002827.SZ,002827,高争民爆,化工原料,16.57,218.48
59,600093.SH,600093,易见股份,仓储物流,12.7,216.69
60,002926.SZ,002926,华西证券,证券,10.84,213.81
61,603027.SH,603027,千禾味业,食品,20.72,213.52
62,601606.SH,601606,长城军工,专用机械,15.71,213.37
63,000913.SZ,000913,钱江摩托,摩托车,11.23,211.74
64,300584.SZ,300584,海辰药业,化学制药,26.01,210.9
65,600570.SH,600570,恒生电子,软件服务,69.49,210.68
66,600061.SH,600061,国投资本,证券,14.43,207.5
67,300332.SZ,300332,天壕环境,环境保护,4.92,206.81
68,000518.SZ,000518,四环生物,生物制药,3.73,204.27
69,603586.SH,603586,金麒麟,汽车配件,15.61,202.37
70,600759.SH,600759,洲际油气,石油开采,3.99,201.3
71,600621.SH,600621,华鑫股份,证券,13.96,199.4
72,601688.SH,601688,华泰证券,证券,22.79,196.89
73,300365.SZ,300365,恒华科技,软件服务,16.01,195.25
74,000632.SZ,000632,三木集团,综合类,5.7,194.43
75,601258.SH,601258,庞大集团,汽车服务,1.31,189.4
76,000803.SZ,000803,金宇车城,电气设备,17.6,188.47
77,300608.SZ,300608,思特奇,软件服务,26.14,187.17
78,002915.SZ,002915,中欣氟材,化工原料,21.44,186.79
79,600890.SH,600890,中房股份,区域地产,6.64,186.78
80,600613.SH,600613,神奇制药,中成药,7.26,186.68
81,300008.SZ,300008,天海防务,船舶,3.56,186.01
82,002177.SZ,002177,御银股份,电脑设备,6.42,182.86
83,603138.SH,603138,海量数据,软件服务,22.48,180.82
84,300034.SZ,300034,钢研高纳,小金属,15.26,179.2
85,600323.SH,600323,瀚蓝环境,水务,17.55,178.85
86,002532.SZ,002532,新界泵业,农用机械,6.78,178.18
87,000835.SZ,000835,长城动漫,影视音像,5.03,177.61
88,300071.SZ,300071,华谊嘉信,广告包装,3.58,177.48
89,002735.SZ,002735,王子新材,塑料,15.79,175.96
90,600399.SH,600399,ST抚钢,特种钢,3.28,173.84
91,601881.SH,601881,中国银河,证券,12.15,173.54
92,603619.SH,603619,中曼石油,石油开采,19.7,172.95
93,002731.SZ,002731,萃华珠宝,服饰,18.71,171.5
94,603232.SH,603232,格尔软件,软件服务,27.6,171.5
95,300440.SZ,300440,运达科技,软件服务,7.8,170.51
96,600996.SH,600996,贵广网络,影视音像,10.44,169.87
97,300719.SZ,300719,安达维尔,航空,12.4,168.69
98,000971.SZ,000971,*ST高升,互联网,2.31,168.52
99,300595.SZ,300595,欧普康视,医疗保健,38.03,168.15
100,601888.SH,601888,中国国旅,旅游服务,85.51,166.89
101,601519.SH,601519,大智慧,软件服务,7.59,166.53
102,002869.SZ,002869,金溢科技,通信设备,35.89,163.98
103,002427.SZ,002427,*ST尤夫,化纤,14.62,162.22
104,300352.SZ,300352,北信源,软件服务,6.59,162.18
105,600739.SH,600739,辽宁成大,商贸代理,14.46,161.45
106,300313.SZ,300313,天山生物,农业综合,6.77,159.41
107,603801.SH,603801,志邦家居,家居用品,20.02,158.42
108,300099.SZ,300099,精准信息,电器仪表,8.09,157.99
109,002511.SZ,002511,中顺洁柔,造纸,11.93,156.56
110,603099.SH,603099,长白山,旅游景点,10.15,156.44
111,002237.SZ,002237,恒邦股份,黄金,14.88,156.07
112,300451.SZ,300451,创业慧康,软件服务,22.89,154.0
113,002370.SZ,002370,亚太药业,化学制药,16.34,153.62
114,600861.SH,600861,北京城乡,百货,8.48,153.2
115,603909.SH,603909,合诚股份,建筑施工,26.55,153.18
116,600267.SH,600267,海正药业,化学制药,10.42,152.89
117,603797.SH,603797,联泰环保,环境保护,11.88,151.77
118,603299.SH,603299,苏盐井神,化工原料,7.16,151.76
119,000157.SZ,000157,中联重科,工程机械,5.96,150.96
120,600712.SH,600712,南宁百货,百货,5.2,150.84
121,600212.SH,600212,江泉实业,综合类,4.1,150.26
122,300581.SZ,300581,晨曦航空,航空,15.25,149.3
123,603222.SH,603222,济民制药,化学制药,41.64,147.85
124,300193.SZ,300193,佳士科技,专用机械,8.24,146.67
125,300632.SZ,300632,光莆股份,半导体,16.83,146.19
126,603378.SH,603378,亚士创能,染料涂料,15.6,146.14
127,600868.SH,600868,梅雁吉祥,水力发电,3.9,145.31
128,600363.SH,600363,联创光电,元器件,11.72,144.43
129,600276.SH,600276,恒瑞医药,化学制药,66.06,143.02
130,000622.SZ,000622,恒立实业,汽车配件,6.56,142.64
131,601116.SH,601116,三江购物,超市连锁,14.13,141.96
132,002556.SZ,002556,辉隆股份,其他商业,5.88,141.36
133,600305.SH,600305,恒顺醋业,食品,16.68,140.72
134,603908.SH,603908,牧高笛,纺织,28.8,139.36
135,002395.SZ,002395,双象股份,塑料,24.8,139.22
136,002216.SZ,002216,三全食品,食品,9.98,138.93
137,002606.SZ,002606,大连电瓷,电气设备,6.11,137.99
138,300457.SZ,300457,赢合科技,专用机械,25.0,136.42
139,002166.SZ,002166,莱茵生物,中成药,8.43,135.79
140,300651.SZ,300651,金陵体育,文教休闲,40.1,134.54
141,600069.SH,600069,银鸽投资,造纸,2.51,134.09
142,000408.SZ,000408,藏格控股,农药化肥,8.72,132.92
143,002136.SZ,002136,安纳达,化工原料,9.03,132.08
144,300494.SZ,300494,盛天网络,互联网,12.43,131.47
145,300148.SZ,300148,天舟文化,出版业,4.14,130.96
146,600532.SH,600532,宏达矿业,普钢,5.63,130.88
147,600375.SH,600375,华菱星马,汽车整车,5.62,130.34
148,600158.SH,600158,中体产业,文教休闲,12.16,129.75
149,603259.SH,603259,药明康德,化学制药,85.1,129.16
150,002310.SZ,002310,东方园林,建筑施工,6.09,128.81
151,300532.SZ,300532,今天国际,软件服务,16.49,128.66
152,600421.SH,600421,*ST仰帆,综合类,12.38,127.88
