,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688063.SH,688063,派能科技,电气设备,300.13,2.0,34.0,107.89,,0.0
1,688686.SH,688686,N奥普特,电器仪表,271.2,2.0,18.0,46.23,,0.0
2,003026.SZ,003026,中晶科技,半导体,57.07,3.0,15.0,14.24,,0.0
3,003029.SZ,003029,吉大正元,软件服务,31.63,3.0,11.0,14.27,,0.0
4,003028.SZ,003028,振邦智能,元器件,50.45,3.0,9.0,13.82,,0.0
5,605179.SH,605179,一鸣食品,乳制品,21.37,3.0,9.0,13.04,,0.0
6,600798.SH,600798,宁波海运,水运,6.24,2.0,6.0,64.33,,0.0
7,600189.SH,600189,泉阳泉,软饮料,14.62,2.0,5.0,82.28,"中国华融资产管理股份有限公司
吉林省吉盛资产管理有限责任公司",2.0
8,600381.SH,600381,青海春天,医疗保健,10.18,2.0,5.0,59.76,,0.0
9,003031.SZ,003031,中瓷电子,元器件,24.19,2.0,5.0,6.45,,0.0
10,002497.SZ,002497,雅化集团,化工原料,26.57,3.0,4.0,241.95,"中央汇金资产管理有限责任公司
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金",3.0
11,000676.SZ,000676,智度股份,互联网,6.66,2.0,4.0,68.14,"银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划
香港中央结算有限公司(陆股通)",2.0
12,600405.SH,600405,动力源,电气设备,8.01,3.0,4.0,44.32,,0.0
13,002342.SZ,002342,巨力索具,机械基件,5.08,3.0,4.0,44.13,中央汇金资产管理有限责任公司,1.0
14,600655.SH,600655,豫园股份,百货,10.76,3.0,3.0,172.7,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
15,600779.SH,600779,水井坊,白酒,100.45,3.0,3.0,490.5,"香港中央结算有限公司(陆股通)
天津礼仁投资管理合伙企业(有限合伙)-卓越长青私募证券投资基金
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
招商银行股份有限公司-泓德睿泽混合型证券投资基金
招商银行股份有限公司-泓德瑞兴三年持有期混合型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金",8.0
16,600059.SH,600059,古越龙山,红黄酒,17.88,1.0,3.0,144.56,"中央汇金资产管理有限责任公司
中国对外经济贸易信托有限公司-外贸信托-中欧瑞博成长智投证券投资集合资金信托计划
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
招商银行股份有限公司-富兰克林国海基本面优选混合型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中国对外经济贸易信托有限公司-外贸信托·锐进16期中欧瑞博证券投资集合资金信托计划",6.0
17,002756.SZ,002756,永兴材料,特种钢,63.8,2.0,3.0,156.2,基本养老保险基金一零零三组合,1.0
18,600320.SH,600320,振华重工,工程机械,4.07,2.0,3.0,135.21,"博时基金-农业银行-博时中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划",11.0
19,002401.SZ,002401,中远海科,软件服务,15.7,3.0,3.0,47.44,中央汇金资产管理有限责任公司,1.0
20,600257.SH,600257,大湖股份,渔业,6.96,2.0,3.0,33.49,,0.0
21,002625.SZ,002625,光启技术,汽车配件,24.78,2.0,2.0,368.8,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",2.0
22,002340.SZ,002340,格林美,小金属,7.8,1.0,2.0,371.42,"香港中央结算有限公司(陆股通)
中国对外经济贸易信托有限公司
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金",5.0
23,000798.SZ,000798,中水渔业,渔业,13.95,2.0,2.0,44.55,,0.0
24,603025.SH,603025,大豪科技,IT设备,30.03,2.0,2.0,276.84,香港中央结算有限公司(陆股通),1.0
25,601966.SH,601966,玲珑轮胎,汽车配件,38.83,2.0,2.0,528.46,"全国社保基金一零一组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
全国社保基金四一八组合",6.0
26,601865.SH,601865,福莱特,玻璃,44.1,2.0,2.0,188.58,"交通银行股份有限公司-南方成长先锋混合型证券投资基金
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金公司混合型组合
香港中央结算有限公司(陆股通)",3.0
27,002548.SZ,002548,金新农,饲料,9.65,2.0,2.0,50.95,"浮石(北京)投资有限公司-浮石广盈19号私募证券投资基金
上海珠池资产管理有限公司-珠池量化对冲多策略基金3期私募基金",2.0
28,601375.SH,601375,中原证券,证券,7.63,2.0,2.0,204.0,"渤海产业投资基金管理有限公司-渤海产业投资基金一期
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金",2.0
29,601058.SH,601058,赛轮轮胎,汽车配件,6.92,2.0,2.0,177.06,"中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金四一八组合",3.0
30,002703.SZ,002703,浙江世宝,汽车配件,6.24,2.0,2.0,34.51,香港中央结算有限公司(陆股通),1.0
31,002714.SZ,002714,牧原股份,农业综合,93.29,2.0,2.0,2327.55,香港中央结算有限公司(陆股通),1.0
32,002805.SZ,002805,丰元股份,化工原料,15.38,1.0,2.0,14.91,,0.0
33,688277.SH,688277,天智航-U,医疗保健,45.22,1.0,2.0,15.83,"中融鼎(深圳)投资有限公司-中融鼎秋天对冲私募基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
广发基金-北京诚通金控投资有限公司-广发基金-诚通金控4号单一资产管理计划
中国工商银行股份有限公司-诺安成长股票型证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金",5.0
34,000700.SZ,000700,模塑科技,汽车配件,6.6,2.0,2.0,53.27,香港中央结算有限公司(陆股通),1.0
35,002852.SZ,002852,道道全,食品,19.32,1.0,2.0,39.86,,0.0
36,000591.SZ,000591,太阳能,新型电力,7.88,2.0,2.0,160.52,"长安基金-民生银行-长安悦享定增25号分级资产管理计划
申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划",2.0
37,000538.SZ,000538,云南白药,中成药,137.46,2.0,2.0,827.74,"全国社保基金一一八组合
香港中央结算有限公司(陆股通)
瑞银资产管理(新加坡)有限公司-瑞银卢森堡投资SICAV
中央汇金资产管理有限责任公司",4.0
38,600097.SH,600097,开创国际,渔业,12.36,2.0,2.0,29.78,"北京纳木纳尼资产管理有限公司
北方国际信托股份有限公司-北方信托元宝34号单一资金信托",2.0
39,688568.SH,688568,中科星图,软件服务,57.68,1.0,2.0,27.26,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国国际金融香港资产管理有限公司-客户资金",2.0
40,603179.SH,603179,新泉股份,汽车配件,41.02,2.0,2.0,130.45,"中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期)
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
国泰基金管理有限公司-社保基金四二一组合",5.0
41,002505.SZ,002505,大康农业,农业综合,3.06,2.0,2.0,167.85,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",2.0
42,603995.SH,603995,甬金股份,特种钢,31.48,2.0,2.0,32.53,"广发基金-北京诚通金控投资有限公司-广发基金-诚通金控2号单一资产管理计划
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中国建设银行股份有限公司-华宝研究精选混合型证券投资基金
中国建设银行股份有限公司-交银施罗德主题优选灵活配置混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国银行股份有限公司-华宝先进成长混合型证券投资基金",8.0
43,002013.SZ,002013,中航机电,航空,13.64,2.0,2.0,529.86,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中航信托股份有限公司-中航信托·天启(2016)186号特定资产收益权投资集合资金信托计划
国联安基金-平安银行-上海汽车集团股权投资有限公司
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",6.0
44,603305.SH,603305,旭升股份,汽车配件,35.56,1.0,1.0,158.97,"香港中央结算有限公司(陆股通)
交通银行股份有限公司-工银瑞信双利债券型证券投资基金
招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金",3.0
45,603920.SH,603920,世运电路,元器件,25.91,1.0,1.0,105.47,"中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
景顺长城基金-建设银行-中国人寿-中国人寿委托景顺长城基金股票型组合
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国工商银行股份有限公司-景顺长城核心优选一年持有期混合型证券投资基金",7.0
46,600559.SH,600559,老白干酒,白酒,35.3,1.0,1.0,309.48,"香港中央结算有限公司(陆股通)
汇添富基金-工商银行-汇添富-定增盛世添富牛37号资产管理计划
鹏华基金-工商银行-鹏华基金增发精选1号资产管理计划
北京航天产业投资基金(有限合伙)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",5.0
47,600569.SH,600569,安阳钢铁,普钢,2.68,1.0,1.0,64.15,"上海银行股份有限公司-国泰上证综合交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
48,600597.SH,600597,光明乳业,乳制品,18.43,1.0,1.0,225.64,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-嘉实产业先锋混合型证券投资基金
全国社保基金四一三组合
全国社保基金六零三组合
全国社保基金一零五组合",6.0
49,600619.SH,600619,海立股份,机械基件,8.14,1.0,1.0,47.39,富国基金-上海国盛(集团)有限公司-富国基金光扬单一资产管理计划,1.0
50,603929.SH,603929,亚翔集成,装修装饰,12.54,1.0,1.0,26.76,中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金,1.0
51,600732.SH,600732,爱旭股份,电气设备,19.19,1.0,1.0,85.66,"寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
银华基金-中国银行-中银国际证券有限责任公司
银华大数据灵活配置定期开放混合型发起式证券投资基金
申万菱信盛利精选证券投资基金
广发高端制造股票型发起式证券投资基金
东方红启元三年持有期混合型证券投资基金
东方红睿泽三年定期开放灵活配置混合型证券投资基金
东方红智远三年持有期混合型证券投资基金",8.0
52,600499.SH,600499,科达制造,专用机械,7.94,1.0,1.0,125.23,广州市玄元投资管理有限公司-玄元元丰1号私募证券投资基金,1.0
53,600740.SH,600740,山西焦化,焦炭加工,6.68,1.0,1.0,64.32,"建信基金公司-民生-华鑫信托·慧智投资1号结构化集合资金信托计划
华鑫国际信托有限公司
建信基金公司-民生-华鑫信托·慧智投资3号结构化集合资金信托计划
建信基金公司-民生-华鑫信托·慧智投资2号结构化集合资金信托计划",4.0
54,600760.SH,600760,中航沈飞,航空,89.48,1.0,1.0,1251.18,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司
中国工商银行股份有限公司-富国军工主题混合型证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金",9.0
55,688286.SH,688286,敏芯股份,元器件,145.61,1.0,1.0,17.67,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
全国社保基金六零二组合",2.0
56,603916.SH,603916,苏博特,化工原料,25.65,1.0,1.0,88.52,"中国银行-华夏大盘精选证券投资基金
基本养老保险基金一二零七组合
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)",4.0
57,600827.SH,600827,百联股份,超市连锁,15.62,1.0,1.0,250.62,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
中央汇金资产管理有限责任公司",3.0
58,600841.SH,600841,上柴股份,机械基件,11.89,1.0,1.0,62.05,,0.0
59,600509.SH,600509,天富能源,火力发电,5.8,1.0,1.0,66.78,"博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中央汇金资产管理有限责任公司",4.0
60,600480.SH,600480,凌云股份,汽车配件,9.09,1.0,1.0,69.4,"中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
全国社保基金一零三组合
基本养老保险基金三零七组合",4.0
61,603267.SH,603267,鸿远电子,元器件,149.0,1.0,1.0,234.69,"中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金
招商银行股份有限公司-兴全合泰混合型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",4.0
62,688011.SH,688011,新光光电,元器件,55.6,1.0,1.0,22.67,"北京国科瑞华战略性新兴产业投资基金(有限合伙)
黑龙江龙财盘实高新技术创业股权投资基金管理有限公司-黑龙江龙财盘实高新技术创业股权投资基金企业(有限合伙)
中国农业银行股份有限公司-宝盈转型动力灵活配置混合型证券投资基金
中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金",4.0
63,688618.SH,688618,三旺通信,通信设备,63.79,1.0,1.0,6.86,,0.0
64,605333.SH,605333,沪光股份,汽车配件,16.55,1.0,1.0,6.64,光大证券资管-光大银行-光大阳光添利债券型集合资产管理计划,1.0
65,600346.SH,600346,恒力石化,化纤,31.3,1.0,1.0,1449.8,"全国社保基金一零一组合
香港中央结算有限公司(陆股通)
平安资管-平安银行-平安资产创赢5号资产管理产品
西藏信托有限公司-西藏信托-恒力石化第四期员工持股集合资金信托计划",4.0
66,688560.SH,688560,明冠新材,电气设备,29.96,1.0,1.0,10.0,,0.0
67,688510.SH,688510,航亚科技,航空,39.96,1.0,1.0,19.76,,0.0
68,600415.SH,600415,小商品城,商品城,6.05,1.0,1.0,329.31,"博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划",9.0
69,600419.SH,600419,天润乳业,乳制品,16.5,1.0,1.0,44.32,"上海少薮派投资管理有限公司-少数派63号私募证券投资基金
十二师国资公司-中信建投-20国资EB担保及信托财产专户
全国社保基金六零四组合
中国工商银行-华安中小盘成长混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
全国社保基金四零四组合",6.0
