,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300966.SZ,300966,共同药业,化学制药,77.52912323727774,19.9959,15.93,,0.0
1,603518.SH,603518,锦泓集团,服饰,61.126373626373635,10.0375,29.32,,0.0
2,601279.SH,601279,英利汽车,汽车配件,61.09839816933638,10.0,10.52,,0.0
3,605016.SH,605016,百龙创园,食品,61.09263657957242,9.9903,10.78,,0.0
4,688068.SH,688068,热景生物,医疗保健,48.85259458341946,14.3523,92.94,,0.0
5,601127.SH,601127,小康股份,汽车配件,48.82837238758708,8.046,452.98,,0.0
6,688315.SH,688315,诺禾致源,医疗保健,47.445820433436545,7.8709,12.38,,0.0
7,002581.SZ,002581,未名医药,生物制药,46.36929460580912,9.9766,56.55,,0.0
8,002435.SZ,002435,长江健康,化学制药,44.957264957264975,9.987,101.73,,0.0
9,688699.SH,688699,明微电子,半导体,42.34186021620465,6.392,22.49,,0.0
10,300563.SZ,300563,神宇股份,通信设备,40.506329113924046,6.5259,26.93,"东海基金-郑如恒-东海基金-金龙122号单一资产管理计划
上海含德股权投资基金管理有限公司-含德盛世6号定增投资私募基金",2.0
11,000615.SZ,000615,奥园美谷,化纤,39.83870967741936,7.9029,134.18,,0.0
12,688626.SH,688626,翔宇医疗,医疗保健,36.901014340678564,12.6331,28.75,,0.0
13,300350.SZ,300350,华鹏飞,仓储物流,36.8421052631579,20.0,22.89,,0.0
14,600172.SH,600172,黄河旋风,矿物制品,34.43113772455091,10.049,54.97,,0.0
15,603728.SH,603728,鸣志电器,电气设备,34.13333333333335,10.0055,83.7,,0.0
16,000908.SZ,000908,景峰医药,化学制药,33.20000000000001,10.0826,48.17,,0.0
17,605086.SH,605086,龙高股份,矿物制品,31.76470588235294,-10.0028,10.39,,0.0
18,600315.SH,600315,上海家化,日用化工,31.411530815109344,2.4806,399.33,"上海重阳战略投资有限公司-重阳战略同智基金
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
上海太富祥尔股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
上海重阳战略投资有限公司-重阳战略聚智基金
全国社保基金一一七组合",7.0
19,002612.SZ,002612,朗姿股份,服饰,31.325874791716267,10.01,144.19,,0.0
20,002071.SZ,002071,长城退,,29.629629629629605,-5.4054,1.83,,0.0
21,688185.SH,688185,康希诺-U,生物制药,28.895378364652103,4.4445,121.94,"中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金",2.0
22,002759.SZ,002759,天际股份,家用电器,28.28854314002829,6.7687,72.95,,0.0
23,688686.SH,688686,奥普特,电器仪表,27.956129327087865,-1.3361,57.28,,0.0
24,603538.SH,603538,美诺华,化学制药,27.857609405617232,0.4104,57.87,,0.0
25,003020.SZ,003020,立方制药,化学制药,27.493261455525598,5.2514,10.95,,0.0
26,300633.SZ,300633,开立医疗,医疗保健,27.406473308112655,3.2005,121.24,,0.0
27,300763.SZ,300763,锦浪科技,电气设备,27.125218178292076,4.9696,108.27,,0.0
28,603990.SH,603990,麦迪科技,软件服务,26.38938687701684,6.8506,51.32,"中国银行股份有限公司-富国创新趋势股票型证券投资基金
全国社保基金一零三组合
重若(苏州)资产管理有限公司",3.0
29,688317.SH,688317,之江生物,生物制药,26.31205673758865,4.4575,36.4,,0.0
30,300254.SZ,300254,仟源医药,化学制药,26.094003241491095,20.0617,16.52,,0.0
31,688665.SH,688665,四方光电,电器仪表,26.06508875739646,2.3049,12.26,,0.0
32,688468.SH,688468,科美诊断,医疗保健,25.76832151300239,-1.7725,8.81,,0.0
33,000829.SZ,000829,天音控股,其他商业,25.744308231173374,3.9074,73.5,,0.0
34,601699.SH,601699,潞安环能,煤炭开采,25.67934782608694,9.9881,276.71,,0.0
35,300222.SZ,300222,科大智能,电气设备,25.094577553593943,16.2954,53.91,,0.0
36,601339.SH,601339,百隆东方,纺织,24.735729386892167,9.0573,88.5,,0.0
37,300086.SZ,300086,康芝药业,化学制药,24.615384615384617,7.2848,35.29,,0.0
38,300756.SZ,300756,金马游乐,专用机械,24.612808706571787,3.3681,9.93,,0.0
39,002455.SZ,002455,百川股份,化工原料,24.468085106382986,7.1756,28.2,,0.0
40,688399.SH,688399,硕世生物,医疗保健,24.354125264440007,2.2616,66.78,上海天亿资产管理有限公司,1.0
41,300982.SZ,300982,C苏文,建筑工程,24.09672040022235,24.0967,14.86,,0.0
42,300601.SZ,300601,康泰生物,生物制药,23.976865070649378,11.4079,832.53,,0.0
43,603168.SH,603168,莎普爱思,化学制药,23.67288378766139,9.949,27.81,,0.0
44,002932.SZ,002932,明德生物,医疗保健,23.542680755075395,10.0,31.24,,0.0
45,603260.SH,603260,合盛硅业,化工原料,23.067146790934135,2.0731,544.98,,0.0
46,002198.SZ,002198,嘉应制药,中成药,23.024054982817876,4.9853,36.34,,0.0
47,688696.SH,688696,极米科技,IT设备,22.989965042870296,8.11,73.07,,0.0
48,002145.SZ,002145,中核钛白,化工原料,22.623966942148765,10.0093,188.86,,0.0
49,603486.SH,603486,科沃斯,家用电器,22.5171102661597,0.845,289.43,,0.0
50,600238.SH,600238,海南椰岛,红黄酒,22.454804947668872,10.0,57.27,,0.0
51,688639.SH,688639,华恒生物,化工原料,22.439716312056724,6.1224,10.23,,0.0
