,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_CRIMSON_RATE
0,603200.SH,上海洗霸,环境保护,38.18,6.916830019602349,-14.059687162459655,0.53
1,002581.SZ,未名医药,生物制药,10.94,6.007751937984485,-23.34108527131805,0.73
2,300677.SZ,英科医疗,医疗保健,36.25,5.963168664133289,-3.4506058500632264,0.47
3,600127.SH,金健米业,农业综合,5.9,5.7347670250896154,-31.316162373926716,0.47
4,300576.SZ,容大感光,染料涂料,32.26,5.218525766470972,41.570465059217376,0.67
5,002603.SZ,以岭药业,中成药,18.44,5.011389521640108,-21.20186571211574,0.6
6,002075.SZ,沙钢股份,特种钢,8.54,4.528763769889821,14.826074939787247,0.6
7,603005.SH,晶方科技,半导体,81.12,4.509147127029123,29.590469731208447,0.67
8,300658.SZ,延江股份,纺织,23.69,4.499338332598146,-22.2412738164694,0.2
9,002791.SZ,坚朗五金,其他建材,47.22,4.469026548672561,13.659628422087767,0.67
10,688399.SH,硕世生物,医疗保健,83.49,4.336415896026002,,
11,002838.SZ,道恩股份,塑料,26.48,4.293028751476968,-17.78509224354038,0.47
12,603208.SH,江山欧派,家居用品,75.45,4.25590714384414,14.663011775074564,0.53
13,600268.SH,国电南自,电气设备,6.27,4.152823920265791,-23.50766262994288,0.4
14,002847.SZ,盐津铺子,食品,47.91,4.129537057161481,0.26606733844274366,0.6
15,603533.SH,掌阅科技,互联网,20.69,4.12682435832914,18.26123534316335,0.67
16,002837.SZ,英维克,专用机械,33.35,4.0561622464898806,0.7825474309301361,0.47
17,002030.SZ,达安基因,生物制药,15.82,4.010519395134771,-24.789740174355877,0.53
18,002398.SZ,垒知集团,其他建材,7.64,3.9455782312925125,7.592883307169074,0.67
19,002498.SZ,汉缆股份,电气设备,3.44,3.92749244712991,58.57250755286971,0.6
20,688023.SH,安恒信息,软件服务,201.27,3.854489164086683,20.026107850838248,0.67
21,688019.SH,安集科技,半导体,161.16,3.7466203167245915,26.16409396898942,0.67
22,300526.SZ,中潜股份,专用机械,85.72,3.6768263183357464,-25.9274657045254,0.4
23,600882.SH,妙可蓝多,乳制品,19.19,3.6177105831533662,8.048956083514081,0.6
24,002385.SZ,大北农,饲料,6.93,3.587443946188329,5.503465144719888,0.6
25,300280.SZ,紫天科技,专用机械,23.15,3.579418344519003,4.528689763588578,0.4
26,300485.SZ,赛升药业,生物制药,10.68,3.48837209302324,-6.1910747957266254,0.67
27,300391.SZ,康跃科技,机械基件,8.92,3.480278422273786,-3.480278422273031,0.47
28,002623.SZ,亚玛顿,玻璃,31.69,3.460659484165851,34.20167817817157,0.53
29,300363.SZ,博腾股份,化学制药,21.84,3.4580767408810997,-12.208076740881113,0.4
30,600228.SH,ST昌九,化工原料,7.49,3.4530386740331487,-29.923626909327396,0.47
31,002135.SZ,东南网架,建筑工程,7.22,3.4383954154727725,-7.438395415473186,0.33
32,002409.SZ,雅克科技,化工原料,32.97,3.4190715181932285,17.692039592918185,0.6
33,300342.SZ,天银机电,元器件,15.51,3.400000000000003,-1.4000000000001123,0.6
34,002185.SZ,华天科技,半导体,10.45,3.3630069238377747,9.970326409495357,0.6
35,000903.SZ,云内动力,机械基件,3.47,3.2738095238095344,-24.702380952380654,0.47
36,002824.SZ,和胜股份,铝,15.08,3.216974674880224,-12.832359290264872,0.47
37,688012.SH,中微公司,专用机械,149.99,3.206495561824818,1.2778093709103544,0.67
38,600246.SH,万通地产,区域地产,5.8,3.2028469750889688,46.79715302491161,0.53
39,002214.SZ,大立科技,电器仪表,17.41,3.2009484291641854,9.299051570835726,0.47
40,603890.SH,春秋电子,机械基件,12.47,3.1430934656741183,-10.460166636405887,0.67
41,300063.SZ,天龙集团,互联网,4.31,3.1100478468899517,5.223285486443485,0.47
42,600598.SH,北大荒,种植业,12.63,3.1020408163265456,8.662665066027198,0.67
43,300737.SZ,科顺股份,其他建材,14.67,3.092059030217853,-7.439885117174283,0.4
44,300326.SZ,凯利泰,医疗保健,18.41,3.0795072788353917,21.920492721165054,0.4
45,002400.SZ,省广集团,广告包装,3.35,3.076923076923088,-19.743589743589563,0.47
46,300489.SZ,中飞股份,铝,27.22,3.067020068156001,-13.067020068156133,0.33
47,002683.SZ,宏大爆破,化工原料,24.9,3.06291390728477,-20.840691685062428,0.47
