,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,605089.SH,605089,味知香,食品,106.58,3.0,14.0,114.0,26.64,,0.0
1,605300.SH,605300,佳禾食品,食品,29.4,2.0,10.0,110.0,11.76,,0.0
2,600906.SH,600906,财达证券,证券,8.72,3.0,9.0,109.0,43.6,,0.0
3,001203.SZ,001203,大中矿业,普钢,18.92,3.0,8.0,108.0,41.42,,0.0
4,603020.SH,603020,爱普股份,食品,19.94,2.0,7.0,107.0,63.81,,0.0
5,605196.SH,605196,华通线缆,电气设备,9.68,3.0,7.0,107.0,7.36,,0.0
6,001205.SZ,001205,盛航股份,水运,26.17,2.0,5.0,105.0,7.87,,0.0
7,000150.SZ,000150,宜华健康,医疗保健,6.13,3.0,5.0,105.0,49.41,广发证券资管-浦发银行-广发原驰·宜华健康1号集合资产管理计划,1.0
8,605488.SH,605488,福莱新材,塑料,32.36,2.0,5.0,105.0,9.71,,0.0
9,600227.SH,600227,圣济堂,化学制药,4.3,3.0,3.0,103.0,54.96,"云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划
中国长城资产管理股份有限公司",2.0
10,000625.SZ,000625,长安汽车,汽车整车,23.01,2.0,3.0,103.0,961.42,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
南方工业资产管理有限责任公司",3.0
11,600211.SH,600211,西藏药业,中成药,66.65,2.0,2.0,102.0,165.25,中国银行股份有限公司-华夏鼎沛债券型证券投资基金,1.0
12,603963.SH,603963,大理药业,化学制药,9.06,2.0,2.0,102.0,19.9,,0.0
13,002289.SZ,002289,宇顺电子,元器件,8.76,2.0,2.0,102.0,23.19,,0.0
14,601999.SH,601999,出版传媒,出版业,8.53,2.0,2.0,102.0,46.99,中央汇金资产管理有限责任公司,1.0
15,688662.SH,688662,富信科技,半导体,45.6,1.0,2.0,102.0,9.15,,0.0
16,002763.SZ,002763,汇洁股份,服饰,11.12,2.0,2.0,102.0,21.42,,0.0
17,000929.SZ,000929,兰州黄河,啤酒,10.64,2.0,2.0,102.0,19.76,,0.0
18,688383.SH,688383,新益昌,专用机械,90.38,1.0,2.0,102.0,20.97,,0.0
19,600753.SH,600753,东方银星,商贸代理,22.58,2.0,2.0,102.0,40.46,"深圳格律资产管理有限公司-格律连赢1号私募证券投资基金
上海杰宇资产管理有限公司",2.0
20,002956.SZ,002956,西麦食品,食品,34.74,2.0,2.0,102.0,24.26,"中国工商银行-诺安平衡证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国银行股份有限公司-嘉实瑞和两年持有期混合型证券投资基金
诺安基金-工商银行-信诚人寿保险有限公司-自有资金
中国工商银行-融通内需驱动混合型证券投资基金
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
中国银行-嘉实增长开放式证券投资基金
山东铁路发展基金有限公司
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金",10.0
21,688607.SH,688607,康众医疗,医疗保健,45.02,1.0,2.0,102.0,8.27,中国工商银行股份有限公司-东方红沪港深灵活配置混合型证券投资基金,1.0
22,603389.SH,603389,亚振家居,家居用品,5.12,2.0,2.0,102.0,13.45,国投大成投资基金(北京)有限公司,1.0
23,688685.SH,688685,迈信林,航空,28.89,1.0,24.0,24.0,6.57,,0.0
24,601279.SH,601279,英利汽车,汽车配件,13.66,2.0,21.0,21.0,20.41,,0.0
25,688565.SH,688565,力源科技,环境保护,21.8,1.0,18.0,18.0,5.31,,0.0
26,688097.SH,688097,博众精工,专用机械,24.77,2.0,9.0,9.0,9.17,,0.0
27,002426.SZ,002426,胜利精密,元器件,3.0,2.0,4.0,4.0,88.3,东吴创业投资有限公司-证券行业支持民企发展系列之东吴证券1号私募股权投资基金(契约型),1.0
