,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
0,002692.SZ,002692,远程股份,电气设备,4.23,10.099,5.56
1,300265.SZ,300265,通光线缆,电气设备,4.84,10.0,11.33
2,300427.SZ,300427,红相股份,电气设备,6.77,9.9767,18.85
3,000043.SZ,000043,中航善达,房产服务,1.5,8.0732,10.04
4,600523.SH,600523,贵航股份,汽车配件,3.02,7.1708,16.44
5,600150.SH,600150,中国船舶,船舶,4.86,6.3556,31.46
6,600262.SH,600262,北方股份,汽车整车,2.0,5.9462,24.41
7,002560.SZ,002560,通达股份,电气设备,1.86,5.6782,6.7
8,002837.SZ,002837,英维克,专用机械,0.98,5.4081,21.05
9,300699.SZ,300699,光威复材,化工原料,1.18,5.1684,62.47
10,000065.SZ,000065,北方国际,建筑施工,4.01,5.0147,14.24
11,000670.SZ,000670,ST盈方,元器件,-1.55,4.918,4.48
12,300489.SZ,300489,中飞股份,铝,5.09,4.7766,20.4
13,002300.SZ,002300,太阳电缆,电气设备,3.23,4.6409,9.47
14,600172.SH,600172,黄河旋风,矿物制品,1.65,4.1126,4.81
15,001696.SZ,001696,宗申动力,摩托车,9.76,4.0816,9.69
16,600536.SH,600536,中国软件,软件服务,2.49,3.7814,57.91
17,600416.SH,600416,湘电股份,电气设备,2.57,3.5065,7.97
18,002163.SZ,002163,中航三鑫,装修装饰,1.37,3.4286,7.24
19,300456.SZ,300456,耐威科技,元器件,1.34,3.4251,30.8
20,002214.SZ,002214,大立科技,电器仪表,2.2,3.2511,9.21
21,002419.SZ,002419,天虹股份,百货,-1.3,3.1464,15.08
22,300600.SZ,300600,瑞特股份,电气设备,2.5,3.0894,25.36
23,002669.SZ,002669,康达新材,化工原料,2.31,3.0659,15.8
24,002446.SZ,002446,盛路通信,通信设备,1.89,3.0356,11.88
25,300092.SZ,300092,科新机电,专用机械,-2.91,2.9056,8.5
26,600973.SH,600973,宝胜股份,电气设备,3.22,2.8986,4.97
27,002297.SZ,002297,博云新材,矿物制品,2.42,2.8504,8.66
28,002756.SZ,002756,永兴特钢,特种钢,2.08,2.8103,17.56
29,603712.SH,603712,七一二,通信设备,-1.2,2.5493,21.32
30,002452.SZ,002452,长高集团,电气设备,1.61,2.4291,5.06
31,300215.SZ,300215,电科院,电气设备,0.9,2.3876,7.29
32,300345.SZ,300345,红宇新材,钢加工,2.98,2.3401,6.56
33,002361.SZ,002361,神剑股份,化工原料,0.91,2.0534,4.97
34,300368.SZ,300368,汇金股份,专用机械,-1.05,2.0455,8.98
35,002342.SZ,002342,巨力索具,机械基件,0.82,1.9824,4.63
36,600410.SH,600410,华胜天成,软件服务,-0.65,1.9672,9.33
37,002414.SZ,002414,高德红外,电器仪表,2.67,1.9556,27.11
38,002415.SZ,002415,海康威视,电器仪表,-2.66,1.8681,34.9
39,002497.SZ,002497,雅化集团,化工原料,2.63,1.8657,8.19
40,002765.SZ,002765,蓝黛传动,汽车配件,2.11,1.8111,7.87
41,300213.SZ,300213,佳讯飞鸿,通信设备,2.61,1.7348,8.21
42,300455.SZ,300455,康拓红外,运输设备,-0.6,1.7281,8.83
43,002402.SZ,002402,和而泰,元器件,2.16,1.7208,10.64
44,002108.SZ,002108,沧州明珠,塑料,1.66,1.711,5.35
45,002331.SZ,002331,皖通科技,软件服务,2.43,1.7071,11.32
46,002625.SZ,002625,光启技术,汽车配件,-1.76,1.7045,12.53
47,000806.SZ,000806,ST银河,生物制药,-1.62,1.6985,4.79
48,300351.SZ,300351,永贵电器,元器件,4.15,1.6794,13.32
49,300629.SZ,300629,新劲刚,矿物制品,2.12,1.5857,20.5
50,002224.SZ,002224,三力士,橡胶,0.62,1.5559,7.18
51,000576.SZ,000576,广东甘化,造纸,-2.53,1.5437,11.84
52,300474.SZ,300474,景嘉微,元器件,-9.87,1.5374,43.59
53,300593.SZ,300593,新雷能,电气设备,4.39,1.4811,21.24
54,600592.SH,600592,龙溪股份,机械基件,4.61,1.4692,11.05
55,002564.SZ,002564,天沃科技,化工机械,-0.65,1.4587,6.26
56,600463.SH,600463,空港股份,园区开发,-2.49,1.4039,9.39
57,002427.SZ,002427,*ST尤夫,化纤,0.77,1.3953,17.44
58,002771.SZ,002771,真视通,软件服务,-2.15,1.3871,16.08
59,002439.SZ,002439,启明星辰,软件服务,2.95,1.3714,27.35
60,000818.SZ,000818,航锦科技,化工原料,-4.49,1.3514,12.75
61,002389.SZ,002389,航天彩虹,元器件,1.7,1.2766,14.28
62,300447.SZ,300447,全信股份,电气设备,3.46,1.2407,12.24
63,603678.SH,603678,火炬电子,元器件,2.49,1.1881,20.44
64,002368.SZ,002368,太极股份,软件服务,1.95,1.1825,37.65
65,002303.SZ,002303,美盈森,造纸,2.58,1.1544,7.01
66,000070.SZ,000070,特发信息,通信设备,7.04,1.1439,16.8
67,601606.SH,601606,长城军工,专用机械,2.31,1.1422,17.71
68,300252.SZ,300252,金信诺,电气设备,3.69,1.142,14.17
69,300263.SZ,300263,隆华科技,专用机械,-1.05,1.1236,6.3
70,002189.SZ,002189,利达光电,元器件,-5.65,1.1031,26.58
71,000534.SZ,000534,万泽股份,区域地产,2.03,1.0929,11.1
72,300003.SZ,300003,乐普医疗,医疗保健,-3.12,1.0659,26.55
73,002935.SZ,002935,天奥电子,元器件,2.55,1.06,53.39
74,600862.SH,600862,中航高科,航空,-3.19,1.0148,10.95
75,300581.SZ,300581,晨曦航空,航空,1.33,0.9932,16.27
76,000595.SZ,000595,宝塔实业,机械基件,2.96,0.9901,4.08
77,000066.SZ,000066,中国长城,电脑设备,1.13,0.9027,10.06
78,600558.SH,600558,大西洋,钢加工,2.75,0.8929,4.52
79,002190.SZ,002190,*ST集成,汽车配件,2.16,0.8832,20.56
80,002829.SZ,002829,星网宇达,通信设备,-0.84,0.8606,23.44
81,600775.SH,600775,南京熊猫,通信设备,8.33,0.8542,17.71
82,300185.SZ,300185,通裕重工,工程机械,2.22,0.8511,2.37
83,002079.SZ,002079,苏州固锝,半导体,-3.33,0.8299,7.29
84,600877.SH,600877,*ST嘉陵,摩托车,3.27,0.8174,7.4
85,002097.SZ,002097,山河智能,工程机械,1.17,0.8065,7.5
86,000059.SZ,000059,华锦股份,石油加工,-1.48,0.8032,7.53
87,600707.SH,600707,彩虹股份,元器件,3.88,0.7924,6.36
88,000778.SZ,000778,新兴铸管,钢加工,-0.85,0.759,5.31
89,002405.SZ,002405,四维图新,软件服务,8.62,0.7576,26.6
90,300711.SZ,300711,广哈通信,通信设备,10.5,0.7563,23.98
91,300045.SZ,300045,华力创通,电脑设备,-1.84,0.7505,10.74
92,000727.SZ,000727,华东科技,元器件,3.68,0.738,2.73
93,002335.SZ,002335,科华恒盛,电气设备,-0.77,0.7216,19.54
94,300424.SZ,300424,航新科技,航空,-1.01,0.6878,19.03
95,002023.SZ,002023,海特高新,航空,3.27,0.6334,12.71
96,002544.SZ,002544,杰赛科技,软件服务,3.85,0.6321,15.92
97,600565.SH,600565,迪马股份,全国地产,4.3,0.6048,4.99
98,002025.SZ,002025,航天电器,元器件,-0.97,0.566,26.65
99,300490.SZ,300490,华自科技,电气设备,2.48,0.5247,13.41
100,600495.SH,600495,晋西车轴,运输设备,2.23,0.5093,5.92
101,002465.SZ,002465,海格通信,通信设备,2.39,0.4912,10.23
102,300159.SZ,300159,新研股份,农用机械,2.46,0.4878,6.18
103,600330.SH,600330,天通股份,元器件,-1.52,0.4831,8.32
104,600967.SH,600967,内蒙一机,运输设备,-3.65,0.4163,12.06
105,600850.SH,600850,华东电脑,软件服务,2.21,0.4077,27.09
106,000625.SZ,000625,长安汽车,汽车整车,4.25,0.4073,9.86
107,300667.SZ,300667,必创科技,电器仪表,-2.42,0.3953,30.48
108,002352.SZ,002352,顺丰控股,仓储物流,1.27,0.3739,34.9
109,601678.SH,601678,滨化股份,化工原料,4.76,0.3645,8.26
110,002423.SZ,002423,中原特钢,特种钢,-1.32,0.3617,11.1
111,002783.SZ,002783,凯龙股份,化工原料,8.5,0.3344,21.0
112,300480.SZ,300480,光力科技,电器仪表,-0.89,0.3221,12.46
113,300722.SZ,300722,新余国科,专用机械,2.26,0.3188,37.76
114,600705.SH,600705,中航资本,多元金融,-1.81,0.3086,6.5
115,002664.SZ,002664,长鹰信质,汽车配件,2.52,0.3001,16.71
116,600171.SH,600171,上海贝岭,半导体,3.6,0.2863,14.01
117,600839.SH,600839,四川长虹,家用电器,1.55,0.277,3.62
118,300696.SZ,300696,爱乐达,航空,-3.58,0.2617,26.82
119,300324.SZ,300324,旋极信息,软件服务,-1.38,0.2587,7.75
120,000733.SZ,000733,振华科技,元器件,-0.56,0.2546,15.75
121,300101.SZ,300101,振芯科技,通信设备,-1.36,0.2465,12.2
122,002520.SZ,002520,日发精机,机床制造,1.65,0.2361,8.49
123,002151.SZ,002151,北斗星通,通信设备,0.92,0.2229,26.98
124,300560.SZ,300560,中富通,通信设备,4.01,0.2203,22.75
125,002179.SZ,002179,中航光电,元器件,0.26,0.22,40.99
126,000550.SZ,000550,江铃汽车,汽车整车,-1.41,0.2182,27.56
127,300077.SZ,300077,国民技术,半导体,-1.24,0.2141,9.36
128,002519.SZ,002519,银河电子,通信设备,1.6,0.207,4.84
129,600550.SH,600550,保变电气,电气设备,-5.28,0.1972,5.08
130,000050.SZ,000050,深天马A,元器件,3.43,0.1834,16.39
131,600372.SH,600372,中航电子,航空,1.41,0.174,17.27
132,002383.SZ,002383,合众思壮,通信设备,0.99,0.1444,13.87
133,000687.SZ,000687,华讯方舟,通信设备,5.52,0.1133,8.84
134,300395.SZ,300395,菲利华,玻璃,-1.82,0.1075,18.63
135,000547.SZ,000547,航天发展,通信设备,2.17,0.0923,10.84
136,603338.SH,603338,浙江鼎力,专用机械,-2.29,0.065,76.93
137,600893.SH,600893,航发动力,航空,0.96,0.0379,26.43
138,300342.SZ,300342,天银机电,元器件,1.42,0.0,10.13
139,002298.SZ,002298,中电兴发,软件服务,3.44,0.0,8.57
140,300726.SZ,300726,宏达电子,元器件,2.02,0.0,21.89
141,000032.SZ,000032,深桑达A,元器件,3.15,0.0,10.1
142,002510.SZ,002510,天汽模,汽车配件,5.04,0.0,5.3
143,600677.SH,600677,航天通信,通信设备,4.04,-0.0606,16.5
