,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,000420.SZ,000420,吉林化纤,化纤,2.93,684.53
1,000936.SZ,000936,华西股份,化纤,9.05,459.17
2,002866.SZ,002866,传艺科技,电脑设备,13.36,419.68
3,603519.SH,603519,立霸股份,家用电器,14.38,404.51
4,002042.SZ,002042,华孚时尚,纺织,7.23,382.17
5,600745.SH,600745,闻泰科技,通信设备,35.0,361.71
6,002945.SZ,002945,华林证券,证券,12.68,357.37
7,300387.SZ,300387,富邦股份,化工原料,11.24,351.92
8,002882.SZ,002882,金龙羽,电气设备,12.34,325.51
9,603506.SH,603506,南都物业,房产服务,26.5,323.73
10,600338.SH,600338,西藏珠峰,铅锌,36.8,306.54
11,300653.SZ,300653,正海生物,医疗保健,57.5,301.44
12,002455.SZ,002455,百川股份,化工原料,6.82,286.42
13,000962.SZ,000962,东方钽业,小金属,8.11,283.63
14,600635.SH,600635,大众公用,供气供热,7.11,280.66
15,600815.SH,600815,*ST厦工,工程机械,3.2,280.38
16,300106.SZ,300106,西部牧业,农业综合,8.47,277.75
17,002338.SZ,002338,奥普光电,电器仪表,14.3,265.19
18,600892.SH,600892,大晟文化,影视音像,5.85,260.14
19,603121.SH,603121,华培动力,汽车配件,24.45,237.47
20,002822.SZ,002822,中装建设,装修装饰,6.31,235.95
21,601028.SH,601028,玉龙股份,钢加工,5.7,230.95
22,300709.SZ,300709,精研科技,元器件,46.72,227.34
23,600703.SH,600703,三安光电,半导体,10.37,214.72
24,603787.SH,603787,新日股份,摩托车,12.33,214.27
25,002395.SZ,002395,双象股份,塑料,19.88,198.62
26,600020.SH,600020,中原高速,路桥,5.56,193.88
27,603278.SH,603278,大业股份,钢加工,12.26,192.54
28,600523.SH,600523,贵航股份,汽车配件,14.06,187.75
29,002906.SZ,002906,华阳集团,汽车配件,10.5,184.59
30,002240.SZ,002240,威华股份,家居用品,8.92,184.22
31,300246.SZ,300246,宝莱特,医疗保健,14.33,183.15
32,601811.SH,601811,新华文轩,出版业,12.53,175.59
33,603956.SH,603956,威派格,专用机械,20.52,173.07
34,600288.SH,600288,大恒科技,软件服务,11.67,172.11
35,000062.SZ,000062,深圳华强,批发业,14.39,171.82
36,603505.SH,603505,金石资源,矿物制品,18.23,168.6
37,002939.SZ,002939,长城证券,证券,13.59,163.72
38,002261.SZ,002261,拓维信息,互联网,6.2,162.92
39,002646.SZ,002646,青青稞酒,白酒,13.05,160.23
40,603709.SH,603709,中源家居,家居用品,33.3,158.98
41,601162.SH,601162,天风证券,证券,9.42,156.64
42,600696.SH,600696,ST岩石,区域地产,7.63,155.44
43,600155.SH,600155,华创阳安,证券,14.85,151.83
44,000010.SZ,000010,*ST美丽,建筑施工,3.45,150.22
45,601860.SH,601860,紫金银行,银行,6.8,148.25
46,002222.SZ,002222,福晶科技,元器件,11.75,147.15
47,002932.SZ,002932,明德生物,医疗保健,44.03,144.66
48,300131.SZ,300131,英唐智控,元器件,5.53,144.0
49,002951.SZ,002951,金时科技,广告包装,24.73,139.25
50,000007.SZ,000007,全新好,酒店餐饮,6.83,137.65
51,600584.SH,600584,长电科技,半导体,14.05,135.92
52,002943.SZ,002943,宇晶股份,机床制造,36.42,135.8
53,300331.SZ,300331,苏大维格,元器件,19.14,133.07
54,603006.SH,603006,联明股份,汽车配件,13.92,132.79
55,300195.SZ,300195,长荣股份,轻工机械,8.48,132.52
56,000550.SZ,000550,江铃汽车,汽车整车,25.29,132.2
57,300192.SZ,300192,科斯伍德,文教休闲,9.15,132.05
58,300694.SZ,300694,蠡湖股份,汽车配件,20.98,131.84
59,603499.SH,603499,翔港科技,广告包装,33.55,131.72
60,002387.SZ,002387,维信诺,元器件,12.1,131.67
61,002515.SZ,002515,金字火腿,食品,6.17,131.28
62,600530.SH,600530,交大昂立,医疗保健,6.21,130.47
63,002428.SZ,002428,云南锗业,小金属,8.02,130.41
64,603363.SH,603363,傲农生物,饲料,21.55,127.34
65,600736.SH,600736,苏州高新,园区开发,9.19,127.03
66,002886.SZ,002886,沃特股份,塑料,20.66,126.63
67,002942.SZ,002942,新农股份,农药化肥,28.45,124.12
68,300046.SZ,300046,台基股份,半导体,18.56,123.05
69,600058.SH,600058,五矿发展,商贸代理,8.7,122.6
70,300498.SZ,300498,温氏股份,农业综合,38.95,121.64
71,002789.SZ,002789,建艺集团,装修装饰,18.25,120.79
72,603712.SH,603712,七一二,通信设备,19.38,120.61
73,603936.SH,603936,博敏电子,元器件,17.53,119.97
74,000657.SZ,000657,中钨高新,小金属,6.74,119.74
75,600448.SH,600448,华纺股份,纺织,6.37,119.38
76,002729.SZ,002729,好利来,元器件,35.71,119.01
77,300404.SZ,300404,博济医药,医疗保健,24.85,118.67
78,002579.SZ,002579,中京电子,元器件,9.49,118.45
79,600599.SH,600599,熊猫金控,多元金融,14.2,118.11
