,ts_code,name,industry,continuously_limit_up,continuously_up,average_p_change,last_p_change,circ_mv
1206,002750.SZ,龙津药业,中成药,7.0,21.0,4.747,9.9766,560573.828
479,002017.SZ,东信和平,通信设备,7.0,6.0,9.995,9.9951,782372.9347
1563,300175.SZ,朗源股份,食品,6.0,7.0,8.846,9.9734,381751.7016
637,002175.SZ,东方网络,电器仪表,6.0,6.0,10.058,10.0,382425.3237
1467,300079.SZ,数码科技,通信设备,5.0,5.0,10.019,10.0813,818553.3992
817,002356.SZ,赫美集团,其他商业,5.0,7.0,7.453,9.9894,497047.7811
1558,300170.SZ,汉得信息,软件服务,5.0,6.0,8.626,10.0162,1408828.0485
1756,300370.SZ,安控科技,电器仪表,5.0,11.0,5.386,10.084,374114.9535
586,002124.SZ,天邦股份,饲料,5.0,6.0,9.018,10.0246,1893641.1647
2767,600756.SH,浪潮软件,软件服务,5.0,6.0,8.351,10.0071,1001141.048
436,000971.SZ,高升控股,互联网,5.0,6.0,8.572,9.9819,358494.4785
325,000810.SZ,创维数字,家用电器,5.0,5.0,9.985,9.9373,1191697.3225
3040,601519.SH,大智慧,软件服务,5.0,15.0,8.892,10.0,2580034.6
1406,300017.SZ,网宿科技,电信运营,5.0,6.0,9.417,9.9873,3324758.213
3019,601311.SH,骆驼股份,电气设备,4.0,6.0,7.043,9.9775,1243751.1338
3079,601789.SH,宁波建工,建筑施工,4.0,7.0,5.918,10.101,531963.6
1432,300043.SZ,星辉娱乐,文教休闲,4.0,11.0,4.847,10.0529,563288.2183
2863,600864.SH,哈投股份,证券,3.0,6.0,6.027,10.0137,1265810.5171
2954,601010.SH,文峰股份,超市连锁,3.0,7.0,5.018,10.0737,827904.0
1923,300539.SZ,横河模具,塑料,3.0,3.0,10.037,10.0247,81497.0513
218,000661.SZ,长春高新,生物制药,3.0,3.0,10.001,10.0016,4650224.6116
3466,603729.SH,龙韵股份,广告包装,3.0,7.0,5.351,9.9813,219064.286
898,002437.SZ,誉衡药业,化学制药,3.0,5.0,6.858,9.9548,1053199.1766
1027,002567.SZ,唐人神,饲料,2.0,6.0,5.801,10.0379,879871.2118
1527,300139.SZ,晓程科技,元器件,2.0,5.0,5.632,9.9695,229615.8597
2187,600072.SH,中船科技,船舶,2.0,5.0,6.168,10.0279,711922.8425
2395,600310.SH,桂东电力,水力发电,2.0,6.0,4.826,9.9458,503287.2
2433,600356.SH,恒丰纸业,造纸,2.0,5.0,5.63,9.9882,279612.5698
