,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688068.SH,688068,热景生物,医疗保健,174.13,2.0,14.0,114.0,74.93,,0.0
1,002762.SZ,002762,金发拉比,服饰,15.22,2.0,10.0,110.0,29.32,,0.0
2,601279.SH,601279,英利汽车,汽车配件,5.29,3.0,10.0,110.0,7.9,,0.0
3,605086.SH,605086,龙高股份,矿物制品,29.83,3.0,9.0,109.0,9.55,,0.0
4,605117.SH,605117,德业股份,家用电器,62.77,3.0,7.0,107.0,26.78,,0.0
5,605098.SH,605098,行动教育,文教休闲,48.06,3.0,6.0,106.0,10.14,,0.0
6,605016.SH,605016,百龙创园,食品,25.48,3.0,6.0,106.0,8.1,,0.0
7,002786.SZ,002786,银宝山新,专用机械,10.0,2.0,5.0,105.0,37.97,,0.0
8,601127.SH,601127,小康股份,汽车配件,38.21,2.0,4.0,104.0,368.27,,0.0
9,603518.SH,603518,锦泓集团,服饰,8.81,3.0,4.0,104.0,22.02,,0.0
10,002997.SZ,002997,瑞鹄模具,汽车配件,23.07,2.0,4.0,104.0,10.59,,0.0
11,600149.SH,600149,廊坊发展,综合类,7.01,2.0,3.0,103.0,26.65,,0.0
12,002630.SZ,002630,华西能源,专用机械,3.05,2.0,2.0,102.0,29.63,,0.0
13,002587.SZ,002587,奥拓电子,元器件,5.34,2.0,2.0,102.0,23.15,,0.0
14,603538.SH,603538,美诺华,化学制药,37.05,2.0,2.0,102.0,54.77,,0.0
15,002885.SZ,002885,京泉华,元器件,15.8,2.0,2.0,102.0,18.84,,0.0
16,688699.SH,688699,明微电子,半导体,114.2,1.0,2.0,102.0,19.32,,0.0
17,600581.SH,600581,八一钢铁,普钢,5.58,2.0,2.0,102.0,85.54,,0.0
18,688686.SH,688686,奥普特,电器仪表,317.95,1.0,2.0,102.0,54.2,,0.0
19,002071.SZ,002071,长城退,,0.33,2.0,2.0,102.0,1.72,,0.0
20,003043.SZ,003043,华亚智能,专用机械,80.6,2.0,16.0,16.0,16.12,,0.0
