,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003039.SZ,003039,顺控发展,水务,61.17542297417633,10.0304,11.22,,0.0
1,300848.SZ,300848,美瑞新材,化工原料,56.90452261306533,8.9615,13.01,,0.0
2,600526.SH,600526,菲达环保,环境保护,53.919239904988125,10.017,35.47,,0.0
3,002665.SZ,002665,首航高科,电气设备,49.26829268292685,10.0719,71.37,,0.0
4,002269.SZ,002269,美邦服饰,服饰,48.52941176470586,9.7826,50.75,,0.0
5,300417.SZ,300417,南华仪器,电器仪表,47.842543527630575,9.7191,14.77,,0.0
6,300812.SZ,300812,易天股份,专用机械,41.74822814714816,-1.5702,14.13,,0.0
7,000011.SZ,000011,深物业A,区域地产,40.692640692640694,4.3674,85.55,,0.0
8,002366.SZ,002366,台海核电,专用机械,40.1098901098901,-4.1353,30.76,,0.0
9,002996.SZ,002996,顺博合金,铝,39.9874843554443,9.9803,11.86,,0.0
10,003035.SZ,003035,南网能源,环境保护,37.21518987341772,10.0508,82.12,,0.0
11,002900.SZ,002900,哈三联,化学制药,36.45569620253164,10.0,18.41,,0.0
12,600744.SH,600744,华银电力,火力发电,36.13636363636363,3.9931,49.58,,0.0
13,000613.SZ,000613,大东海A,旅游服务,34.71502590673576,-4.059,13.88,,0.0
14,002890.SZ,002890,弘宇股份,农用机械,33.53115727002969,-2.1385,11.57,,0.0
15,300178.SZ,300178,腾邦国际,旅游服务,33.42696629213482,2.1505,27.75,,0.0
16,605005.SH,605005,合兴股份,汽车配件,33.308270676691734,0.1695,7.11,,0.0
17,300940.SZ,300940,南极光,元器件,31.849635309519364,4.8015,19.8,,0.0
18,300140.SZ,300140,中环装备,环境保护,29.74789915966385,-4.5735,29.77,,0.0
19,600707.SH,600707,彩虹股份,元器件,29.69283276450514,0.2639,282.14,,0.0
20,300859.SZ,300859,西域旅游,旅游服务,29.29637526652453,1.8475,11.75,,0.0
21,300820.SZ,300820,英杰电气,电气设备,27.658959537572247,19.9946,13.1,,0.0
22,300901.SZ,300901,中胤时尚,服饰,27.32412060301508,20.0118,11.53,,0.0
23,300385.SZ,300385,雪浪环境,环境保护,25.979680696661834,-1.6988,20.94,,0.0
24,603069.SH,603069,海汽集团,公路,25.478927203065126,3.3666,62.09,,0.0
25,002485.SZ,002485,希努尔,服饰,25.41966426858515,10.1053,28.45,,0.0
26,000822.SZ,000822,山东海化,化工原料,25.053995680345587,10.076,51.83,,0.0
27,002219.SZ,002219,*ST恒康,中成药,25.00000000000002,4.9107,43.34,,0.0
28,000918.SZ,000918,嘉凯城,全国地产,24.916943521594682,0.5348,135.68,,0.0
29,300713.SZ,300713,英可瑞,电气设备,23.428232502965596,-1.6541,16.75,,0.0
30,600565.SH,600565,迪马股份,全国地产,23.34630350194553,0.3165,76.16,"中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
弘业期货-东莞信托·迪马成长2期单一资金信托计划-弘业迪马股份共同成长计划2期单一资产管理计划
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
弘业期货-东莞信托·迪马成长1期单一资金信托计划-弘业迪马股份共同成长计划1期单一资产管理计划",5.0
31,300842.SZ,300842,帝科股份,半导体,23.329706202393897,1.9795,14.17,,0.0
32,002452.SZ,002452,长高集团,电气设备,23.062015503875966,-3.3486,27.76,,0.0
33,600773.SH,600773,西藏城投,区域地产,23.00981461286804,10.0488,84.16,,0.0
34,300933.SZ,300933,中辰股份,电气设备,22.82704126426689,12.6409,12.05,,0.0
35,600075.SH,600075,新疆天业,化工原料,22.70194986072425,6.7879,85.68,,0.0
36,600268.SH,600268,国电南自,电气设备,22.461538461538467,7.5676,55.34,,0.0
37,688051.SH,688051,佳华科技,软件服务,22.260488415779566,1.4286,14.49,,0.0
38,000502.SZ,000502,绿景控股,综合类,21.717171717171713,10.0457,13.26,,0.0
39,000966.SZ,000966,长源电力,火力发电,21.610169491525433,9.9617,63.62,,0.0
40,300280.SZ,300280,紫天科技,广告包装,21.50259067357514,7.3022,86.84,,0.0
41,600507.SH,600507,方大特钢,特种钢,21.065989847715727,10.0346,205.68,,0.0
42,600212.SH,600212,江泉实业,综合类,21.024258760107827,10.049,22.98,,0.0
43,300294.SZ,300294,博雅生物,生物制药,20.721476510067127,1.9122,124.71,,0.0
44,300887.SZ,300887,谱尼测试,综合类,20.55310309010647,6.1871,15.88,,0.0
45,603996.SH,603996,*ST中新,家用电器,20.491803278688515,5.0,8.82,,0.0
46,603555.SH,603555,*ST贵人,服饰,20.253164556962023,5.1661,17.92,,0.0
47,300563.SZ,300563,神宇股份,通信设备,20.150138285262752,0.7621,19.74,"上海含德股权投资基金管理有限公司-含德盛世6号定增投资私募基金
东海基金-郑如恒-东海基金-金龙122号单一资产管理计划",2.0
48,300277.SZ,300277,海联讯,软件服务,20.07822685788789,-3.6611,30.8,,0.0
49,002422.SZ,002422,科伦药业,化学制药,20.063863757317723,4.0111,247.11,香港中央结算有限公司(陆股通),1.0
50,300641.SZ,300641,正丹股份,化工原料,19.999999999999996,20.0,35.25,,0.0
51,603090.SH,603090,宏盛股份,专用机械,19.999999999999996,-2.3826,14.34,,0.0
52,603180.SH,603180,金牌厨柜,家居用品,19.966638865721432,1.8841,73.01,,0.0
53,300577.SZ,300577,开润股份,纺织,19.954545454545446,-2.3316,28.06,"基本养老保险基金一二零三组合
全国社保基金四零四组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
香港中央结算有限公司(陆股通)
深圳悟空投资管理有限公司-悟空蓝海源饶6号私募证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中国工商银行股份有限公司-易方达科翔混合型证券投资基金
中国工商银行股份有限公司-易方达新经济灵活配置混合型证券投资基金",8.0
54,300796.SZ,300796,贝斯美,化工原料,19.82142857142857,8.752,12.45,,0.0
55,000993.SZ,000993,闽东电力,水力发电,19.744318181818187,-4.4218,37.07,,0.0
56,000428.SZ,000428,华天酒店,酒店餐饮,19.580419580419584,-2.0057,34.84,,0.0
57,000565.SZ,000565,渝三峡A,染料涂料,19.506726457399104,-0.5597,23.11,,0.0
58,002129.SZ,002129,中环股份,半导体,19.363817097415502,10.0037,879.89,"中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
深圳正圆投资有限公司-正圆壹号私募投资基金
中国银行股份有限公司-华泰柏瑞中证光伏产业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
天津渤海信息产业结构调整股权投资基金有限公司",7.0
59,002531.SZ,002531,天顺风能,电气设备,19.23076923076923,4.6566,159.03,,0.0
60,605228.SH,605228,神通科技,汽车配件,19.07327586206897,3.271,8.84,,0.0
61,002280.SZ,002280,*ST联络,软件服务,19.06614785992218,5.1546,53.9,,0.0
62,601919.SH,601919,中远海控,水运,18.790100824931265,3.2669,1121.99,,0.0
63,002727.SZ,002727,一心堂,医药商业,18.786642875350502,3.5556,178.61,,0.0
64,600746.SH,600746,江苏索普,化工原料,18.755555555555546,0.4511,40.7,,0.0
65,000806.SZ,000806,*ST银河,生物制药,18.500000000000007,3.9474,16.57,,0.0
66,603990.SH,603990,麦迪科技,软件服务,18.461538461538463,2.0339,48.21,"重若(苏州)资产管理有限公司
中国银行股份有限公司-富国创新趋势股票型证券投资基金
全国社保基金一零三组合",3.0
67,600226.SH,600226,*ST瀚叶,互联网,18.410041841004187,2.1661,69.33,,0.0
68,603801.SH,603801,志邦家居,家居用品,18.3252427184466,9.7561,127.41,,0.0
69,002747.SZ,002747,埃斯顿,机械基件,18.300653594771244,10.0081,200.57,,0.0
70,300355.SZ,300355,蒙草生态,环境保护,18.2716049382716,-4.2,62.64,,0.0
71,002940.SZ,002940,昂利康,化学制药,18.232385661310246,5.6322,16.79,广发证券股份有限公司-长信睿进灵活配置混合型证券投资基金,1.0
72,002479.SZ,002479,富春环保,火力发电,18.231046931407935,5.6452,56.15,,0.0
73,002504.SZ,002504,弘高创意,装修装饰,18.181818181818166,9.9502,9.16,,0.0
74,000612.SZ,000612,焦作万方,铝,18.06526806526807,-4.9719,120.62,,0.0
75,002235.SZ,002235,安妮股份,互联网,18.037135278514583,-2.6258,23.6,,0.0
76,603200.SH,603200,上海洗霸,环境保护,17.91880541297246,0.0396,25.33,,0.0
77,002612.SZ,002612,朗姿股份,服饰,17.769652650822664,10.0068,84.18,,0.0
78,600516.SH,600516,方大炭素,矿物制品,17.680826636050504,9.9785,390.11,,0.0
79,002534.SZ,002534,杭锅股份,专用机械,17.54646840148699,2.9967,116.49,,0.0
80,002813.SZ,002813,路畅科技,汽车配件,17.285945072697896,4.5356,10.04,,0.0
81,600481.SH,600481,双良节能,环境保护,17.264573991031405,-1.8762,85.11,,0.0
82,300850.SZ,300850,新强联,机械基件,17.118037812979047,11.5238,36.44,,0.0
83,000615.SZ,000615,奥园美谷,化纤,17.031398667935306,-0.8065,95.18,,0.0
84,600255.SH,600255,鑫科材料,铜,16.87763713080168,1.4652,49.02,财通基金-李绍君-财通基金玉泉916号单一资产管理计划,1.0
85,603901.SH,603901,永创智能,专用机械,16.792452830188687,8.2168,53.36,,0.0
86,600499.SH,600499,科达制造,专用机械,16.729088639200995,5.4115,147.47,,0.0
87,000150.SZ,000150,宜华健康,医疗保健,16.600790513834006,-2.6403,23.78,,0.0
88,000673.SZ,000673,*ST当代,影视音像,16.58536585365855,0.8439,18.87,,0.0
