,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,600633.SH,600633,浙数文化,互联网,10.17,3064.88
1,603703.SH,603703,盛洋科技,通信设备,14.31,2803.75
2,002129.SZ,002129,中环股份,半导体,10.14,2803.42
3,300214.SZ,300214,日科化学,化工原料,7.33,2695.03
4,002064.SZ,002064,华峰氨纶,化纤,5.69,2661.37
5,600612.SH,600612,老凤祥,服饰,45.6,2530.8
6,300041.SZ,300041,回天新材,化工原料,9.3,2394.81
7,002557.SZ,002557,洽洽食品,食品,27.73,1888.32
8,002691.SZ,002691,冀凯股份,专用机械,8.03,1814.91
9,002511.SZ,002511,中顺洁柔,造纸,13.52,1806.2
10,300699.SZ,300699,光威复材,化工原料,37.88,1776.54
11,300303.SZ,300303,聚飞光电,半导体,3.55,1706.44
12,600025.SH,600025,华能水电,水力发电,4.82,1657.01
13,300476.SZ,300476,胜宏科技,元器件,12.36,1583.52
14,600031.SH,600031,三一重工,工程机械,14.31,1569.18
15,600232.SH,600232,金鹰股份,纺织,6.0,1520.9
16,600615.SH,600615,ST丰华,小金属,7.11,1508.13
17,603338.SH,603338,浙江鼎力,专用机械,62.33,1459.27
18,002607.SZ,002607,中公教育,文教休闲,13.92,1391.77
19,002207.SZ,002207,ST准油,石油开采,6.2,1352.01
20,600556.SH,600556,ST慧球,软件服务,8.22,1334.25
21,300053.SZ,300053,欧比特,半导体,11.36,1333.49
22,600301.SH,600301,ST南化,化工原料,6.68,1325.26
23,600721.SH,600721,*ST百花,生物制药,6.38,1288.21
24,601177.SH,601177,杭齿前进,机械基件,11.5,1285.84
25,002482.SZ,002482,广田集团,装修装饰,5.38,1227.46
26,002690.SZ,002690,美亚光电,专用机械,31.45,1168.7
27,002858.SZ,002858,力盛赛车,文教休闲,19.83,1167.43
28,002142.SZ,002142,宁波银行,银行,23.81,1110.09
29,600193.SH,600193,ST创兴,装修装饰,3.84,1106.12
30,600438.SH,600438,通威股份,饲料,14.59,1077.05
31,002850.SZ,002850,科达利,机械基件,24.08,1064.33
32,300551.SZ,300551,古鳌科技,专用机械,17.6,1011.88
33,002422.SZ,002422,科伦药业,化学制药,31.96,996.69
34,600319.SH,600319,亚星化学,化工原料,5.57,995.99
35,000681.SZ,000681,视觉中国,互联网,20.26,992.4
36,000520.SZ,000520,长航凤凰,水运,3.96,990.18
37,002180.SZ,002180,纳思达,电脑设备,24.3,979.51
38,603659.SH,603659,璞泰来,化工原料,54.12,972.94
39,000425.SZ,000425,徐工机械,工程机械,4.95,969.75
40,603289.SH,603289,泰瑞机器,专用机械,10.8,957.15
41,603866.SH,603866,桃李面包,食品,41.54,956.56
42,300327.SZ,300327,中颖电子,半导体,24.1,955.85
43,601113.SH,601113,华鼎股份,化纤,7.21,939.28
44,300416.SZ,300416,苏试试验,电器仪表,20.22,936.32
45,300122.SZ,300122,智飞生物,生物制药,47.09,904.37
46,300118.SZ,300118,东方日升,半导体,10.85,897.64
47,603778.SH,603778,乾景园林,建筑施工,5.09,891.29
48,002268.SZ,002268,卫士通,软件服务,25.91,843.13
49,600236.SH,600236,桂冠电力,水力发电,4.83,842.02
50,600388.SH,600388,龙净环保,环境保护,12.44,839.44
51,002010.SZ,002010,传化智联,仓储物流,7.92,834.19
52,300496.SZ,300496,中科创达,软件服务,32.53,821.4
53,300575.SZ,300575,中旗股份,农药化肥,26.52,806.75
54,300373.SZ,300373,扬杰科技,半导体,14.52,801.77
55,000547.SZ,000547,航天发展,通信设备,10.08,789.44
56,603127.SH,603127,昭衍新药,医疗保健,50.0,789.11
57,002413.SZ,002413,雷科防务,通信设备,6.18,781.37
58,000597.SZ,000597,东北制药,化学制药,12.6,775.43
59,002747.SZ,002747,埃斯顿,机械基件,9.09,756.17
60,600036.SH,600036,招商银行,银行,36.77,752.93
61,300393.SZ,300393,中来股份,塑料,12.63,752.13
62,600048.SH,600048,保利地产,全国地产,14.62,745.86
63,000408.SZ,000408,藏格控股,农药化肥,9.46,727.75
64,603612.SH,603612,索通发展,矿物制品,12.05,725.22
65,601166.SH,601166,兴业银行,银行,19.5,710.33
66,300124.SZ,300124,汇川技术,电器仪表,24.87,703.42
67,300719.SZ,300719,安达维尔,航空,12.31,693.17
68,603113.SH,603113,金能科技,化工原料,12.32,684.68
69,600861.SH,600861,北京城乡,百货,8.75,678.89
70,603600.SH,603600,永艺股份,家居用品,10.01,672.47
71,300450.SZ,300450,先导智能,专用机械,36.92,669.73
72,002352.SZ,002352,顺丰控股,仓储物流,36.32,663.61
73,300157.SZ,300157,恒泰艾普,石油开采,5.14,663.23
74,002800.SZ,002800,天顺股份,仓储物流,20.98,647.78
75,600708.SH,600708,光明地产,全国地产,5.56,643.83
76,603725.SH,603725,天安新材,塑料,8.19,637.05
77,002597.SZ,002597,金禾实业,化工原料,20.54,633.09
78,000802.SZ,000802,北京文化,影视音像,9.37,626.32
79,300084.SZ,300084,海默科技,石油开采,5.29,621.08
80,000625.SZ,000625,长安汽车,汽车整车,8.03,620.93
81,000708.SZ,000708,大冶特钢,特种钢,13.15,614.65
82,002156.SZ,002156,通富微电,半导体,8.86,608.22
83,002845.SZ,002845,同兴达,元器件,17.36,607.83
84,300584.SZ,300584,海辰药业,化学制药,29.6,604.54
85,300553.SZ,300553,集智股份,电器仪表,36.9,602.72
86,601058.SH,601058,赛轮轮胎,汽车配件,3.69,602.4
87,603976.SH,603976,正川股份,医疗保健,17.12,594.01
88,600883.SH,600883,博闻科技,水泥,7.36,590.17
89,002881.SZ,002881,美格智能,通信设备,23.14,590.06
90,002829.SZ,002829,星网宇达,通信设备,21.42,568.97
91,300581.SZ,300581,晨曦航空,航空,16.36,568.36
92,600009.SH,600009,上海机场,机场,84.26,565.67
93,600293.SH,600293,三峡新材,互联网,4.58,562.3
94,002475.SZ,002475,立讯精密,元器件,21.55,559.56
95,300012.SZ,300012,华测检测,电器仪表,11.4,554.38
96,600584.SH,600584,长电科技,半导体,13.72,538.28
97,300207.SZ,300207,欣旺达,元器件,12.39,534.04
98,000090.SZ,000090,天健集团,建筑施工,5.69,530.57
99,300497.SZ,300497,富祥股份,化学制药,15.94,528.9
100,300761.SZ,300761,立华股份,农业综合,63.9,517.16
101,300383.SZ,300383,光环新网,电信运营,18.98,508.07
102,300568.SZ,300568,星源材质,化工原料,26.7,504.97
103,002697.SZ,002697,红旗连锁,超市连锁,6.84,504.32
104,300274.SZ,300274,阳光电源,电气设备,10.24,501.13
105,300502.SZ,300502,新易盛,通信设备,28.11,499.61
106,002073.SZ,002073,软控股份,软件服务,6.51,496.46
107,300543.SZ,300543,朗科智能,电气设备,23.21,493.87
108,603819.SH,603819,神力股份,电气设备,13.59,488.81
109,002028.SZ,002028,思源电气,电气设备,10.6,487.73
110,300381.SZ,300381,溢多利,生物制药,9.68,486.8
111,601808.SH,601808,中海油服,石油开采,10.33,485.99
112,601888.SH,601888,中国国旅,旅游服务,89.94,485.7
113,000567.SZ,000567,海德股份,多元金融,9.35,485.17
114,600027.SH,600027,华电国际,火力发电,3.86,481.51
115,002079.SZ,002079,苏州固锝,半导体,7.42,481.41
116,600860.SH,600860,京城股份,专用机械,6.93,480.46
117,300570.SZ,300570,太辰光,元器件,28.86,478.26
118,300691.SZ,300691,联合光电,元器件,20.28,477.48
119,300235.SZ,300235,方直科技,软件服务,10.83,473.48
120,300201.SZ,300201,海伦哲,专用机械,5.2,471.43
121,600161.SH,600161,天坛生物,生物制药,25.68,470.76
122,300167.SZ,300167,迪威迅,通信设备,5.91,468.97
123,300465.SZ,300465,高伟达,软件服务,7.9,466.51
124,002567.SZ,002567,唐人神,饲料,14.15,460.09
125,603345.SH,603345,安井食品,食品,50.8,459.67
126,300598.SZ,300598,诚迈科技,软件服务,35.35,454.93
127,600180.SH,600180,瑞茂通,仓储物流,8.12,454.82
128,002753.SZ,002753,永东股份,化工原料,9.15,454.59
129,300029.SZ,300029,天龙光电,专用机械,6.56,450.06
130,300641.SZ,300641,正丹股份,化工原料,5.62,449.82
131,300369.SZ,300369,绿盟科技,软件服务,15.6,449.58
132,000416.SZ,000416,民生控股,多元金融,6.64,448.01
133,300223.SZ,300223,北京君正,半导体,32.39,447.76
134,002819.SZ,002819,东方中科,电器仪表,18.11,447.48
135,600167.SH,600167,联美控股,供气供热,12.01,447.47
136,600605.SH,600605,汇通能源,商贸代理,12.26,447.03
137,603933.SH,603933,睿能科技,纺织机械,15.56,441.67
138,300488.SZ,300488,恒锋工具,机械基件,17.77,439.79
139,300285.SZ,300285,国瓷材料,陶瓷,19.28,435.27
140,002049.SZ,002049,紫光国微,元器件,46.67,433.87
141,002396.SZ,002396,星网锐捷,通信设备,26.01,431.83
142,002319.SZ,002319,乐通股份,染料涂料,11.58,428.92
143,002901.SZ,002901,大博医疗,医疗保健,40.31,428.84
144,300034.SZ,300034,钢研高纳,小金属,16.37,428.33
145,002875.SZ,002875,安奈儿,服饰,19.31,428.11
146,002714.SZ,002714,牧原股份,农业综合,77.16,427.9
147,000918.SZ,000918,嘉凯城,全国地产,7.49,425.96
148,000157.SZ,000157,中联重科,工程机械,6.16,425.46
149,300323.SZ,300323,华灿光电,半导体,5.79,425.31
150,603183.SH,603183,建研院,建筑施工,11.09,424.09
151,002867.SZ,002867,周大生,服饰,22.4,423.37
152,600588.SH,600588,用友网络,软件服务,28.34,422.52
153,002063.SZ,002063,远光软件,软件服务,9.29,421.85
154,600018.SH,600018,上港集团,港口,7.3,419.15
155,002036.SZ,002036,联创电子,元器件,10.71,416.48
156,300244.SZ,300244,迪安诊断,医疗保健,20.36,416.22
157,002902.SZ,002902,铭普光磁,元器件,29.2,415.79
158,603737.SH,603737,三棵树,染料涂料,49.04,414.45
159,600815.SH,600815,*ST厦工,工程机械,2.99,414.21
160,000560.SZ,000560,我爱我家,房产服务,4.96,414.19
161,600333.SH,600333,长春燃气,供气供热,5.5,413.82
162,600603.SH,600603,广汇物流,仓储物流,4.97,410.48
163,600975.SH,600975,新五丰,农业综合,12.96,408.23
164,300007.SZ,300007,汉威科技,电器仪表,13.33,407.51
165,000582.SZ,000582,北部湾港,港口,9.38,400.08
166,002044.SZ,002044,美年健康,医疗保健,11.71,398.92
167,603826.SH,603826,坤彩科技,染料涂料,15.41,395.61
168,002054.SZ,002054,德美化工,化工原料,9.11,392.43
169,300750.SZ,300750,宁德时代,电气设备,77.76,389.39
170,603238.SH,603238,诺邦股份,纺织,19.27,388.89
171,300558.SZ,300558,贝达药业,化学制药,46.78,388.46
172,603713.SH,603713,密尔克卫,仓储物流,34.05,387.95
173,300114.SZ,300114,中航电测,元器件,10.03,385.13
174,002338.SZ,002338,奥普光电,电器仪表,13.92,383.29
175,002081.SZ,002081,金螳螂,装修装饰,11.12,380.27
176,300737.SZ,300737,科顺股份,其他建材,9.77,375.14
177,603228.SH,603228,景旺电子,元器件,41.54,372.49
178,300054.SZ,300054,鼎龙股份,化工原料,8.57,372.48
179,603416.SH,603416,信捷电气,电气设备,26.44,371.69
180,600793.SH,600793,宜宾纸业,造纸,19.71,370.17
181,603609.SH,603609,禾丰牧业,饲料,14.04,369.51
182,002149.SZ,002149,西部材料,小金属,9.26,369.08
183,601012.SH,601012,隆基股份,半导体,25.5,364.46
184,300212.SZ,300212,易华录,软件服务,26.98,363.99
185,002298.SZ,002298,中电兴发,软件服务,7.5,362.18
186,002664.SZ,002664,长鹰信质,汽车配件,15.22,360.63
187,002916.SZ,002916,深南电路,元器件,116.25,358.33
188,603516.SH,603516,淳中科技,通信设备,28.16,350.99
189,000783.SZ,000783,长江证券,证券,7.58,349.56
190,601137.SH,601137,博威合金,铜,10.67,347.1
191,300514.SZ,300514,友讯达,通信设备,13.23,347.09
192,601099.SH,601099,太平洋,证券,3.83,345.9
193,300058.SZ,300058,蓝色光标,广告包装,5.25,345.78
194,002868.SZ,002868,绿康生化,农业综合,23.1,345.05
195,000430.SZ,000430,张家界,旅游景点,5.95,342.51
196,002732.SZ,002732,燕塘乳业,乳制品,21.09,340.61
197,300059.SZ,300059,东方财富,证券,14.52,339.28
198,300408.SZ,300408,三环集团,元器件,20.89,336.12
199,000338.SZ,000338,潍柴动力,汽车配件,12.65,336.0
200,603630.SH,603630,拉芳家化,日用化工,15.5,334.6
201,300103.SZ,300103,达刚路机,工程机械,10.13,333.95
202,002153.SZ,002153,石基信息,软件服务,34.8,331.58
203,603160.SH,603160,汇顶科技,元器件,156.69,330.19
204,002584.SZ,002584,西陇科学,化工原料,5.17,330.03
205,300622.SZ,300622,博士眼镜,其他商业,17.4,329.68
206,300423.SZ,300423,鲁亿通,电气设备,15.25,327.28
207,000031.SZ,000031,大悦城,全国地产,7.1,327.2
208,600606.SH,600606,绿地控股,全国地产,7.23,326.94
209,300022.SZ,300022,吉峰科技,农用机械,4.31,324.54
210,000961.SZ,000961,中南建设,建筑施工,8.86,324.46
211,002216.SZ,002216,三全食品,食品,10.4,324.04
212,300632.SZ,300632,光莆股份,半导体,18.04,323.02
213,002045.SZ,002045,国光电器,元器件,5.6,322.62
214,300530.SZ,300530,达志科技,化工原料,42.01,321.08
215,600623.SH,600623,华谊集团,汽车配件,7.86,319.76
216,002909.SZ,002909,集泰股份,化工原料,10.74,318.73
217,300635.SZ,300635,达安股份,建筑施工,18.59,318.56
218,002362.SZ,002362,汉王科技,电脑设备,16.4,318.24
219,300065.SZ,300065,海兰信,软件服务,12.91,317.29
220,300596.SZ,300596,利安隆,化工原料,32.47,316.47
221,603079.SH,603079,圣达生物,食品,35.63,316.43
222,603499.SH,603499,翔港科技,广告包装,22.5,315.41
223,002271.SZ,002271,东方雨虹,其他建材,23.86,313.07
224,300095.SZ,300095,华伍股份,机械基件,6.04,311.58
225,300076.SZ,300076,GQY视讯,电脑设备,5.48,310.41
226,300213.SZ,300213,佳讯飞鸿,通信设备,6.55,310.37
227,600570.SH,600570,恒生电子,软件服务,70.72,309.65
228,601128.SH,601128,常熟银行,银行,8.4,309.18
229,600966.SH,600966,博汇纸业,造纸,4.12,309.14
230,600262.SH,600262,北方股份,汽车整车,21.68,307.96
231,002650.SZ,002650,加加食品,食品,3.77,306.19
232,600360.SH,600360,华微电子,半导体,6.2,306.09
233,300241.SZ,300241,瑞丰光电,半导体,7.19,305.89
234,002642.SZ,002642,*ST荣联,软件服务,5.27,305.56
235,300088.SZ,300088,长信科技,元器件,5.62,305.4
236,002717.SZ,002717,岭南股份,环境保护,5.1,304.75
237,000571.SZ,000571,*ST大洲,综合类,2.38,302.24
238,600051.SH,600051,宁波联合,综合类,6.18,301.23
239,600933.SH,600933,爱柯迪,汽车配件,8.45,296.0
240,000725.SZ,000725,京东方A,元器件,4.13,293.82
241,300276.SZ,300276,三丰智能,专用机械,9.17,293.78
242,601958.SH,601958,金钼股份,小金属,7.04,292.77
243,002913.SZ,002913,奥士康,元器件,47.11,292.66
244,000043.SZ,000043,中航善达,房产服务,13.37,292.26
245,300523.SZ,300523,辰安科技,软件服务,35.0,291.98
246,002360.SZ,002360,同德化工,化工原料,5.65,291.25
247,601225.SH,601225,陕西煤业,煤炭开采,9.32,291.16
248,002816.SZ,002816,和科达,专用机械,18.13,290.31
249,002236.SZ,002236,大华股份,电器仪表,16.12,289.98
250,300353.SZ,300353,东土科技,通信设备,14.19,289.58
251,002106.SZ,002106,莱宝高科,元器件,7.72,288.43
252,603707.SH,603707,健友股份,化学制药,28.0,286.78
253,300461.SZ,300461,田中精机,专用机械,21.05,284.79
254,002080.SZ,002080,中材科技,化纤,10.38,283.7
255,600984.SH,600984,建设机械,工程机械,8.35,283.24
256,600538.SH,600538,国发股份,医药商业,5.62,281.36
257,300179.SZ,300179,四方达,矿物制品,5.69,281.16
258,002395.SZ,002395,双象股份,塑料,25.91,279.21
259,300510.SZ,300510,金冠股份,电气设备,5.34,278.74
260,600278.SH,600278,东方创业,商贸代理,12.63,278.44
261,601969.SH,601969,海南矿业,普钢,6.21,278.03
262,000151.SZ,000151,中成股份,商贸代理,10.78,276.44
263,300227.SZ,300227,光韵达,元器件,11.99,276.18
264,002583.SZ,002583,海能达,通信设备,9.68,275.22
265,603871.SH,603871,嘉友国际,仓储物流,34.59,275.04
266,000988.SZ,000988,华工科技,电器仪表,16.2,275.04
267,603368.SH,603368,柳药股份,医药商业,34.65,274.69
268,002815.SZ,002815,崇达技术,元器件,15.12,274.14
269,002643.SZ,002643,万润股份,化工原料,10.67,272.75
270,603606.SH,603606,东方电缆,电气设备,10.22,270.49
271,002385.SZ,002385,大北农,饲料,5.5,268.77
272,603678.SH,603678,火炬电子,元器件,23.82,266.77
273,600826.SH,600826,兰生股份,商贸代理,11.72,265.19
274,000528.SZ,000528,柳工,工程机械,6.9,263.89
275,000672.SZ,000672,上峰水泥,水泥,13.0,262.89
276,002912.SZ,002912,中新赛克,软件服务,107.77,262.09
277,603329.SH,603329,上海雅仕,仓储物流,20.16,260.97
278,300275.SZ,300275,梅安森,软件服务,10.32,260.73
279,000608.SZ,000608,阳光股份,区域地产,6.29,258.43
280,002918.SZ,002918,蒙娜丽莎,其他建材,13.06,258.06
281,002655.SZ,002655,共达电声,元器件,8.65,257.35
282,000975.SZ,000975,银泰资源,铅锌,15.05,255.11
283,300378.SZ,300378,鼎捷软件,软件服务,14.87,254.47
284,300484.SZ,300484,蓝海华腾,电气设备,11.78,251.85
285,601939.SH,601939,建设银行,银行,7.4,250.28
286,300613.SZ,300613,富瀚微,半导体,103.77,249.82
287,603515.SH,603515,欧普照明,电气设备,30.4,249.11
288,002468.SZ,002468,申通快递,仓储物流,29.93,248.18
289,603222.SH,603222,济民制药,化学制药,44.8,247.28
290,600628.SH,600628,新世界,百货,7.79,246.58
291,002709.SZ,002709,天赐材料,化工原料,16.4,246.54
292,300331.SZ,300331,苏大维格,元器件,19.12,246.49
293,000598.SZ,000598,兴蓉环境,水务,4.79,245.69
294,600233.SH,600233,圆通速递,仓储物流,13.04,245.19
295,002683.SZ,002683,宏大爆破,化工原料,12.9,243.9
296,002938.SZ,002938,鹏鼎控股,元器件,35.06,243.36
297,300398.SZ,300398,飞凯材料,染料涂料,14.39,242.99
298,300549.SZ,300549,优德精密,专用机械,14.84,242.84
299,002336.SZ,002336,*ST人乐,超市连锁,5.57,241.52
300,300302.SZ,300302,同有科技,软件服务,9.58,241.46
301,600919.SH,600919,江苏银行,银行,7.01,241.27
302,300043.SZ,300043,星辉娱乐,文教休闲,5.16,240.62
303,002593.SZ,002593,日上集团,汽车配件,3.91,240.06
304,300209.SZ,300209,天泽信息,软件服务,13.42,239.76
305,600926.SH,600926,杭州银行,银行,8.57,238.74
306,603318.SH,603318,派思股份,专用机械,24.82,238.08
307,603517.SH,603517,绝味食品,食品,38.56,237.54
308,002311.SZ,002311,海大集团,饲料,30.11,237.04
309,000861.SZ,000861,海印股份,房产服务,2.61,236.21
310,600143.SH,600143,金发科技,塑料,5.23,236.12
311,002594.SZ,002594,比亚迪,汽车整车,57.08,235.38
312,002335.SZ,002335,科华恒盛,电气设备,18.04,234.48
313,601229.SH,601229,上海银行,银行,9.27,233.43
314,300773.SZ,300773,拉卡拉,软件服务,59.56,233.05
315,002376.SZ,002376,新北洋,电脑设备,12.3,232.7
316,600335.SH,600335,国机汽车,汽车配件,6.92,232.44
317,300721.SZ,300721,怡达股份,化工原料,19.8,231.75
318,300151.SZ,300151,昌红科技,机械基件,7.53,231.53
319,300211.SZ,300211,亿通科技,通信设备,6.94,231.11
320,300406.SZ,300406,九强生物,生物制药,15.9,230.69
321,600038.SH,600038,中直股份,航空,43.23,229.88
322,600000.SH,600000,浦发银行,银行,11.86,229.37
323,300026.SZ,300026,红日药业,中成药,3.43,229.21
324,300535.SZ,300535,达威股份,化工原料,15.13,229.14
325,600403.SH,600403,大有能源,煤炭开采,3.85,229.08
326,002415.SZ,002415,海康威视,电器仪表,30.42,228.68
327,002302.SZ,002302,西部建设,水泥,11.76,228.22
328,300474.SZ,300474,景嘉微,元器件,41.05,227.91
329,600787.SH,600787,中储股份,仓储物流,5.73,227.82
330,300215.SZ,300215,电科院,电气设备,6.71,226.77
331,000690.SZ,000690,宝新能源,火力发电,6.43,225.2
332,000997.SZ,000997,新大陆,软件服务,17.34,224.59
333,002625.SZ,002625,光启技术,汽车配件,9.38,224.46
334,600777.SH,600777,新潮能源,石油开采,2.03,224.33
335,300520.SZ,300520,科大国创,软件服务,17.94,223.96
336,000679.SZ,000679,大连友谊,百货,4.05,223.08
337,300760.SZ,300760,迈瑞医疗,医疗保健,162.38,222.21
338,600356.SH,600356,恒丰纸业,造纸,7.58,221.71
339,603859.SH,603859,能科股份,软件服务,23.38,221.14
340,002127.SZ,002127,南极电商,互联网,10.38,220.8
341,000825.SZ,000825,太钢不锈,特种钢,4.09,220.54
342,600186.SH,600186,*ST莲花,食品,1.65,219.85
343,002187.SZ,002187,广百股份,百货,8.45,219.75
344,603096.SH,603096,新经典,出版业,59.5,219.52
345,000878.SZ,000878,云南铜业,铜,10.72,219.19
346,300291.SZ,300291,华录百纳,影视音像,6.07,218.89
347,000666.SZ,000666,经纬纺机,纺织机械,13.67,218.74
348,300419.SZ,300419,浩丰科技,软件服务,6.1,218.02
349,300595.SZ,300595,欧普康视,医疗保健,36.95,217.37
350,000037.SZ,000037,深南电A,火力发电,13.26,217.23
351,600848.SH,600848,上海临港,园区开发,35.9,217.15
352,601018.SH,601018,宁波港,港口,4.34,216.45
353,300654.SZ,300654,世纪天鸿,出版业,12.8,216.35
354,600746.SH,600746,江苏索普,化工原料,6.7,215.09
