,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,605268.SH,605268,N王力,家居用品,True,10.0306,21.063257065948847,0.47621315015974464,12.05,,0.0
1,605133.SH,605133,N嵘泰,汽车配件,True,9.9938,20.996927278934784,0.47596488130081316,14.18,,0.0
2,002521.SZ,002521,齐峰新材,造纸,True,9.9834,24.01500938086305,0.4157150156249998,28.02,"中央汇金资产管理有限责任公司
上海天亿资产管理有限公司",2.0
3,600980.SH,600980,北矿科技,元器件,True,9.9934,32.64166001596172,0.30615477261613666,25.3,青岛宝信德投资管理有限公司-宝盈一号私募证券投资基金,1.0
4,600774.SH,600774,汉商集团,百货,True,5.9023,19.984627209838578,0.2953420115384617,35.4,,0.0
5,002006.SZ,002006,精功科技,专用机械,True,10.0464,41.55069582504969,0.24178656459330153,32.41,,0.0
6,603300.SH,603300,华铁应急,专用机械,True,5.3546,22.14765100671141,0.241768303030303,63.21,,0.0
7,000032.SZ,000032,深桑达A,元器件,True,10.0043,43.128491620111745,0.23196498704663207,105.41,香港中央结算有限公司(陆股通),1.0
8,603016.SH,603016,新宏泰,电气设备,True,10.0,71.89333333333332,0.13909495548961429,47.75,,0.0
9,600714.SH,600714,金瑞矿业,化工原料,True,10.0559,72.4288840262582,0.13883825679758308,22.71,中央汇金资产管理有限责任公司,1.0
10,002469.SZ,002469,三维工程,建筑工程,True,5.2478,41.29158512720154,0.12709127014218016,34.28,中央汇金资产管理有限责任公司,1.0
11,002998.SZ,002998,优彩资源,化纤,True,9.9707,83.8235294117647,0.11894870175438599,12.24,,0.0
12,600230.SH,600230,沧州大化,农药化肥,True,10.0143,91.53175591531759,0.10940793061224487,63.34,"中央汇金资产管理有限责任公司
北京磐沣投资管理合伙企业(有限合伙)-磐沣嘉利私募证券投资基金",2.0
13,002139.SZ,002139,拓邦股份,元器件,True,6.3463,60.24590163934427,0.10533994557823129,109.91,"中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
首域投资管理(英国)有限公司-首域环球伞子基金:首域中国增长基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",3.0
14,603299.SH,603299,苏盐井神,化工原料,True,3.712,37.40685543964233,0.09923314741035856,51.58,,0.0
15,002698.SZ,002698,博实股份,化工机械,True,3.0568,30.868761552680212,0.09902567664670661,117.14,"国海证券-浦发银行-国海证券虑远1058号集合资产管理计划
香港中央结算有限公司(陆股通)",2.0
16,000557.SZ,000557,西部创业,铁路,True,3.4091,35.014836795252215,0.09736158474576274,66.34,中国信达资产管理股份有限公司,1.0
17,600151.SH,600151,航天机电,汽车配件,True,3.0753,38.068181818181834,0.08078399999999997,139.41,中央汇金资产管理有限责任公司,1.0
18,603987.SH,603987,康德莱,医疗保健,True,4.4401,56.35155096011819,0.07879286238532107,92.39,"中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国工商银行股份有限公司-海富通中小盘混合型证券投资基金
中国建设银行股份有限公司-国泰医药健康股票型证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金",8.0
19,600010.SH,600010,包钢股份,普钢,True,2.6667,36.28318584070798,0.07349685365853656,487.83,"上海嘉恳资产管理有限公司-嘉恳水滴3号私募投资基金
博时基金-农业银行-博时中证金融资产管理计划
华安资产管理(香港)有限公司-客户资金专户1号(交易所)
香港中央结算有限公司(陆股通)",4.0
20,600916.SH,600916,中国黄金,黄金,True,10.0295,159.3880389429763,0.06292504799301922,33.57,,0.0
21,300442.SZ,300442,普丽盛,轻工机械,True,2.8337,55.5762659210935,0.050987592509782007,49.68,,0.0
22,300144.SZ,300144,宋城演艺,旅游景点,True,1.4602,34.06520292747837,0.04286485546875001,445.05,"兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国工商银行-汇添富成长焦点混合型证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
全国社保基金一一二组合
全国社保基金一零八组合",6.0
23,300083.SZ,300083,创世纪,元器件,True,2.7066,77.58620689655173,0.034885066666666666,188.48,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",3.0
24,601155.SH,601155,新城控股,区域地产,True,1.3729,51.68204822863947,0.026564349654377886,1148.61,"东莞市惠丰资产管理有限公司-惠丰财富策略1号证券投资基金
全国社保基金一零六组合
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
25,601898.SH,601898,中煤能源,煤炭开采,True,0.8081,30.628272251308907,0.026384119658119654,456.68,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
26,600295.SH,600295,鄂尔多斯,小金属,True,2.1575,99.57850368809274,0.021666322751322752,123.59,香港中央结算有限公司(陆股通),1.0
27,000002.SZ,000002,万科A,全国地产,True,0.3334,19.15046796256299,0.017409496240601507,3215.44,"中央汇金资产管理有限责任公司
招商财富-招商银行-德赢1号专项资产管理计划
香港中央结算有限公司(陆股通)
国信证券-工商银行-国信金鹏分级1号集合资产管理计划",4.0
28,300119.SZ,300119,瑞普生物,农业综合,True,0.5291,48.272017837235225,0.010960801385681295,65.18,"中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金
全国社保基金五零二组合
中国农业银行股份有限公司-工银瑞信农业产业股票型证券投资基金",4.0
29,601886.SH,601886,江河集团,装修装饰,True,0.1517,18.49192100538599,0.008203582524271847,76.17,中央汇金资产管理有限责任公司,1.0
30,002968.SZ,002968,新大正,房产服务,True,0.2686,36.06346483704974,0.007447980975029727,27.64,"中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
中国银行股份有限公司-华宝先进成长混合型证券投资基金
中国建设银行股份有限公司-融通互联网传媒灵活配置混合型证券投资基金
中国建设银行股份有限公司-国投瑞银新兴产业混合型证券投资基金(LOF)
中国建设银行-宝康消费品证券投资基金
中国银行股份有限公司-国投瑞银精选收益灵活配置混合型证券投资基金
中国工商银行股份有限公司-南方优享分红灵活配置混合型证券投资基金
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金
中国银行股份有限公司-长城环保主题灵活配置混合型证券投资基金",10.0
31,600753.SH,600753,东方银星,商贸代理,True,0.3509,52.33022636484688,0.006705493638676843,41.0,上海杰宇资产管理有限公司,1.0
32,002274.SZ,002274,华昌化工,农药化肥,True,-0.2725,63.474387527839625,-0.004293070175438598,68.66,上海保港张家港保税区股权投资基金有限公司,1.0
33,002402.SZ,002402,和而泰,元器件,True,-0.2977,46.84572142410992,-0.006354902666666669,187.94,"招商银行股份有限公司-易方达创新成长混合型证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金
全国社保基金四零六组合",6.0
34,000918.SZ,000918,嘉凯城,全国地产,True,-4.0865,156.7901234567901,-0.02606350393700788,143.97,香港中央结算有限公司(陆股通),1.0
35,300593.SZ,300593,新雷能,电气设备,True,-3.9411,85.60185185185185,-0.046039891833423476,47.82,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
招商银行股份有限公司-信达澳银研究优选混合型证券投资基金",2.0
36,002203.SZ,002203,海亮股份,铜,True,-1.3072,27.677329624478443,-0.04722998994974874,167.37,"汇安基金-国泰君安证券-汇安基金-汇鑫22号资产管理计划
长安国际信托股份有限公司-长安信托-长安投资1152号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·财富87号单一资金信托
浙江海亮慈善基金会",4.0
37,000425.SZ,000425,徐工机械,工程机械,True,-1.8233,35.8095238095238,-0.05091662234042554,489.65,"中国银行股份有限公司-广发聚鑫债券型证券投资基金
香港中央结算有限公司(陆股通)
华鑫国际信托有限公司-华鑫信托·279号证券投资集合信托计划
中央汇金资产管理有限责任公司
华鑫国际信托有限公司-华鑫信托·280号证券投资集合信托计划
中国银行-华夏大盘精选证券投资基金",6.0
38,000718.SZ,000718,苏宁环球,区域地产,True,-2.8866,51.56249999999998,-0.05598254545454548,107.82,"香港中央结算有限公司(陆股通)
安徽省铁路发展基金股份有限公司",2.0
39,600210.SH,600210,紫江企业,广告包装,True,-1.1765,20.567375886524797,-0.057202241379310424,76.44,香港中央结算有限公司(陆股通),1.0
40,002001.SZ,002001,新和成,化学制药,True,-2.3423,40.68441064638784,-0.05757242056074765,919.87,"香港中央结算有限公司(陆股通)
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
上海重阳战略投资有限公司-重阳战略汇智基金
全国社保基金一零五组合
中央汇金资产管理有限责任公司
全国社保基金一一四组合
兴全基金-兴业银行-兴全-有机增长1号特定多客户资产管理计划",7.0
