,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,603797.SH,联泰环保,环境保护,16.4,"粤港澳大湾区, 环保, 污水处理, ",12.25亿
1,300648.SZ,星云股份,电器仪表,25.06,"华为产业链, 宁德时代概念股, 储能, 锂电池, 燃料电池, 新能源汽车, ",15.05亿
2,603738.SH,泰晶科技,元器件,26.0,"被动元件, 华为产业链, ",16.3亿
3,002684.SZ,*ST猛狮,电气设备,3.66,"新能源整车, 风电, 储能, 特色小镇, 高质押率, 锂电池, 燃料电池, 新能源汽车, 低价股, 人工智能, ST股, ",14.77亿
4,300403.SZ,汉宇集团,家用电器,6.78,"供应链金融, 厨卫家电, 家电, 智能制造, 新能源汽车, 机器人, 充电桩, ",25.83亿
5,002915.SZ,中欣氟材,化工原料,26.49,,9.1亿
6,002450.SZ,*ST康得,化工原料,3.56,"碳纤维, OLED, 蔚来汽车概念股, 破净股, 低价股, 石墨烯, VR&AR, 国资入股, 资产重组, ST股, ",115.12亿
7,002463.SZ,沪电股份,元器件,13.79,"PCB板, 业绩预增, 无人驾驶, ",232.81亿
8,300526.SZ,中潜股份,专用机械,17.66,"纺织服装, 智能制造, 机器人, 体育产业, ",10.61亿
9,000655.SZ,金岭矿业,普钢,7.36,"山东国企改革, 铁矿石, 股权转让, ST摘帽, ",43.82亿
10,600150.SH,中国船舶,船舶,25.89,"南北船合并, 中字头, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 风电, 军工, 债转股-AMC, ST摘帽, ",356.8亿
11,000544.SZ,中原环保,环境保护,7.82,"水务, 破净股, PPP, 环保, 污水处理, 国资入股, ",40.79亿
12,603283.SH,赛腾股份,专用机械,26.6,"工业自动化, 智能制造, 半导体, 苹果产业链, ",10.91亿
13,603882.SH,金域医学,医疗保健,38.55,"华为产业链, 海南自由贸易港, 基因测序, 自贸区, 自由贸易港, 体外诊断, ",107.8亿
14,300545.SZ,联得装备,专用机械,28.83,"OLED, 华为产业链, 工业自动化, 智能制造, 强势人气股, ",14.0亿
15,002653.SZ,海思科,化学制药,17.18,"回购, 医药, 创新药, 化学药, 医疗器械, 西藏, ",78.23亿
16,603127.SH,昭衍新药,医疗保健,50.23,"医药, 创新药, 疫苗, ",39.58亿
17,603648.SH,畅联股份,仓储物流,12.81,"智慧物流, 智能制造, 上海国企改革, 快递物流, 自贸区, 自由贸易港, 上海自由贸易港, ",35.0亿
18,002869.SZ,金溢科技,通信设备,43.5,"粤港澳大湾区, 物联网, 智慧停车, 人工智能, 区块链, 智慧城市, 国产软件, 电子车牌, ",19.58亿
19,300220.SZ,金运激光,元器件,37.58,"3D打印, 智能制造, 股权转让, ",46.94亿
20,300014.SZ,亿纬锂能,电气设备,32.29,"华为产业链, 业绩预增, 物联网, 储能, 锂电池, 新能源汽车, 共享经济, 智慧安防, ",264.52亿
21,002916.SZ,深南电路,元器件,105.5,"PCB板, 央企改革, 华为产业链, 社保重仓, 业绩预增, 苹果产业链, 国产芯片, 年报季报, ",104.15亿
22,603697.SH,有友食品,食品,21.2,"次新股, 食品, 休闲食品, ",16.85亿
23,300601.SZ,康泰生物,生物制药,58.1,"MSCI, 医药, 疫苗, ",149.87亿
24,002014.SZ,永新股份,塑料,8.47,"高股息, 包装印刷, ",42.45亿
25,002241.SZ,歌尔股份,元器件,9.41,"白马股, MSCI, 回购, 小米概念股, 智能制造, 工业互联网, 3D感应, 智能音箱, VR&AR, 苹果产业链, 独角兽, 机器人, ",260.26亿
26,002234.SZ,民和股份,农业综合,30.67,"养鸡, ",58.63亿
27,300158.SZ,振东制药,中成药,6.0,"破净股, 保健品, 食品, 医药, 中药, 创新药, 化学药, ",51.04亿
28,002475.SZ,立讯精密,元器件,26.97,"5G, 白马股, MSCI, 华为产业链, 蔚来汽车概念股, 业绩预增, 无线充电, 苹果产业链, ",1108.6亿
29,002089.SZ,*ST新海,通信设备,2.35,"5G, 光通信, 锂电池, 量子通信, 新能源汽车, 低价股, LED, ST股, 创投, ",22.01亿
30,300628.SZ,亿联网络,通信设备,116.99,"社保重仓, 云计算, 高送转, ",87.37亿
31,603027.SH,千禾味业,食品,25.45,"调味品, 业绩预增, 食品, ",114.65亿
32,300662.SZ,科锐国际,综合类,39.25,,35.56亿
33,300638.SZ,广和通,通信设备,60.22,"5G, 阿里巴巴概念股, 业绩预增, 物联网, 移动支付, ",24.03亿
34,000971.SZ,*ST高升,互联网,2.7,"定增破发, 大数据, 低价股, 云计算, 区块链, ST股, 强势人气股, ",15.97亿
35,300565.SZ,科信技术,通信设备,18.24,"5G, 光通信, ",13.1亿
36,300543.SZ,朗科智能,电气设备,23.25,"锂电池, 新能源汽车, ",9.9亿
37,000918.SZ,嘉凯城,全国地产,6.98,"恒大概念股, 环杭州湾大湾区, 房地产, 影视, ",125.93亿
38,300702.SZ,天宇股份,化学制药,38.15,"业绩预增, 筹码集中, 医药, 化学药, ",20.24亿
39,300285.SZ,国瓷材料,陶瓷,18.77,"有色-锆, 被动元件, 有色金属, 业绩预增, 高送转-填权, 医疗器械, 年报季报, ",134.18亿
40,603233.SH,大参林,医药商业,48.35,"健康中国, 新进指数成份股, 医药商业, 医药, ",40.32亿
41,000607.SZ,华媒控股,广告包装,5.5,"阿里巴巴概念股, 教育, 浙江国企改革, 房地产, 区块链, 知识产权, ",48.67亿
42,002099.SZ,海翔药业,化学制药,8.1,"回购, 业绩预增, 染料, 医药, 化学药, ",129.96亿
43,002648.SZ,卫星石化,化工原料,15.86,"二胎, 业绩预增, 石油化工, 燃料电池, ",164.32亿
44,002138.SZ,顺络电子,元器件,18.75,"5G, 被动元件, 华为产业链, 回购, 物联网, 小米概念股, 无线充电, 移动支付, 指纹识别, ",131.07亿
45,600746.SH,江苏索普,化工原料,7.19,"醋酸, 资产重组, ",21.91亿
46,600199.SH,金种子酒,白酒,7.68,"安徽国企改革, 白酒, 业绩预增, ",42.68亿
47,600685.SH,中船防务,船舶,16.28,"南北船合并, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 军工, 债转股-AMC, 工业互联网, 资产重组, ",133.73亿
48,603317.SH,天味食品,食品,46.38,"次新股, 调味品, 食品, ",19.16亿
49,002938.SZ,鹏鼎控股,元器件,31.33,"PCB板, 苹果产业链, ",72.42亿
50,300256.SZ,星星科技,元器件,4.07,"OLED, 华为产业链, 指纹识别, 3D玻璃, 股权转让, ",32.32亿
51,601969.SH,海南矿业,普钢,6.63,"油服, 铁矿石, 海南自由贸易港, 自贸区, 自由贸易港, 海南, ",129.6亿
52,603777.SH,来伊份,食品,15.37,"大消费, 回购, 新零售, 食品, 休闲食品, 进口博览会, 人造肉, ",17.0亿
