,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003039.SZ,003039,顺控发展,水务,61.13712374581941,10.0,14.94,,0.0
1,002996.SZ,002996,顺博合金,铝,61.00594916170905,9.9741,15.78,,0.0
2,600526.SH,600526,菲达环保,环境保护,55.51401869158881,10.0529,45.54,,0.0
3,003035.SZ,003035,南网能源,环境保护,53.241232731137075,9.9924,109.24,,0.0
4,300929.SZ,300929,华骐环保,环境保护,49.49882075471697,19.9953,9.09,,0.0
5,002893.SZ,002893,华通热力,供气供热,46.57342657342658,9.9685,13.1,,0.0
6,000966.SZ,000966,长源电力,火力发电,46.16858237547894,9.9424,84.56,,0.0
7,300205.SZ,300205,天喻信息,元器件,43.876177658142666,16.9584,45.54,,0.0
8,002900.SZ,002900,哈三联,化学制药,40.51627384960717,-4.0613,21.38,,0.0
9,003026.SZ,003026,中晶科技,半导体,37.016478751084115,7.8067,19.71,,0.0
10,300848.SZ,300848,美瑞新材,化工原料,35.46063651591289,-4.8588,13.48,,0.0
11,600212.SH,600212,江泉实业,综合类,33.96226415094339,-5.1527,25.43,,0.0
12,600956.SH,600956,新天绿能,供气供热,33.07174887892377,10.0093,15.99,,0.0
13,300922.SZ,300922,天秦装备,机械基件,31.28528727997344,3.0232,10.5,,0.0
14,300881.SZ,300881,盛德鑫泰,钢加工,29.872204472843443,-13.8041,10.16,,0.0
15,600396.SH,600396,金山股份,火力发电,29.508196721311485,6.0403,46.54,,0.0
16,600505.SH,600505,西昌电力,水力发电,29.16053019145801,-2.9867,31.97,,0.0
17,605303.SH,605303,园林股份,建筑工程,28.453494771601527,9.9906,9.41,,0.0
18,600916.SH,600916,中国黄金,黄金,28.160535117056874,-3.767,34.49,,0.0
19,300120.SZ,300120,经纬辉开,元器件,27.951807228915637,6.6265,40.34,,0.0
20,600744.SH,600744,华银电力,火力发电,27.77777777777779,1.5172,60.91,,0.0
21,000980.SZ,000980,*ST众泰,汽车配件,27.61904761904761,4.9608,50.09,,0.0
22,603996.SH,603996,*ST中新,家用电器,27.340823970037455,4.9383,10.21,,0.0
23,002983.SZ,002983,芯瑞达,元器件,27.315010570824526,3.2933,10.66,,0.0
24,300941.SZ,300941,创识科技,软件服务,26.72653410305752,20.004,19.18,,0.0
25,300655.SZ,300655,晶瑞股份,化工原料,26.16154395997139,17.2368,55.95,,0.0
26,000564.SZ,000564,*ST大集,百货,25.55066079295154,5.1661,57.17,,0.0
27,605368.SH,605368,蓝天燃气,供气供热,25.40106951871659,10.0293,12.29,,0.0
28,300948.SZ,300948,冠中生态,环境保护,24.641201148156334,0.8576,12.49,,0.0
29,601991.SH,601991,大唐发电,火力发电,24.015748031496067,0.9615,314.82,,0.0
30,601126.SH,601126,四方股份,电气设备,23.769338959212384,1.0333,71.56,,0.0
31,605005.SH,605005,合兴股份,汽车配件,23.617153511497825,-7.2727,7.98,,0.0
32,600734.SH,600734,*ST实达,IT设备,23.391812865497073,4.9751,11.29,,0.0
33,002614.SZ,002614,奥佳华,医疗保健,23.181818181818194,2.7164,64.05,,0.0
34,600773.SH,600773,西藏城投,区域地产,23.06866952789699,-1.7138,85.58,,0.0
35,002642.SZ,002642,荣联科技,软件服务,22.985781990521346,9.9576,28.84,,0.0
36,601456.SH,601456,国联证券,证券,22.93233082706767,10.0269,77.78,,0.0
37,688017.SH,688017,绿的谐波,机械基件,22.644444444444446,1.1825,31.9,,0.0
38,002280.SZ,002280,*ST联络,软件服务,21.649484536082465,5.0445,62.35,,0.0
39,600892.SH,600892,*ST大晟,影视音像,21.5633423180593,10.0,24.37,深圳市大晟资产管理有限公司,1.0
40,300842.SZ,300842,帝科股份,半导体,21.269704167566395,2.8383,14.04,,0.0
41,000027.SZ,000027,深圳能源,火力发电,21.197604790419167,10.0,481.45,,0.0
42,002554.SZ,002554,惠博普,石油开采,21.107266435986148,10.0629,29.61,,0.0
43,002549.SZ,002549,凯美特气,环境保护,21.065675340768266,10.0225,60.6,,0.0
44,603126.SH,603126,中材节能,环境保护,21.047708138447142,10.034,79.0,,0.0
45,300083.SZ,300083,创世纪,元器件,21.03386809269161,1.4948,177.64,,0.0
46,603919.SH,603919,金徽酒,白酒,21.01256185763227,10.0,156.19,,0.0
47,002474.SZ,002474,榕基软件,软件服务,20.98039215686276,9.9822,29.5,,0.0
48,600079.SH,600079,人福医药,化学制药,20.92494313874147,0.7581,431.83,,0.0
49,300537.SZ,300537,广信材料,染料涂料,20.678246484698093,19.9836,18.29,,0.0
50,003016.SZ,003016,欣贺股份,服饰,20.54794520547947,-9.9744,11.26,,0.0
51,300751.SZ,300751,迈为股份,专用机械,20.38799318390354,1.3127,133.75,,0.0
52,003037.SZ,003037,三和管桩,水泥,20.267686424474206,10.0292,12.83,,0.0
53,000502.SZ,000502,绿景控股,综合类,20.100502512562812,-1.1034,13.15,,0.0
54,300950.SZ,300950,德固特,专用机械,19.98120300751878,-0.2344,15.13,,0.0
55,300820.SZ,300820,英杰电气,电气设备,19.877675840978593,-7.4678,12.78,,0.0
56,003038.SZ,003038,鑫铂股份,铝,19.83032873806998,-8.3784,9.02,,0.0
57,002578.SZ,002578,闽发铝业,铝,19.830028328611917,-10.0,36.03,,0.0
58,688665.SH,688665,四方光电,电器仪表,19.79326186830015,0.3206,9.0,,0.0
59,300189.SZ,300189,神农科技,种植业,19.7802197802198,1.1132,52.49,,0.0
60,605169.SH,605169,洪通燃气,供气供热,19.742729306487703,10.0206,8.56,,0.0
61,300827.SZ,300827,上能电气,电气设备,19.74009900990099,-8.0323,10.64,,0.0
62,000673.SZ,000673,*ST当代,影视音像,19.469026548672574,3.4483,21.32,,0.0
63,600515.SH,600515,*ST基础,全国地产,18.992248062015516,5.0171,152.73,,0.0
64,002679.SZ,002679,福建金森,林业,18.92116182572614,3.7654,33.78,,0.0
65,300946.SZ,300946,恒而达,机械基件,18.86292834890966,2.8437,12.72,,0.0
66,601016.SH,601016,节能风电,新型电力,18.829516539440206,-1.6842,209.24,"中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
华宝信托有限责任公司
香港中央结算有限公司(陆股通)
中信银行股份有限公司-建信中证500指数增强型证券投资基金
全国社会保障基金理事会
华安基金-兴业银行-广西铁路发展投资基金(有限合伙)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",7.0
67,600555.SH,600555,*ST海创,旅游服务,18.75,4.908,16.65,,0.0
68,002977.SZ,002977,天箭科技,通信设备,18.638776147361845,0.1405,36.55,,0.0
69,600499.SH,600499,科达制造,专用机械,18.610421836228298,-3.8229,150.78,,0.0
70,003036.SZ,003036,泰坦股份,纺织机械,18.59389454209066,0.3915,6.92,,0.0
71,600850.SH,600850,华东电脑,软件服务,18.585182084554198,6.7043,120.93,,0.0
72,002940.SZ,002940,昂利康,化学制药,18.463407227452166,0.0256,17.12,广发证券股份有限公司-长信睿进灵活配置混合型证券投资基金,1.0
73,300945.SZ,300945,曼卡龙,服饰,18.290441176470562,3.2905,12.45,,0.0
