,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
0,300782.SZ,300782,卓胜微,元器件,11.0,144.97,,36.24亿
1,603867.SH,603867,新化股份,化工原料,4.0,34.35,,12.02亿
2,601698.SH,601698,中国卫通,电信运营,3.0,5.21,,20.84亿
3,002645.SZ,002645,华宏科技,专用机械,3.0,8.83,"稀土磁材, 垃圾分类, ",
4,300403.SZ,300403,汉宇集团,家用电器,3.0,7.46,"供应链金融, 厨卫家电, 家电, 智能制造, 新能源汽车, 机器人, 充电桩, ",28.42亿
5,300040.SZ,300040,九洲电气,电气设备,2.0,7.63,"风电, 光伏, 储能, 新能源汽车, 充电桩, ",17.91亿
6,600095.SH,600095,哈高科,区域地产,2.0,6.8,"雄安-园林环保, 雄安新区, 壳公司, 人造肉, ",24.57亿
7,300516.SZ,300516,久之洋,电器仪表,2.0,30.09,"军工研究所, 军工, 军民融合, 高送转, 智慧安防, ",54.16亿
8,300527.SZ,300527,中国应急,专用机械,2.0,13.64,"南北船合并, 中字头, 央企改革, 军工研究所, 核电, 回购, 军工, 军民融合, ",34.6亿
9,002650.SZ,002650,加加食品,食品,2.0,4.7,"调味品, 食品, 资产重组, ",44.51亿
10,300190.SZ,300190,维尔利,环境保护,1.0,9.36,"固废处理, 回购, 业绩预增, 环保, 污水处理, 垃圾分类, ",68.25亿
11,603536.SH,603536,惠发股份,食品,1.0,11.36,"海底捞概念股, 食品, ",6.84亿
12,603177.SH,603177,德创环保,环境保护,1.0,13.37,"大气治理, 环保, ",8.26亿
13,000929.SZ,000929,兰州黄河,啤酒,1.0,8.9,"啤酒, 壳公司, ",16.53亿
14,600685.SH,600685,中船防务,船舶,1.0,17.91,"南北船合并, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 军工, 债转股-AMC, 工业互联网, 资产重组, ",147.12亿
15,600510.SH,600510,黑牡丹,全国地产,1.0,6.95,"OLED, 国家队重仓, 回购, 破净股, 房地产, 创投, ",72.77亿
16,600463.SH,600463,空港股份,园区开发,1.0,9.16,"机场, 北京城市规划, 军工, 军民融合, 房地产, 雄安新区, 雄安-工程基建, 京津冀, 科创板概念股, ",27.48亿
17,600239.SH,600239,云南城投,区域地产,1.0,3.53,"旅游, 业绩预增, 破净股, 供应链金融, 养老产业, 房地产, 互联网金融, 移动支付, 低价股, 资产重组, ",56.68亿
18,600072.SH,600072,中船科技,船舶,1.0,15.59,"南北船合并, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 业绩预增, 军工, 军民融合, 机械, PPP, ",93.66亿
19,002863.SZ,002863,今飞凯达,汽车配件,1.0,6.91,"汽车零部件, ",12.84亿
20,600008.SH,600008,首创股份,环境保护,1.0,3.94,"MSCI, 新进指数成份股, 北京城市规划, 水务, 固废处理, 雄安-公共服务, PPP, 环保, 雄安新区, 京津冀, 污水处理, ",189.93亿
21,002696.SZ,002696,百洋股份,渔业,1.0,7.36,"教育, 社保重仓, 业绩预增, 定增破发, 广西, ",15.7亿
22,300689.SZ,300689,澄天伟业,元器件,1.0,36.53,"高送转-预期, 移动支付, ",6.96亿
23,000711.SZ,000711,京蓝科技,软件服务,1.0,6.25,"阿里巴巴概念股, 固废处理, 回购, 园林, 物联网, 雄安-园林环保, PPP, 环保, 雄安新区, 大数据, 区块链, 智慧城市, ",25.39亿
24,002852.SZ,002852,道道全,食品,1.0,15.97,"回购, 食品, ",19.92亿
25,300437.SZ,300437,清水源,化工原料,1.0,13.85,"社保重仓, 环保, 污水处理, ",18.37亿
26,300425.SZ,300425,环能科技,环境保护,1.0,6.07,"环保, 污水处理, 股权转让, 国资入股, ",38.27亿
27,000536.SZ,000536,华映科技,元器件,1.0,3.1,"OLED, 福建自贸区, 破净股, 债转股-AMC, 低价股, 自贸区, 3D玻璃, 强势人气股, ",62.1亿
