,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300910.SZ,300910,N瑞丰,化工原料,103.0,1.0,24.0,36.63,,0.0
1,605068.SH,605068,明新旭腾,汽车配件,41.1,2.0,7.0,17.06,,0.0
2,605177.SH,605177,东亚药业,化学制药,54.24,3.0,6.0,15.4,,0.0
3,600121.SH,600121,郑州煤电,煤炭开采,3.39,2.0,5.0,41.3,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
4,003004.SZ,003004,声迅股份,软件服务,32.09,2.0,5.0,6.57,,0.0
5,002682.SZ,002682,龙洲股份,公路,5.87,3.0,4.0,32.38,"中央汇金资产管理有限责任公司
华信(北京)投资基金有限公司-华信信仰一号私募证券投资基金",2.0
6,600707.SH,600707,彩虹股份,元器件,5.87,3.0,3.0,145.28,"北信瑞丰基金-浦发银行-北京国际信托-北京信托·轻盐丰收理财2015015号集合资金信托计划
合肥芯屏产业投资基金(有限合伙)",2.0
7,002227.SZ,002227,奥特迅,电气设备,18.71,2.0,3.0,41.22,"深圳市林园投资管理有限责任公司-林园投资133号私募证券投资基金
中央汇金资产管理有限责任公司
深圳市林园投资管理有限责任公司-林园投资132号私募证券投资基金",3.0
8,300733.SZ,300733,西菱动力,汽车配件,23.9,1.0,2.0,16.21,"中国建设银行股份有限公司-南方现代教育股票型证券投资基金
中国工商银行-华安安信消费服务股票型证券投资基金
中信银行股份有限公司-华安添瑞6个月持有期混合型证券投资基金
交通银行股份有限公司-华安安顺灵活配置混合型证券投资基金
中国建设银行股份有限公司-华润元大信息传媒科技混合型证券投资基金
中国建设银行股份有限公司-华安沪港深通精选灵活配置混合型证券投资基金
中国工商银行股份有限公司-华安安康灵活配置混合型证券投资基金",7.0
9,300094.SZ,300094,国联水产,渔业,5.26,1.0,2.0,46.03,"广东省农业供给侧结构性改革基金管理有限公司-广东省农业供给侧结构性改革基金合伙企业(有限合伙)
中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划
中国华融资产管理股份有限公司",3.0
10,300065.SZ,300065,海兰信,软件服务,16.01,1.0,2.0,52.99,"全国社保基金四零三组合
杭州东方嘉富资产管理有限公司-杭州宣富投资管理合伙企业(有限合伙)
中国银行股份有限公司-华夏鼎沛债券型证券投资基金
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金",4.0
11,002510.SZ,002510,天汽模,汽车配件,5.21,2.0,2.0,39.7,"招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
12,300424.SZ,300424,航新科技,航空,22.62,1.0,2.0,44.31,"中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
宁波梅山保税港区凌顶投资管理有限公司-凌顶恒誉穿云航空产业1号私募证券投资基金",3.0
13,603011.SH,603011,合锻智能,机床制造,6.89,2.0,2.0,30.93,"天治基金-浦发银行-华宝信托-华宝-银河31号集合资金信托计划
泰达宏利基金-平安银行-华润深国投信托-华润信托·安徽国资定增1期集合信托计划
长信基金-浦发银行-陆家嘴国际信托-陆家嘴信托-鸿泰6号集合资金信托计划",3.0
14,603758.SH,603758,秦安股份,汽车配件,10.24,2.0,2.0,44.93,,0.0
15,002863.SZ,002863,今飞凯达,汽车配件,10.67,2.0,2.0,42.25,,0.0
16,300589.SZ,300589,江龙船艇,船舶,37.2,1.0,2.0,35.24,"中国国际金融香港资产管理有限公司-CICCFT4(QFII)
全国社保基金一零七组合",2.0
17,002670.SZ,002670,国盛金控,证券,11.56,2.0,2.0,187.6,中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金,1.0
18,600760.SH,600760,中航沈飞,航空,59.57,1.0,1.0,238.01,"中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国军工主题混合型证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金",9.0
19,601187.SH,601187,厦门银行,银行,11.36,1.0,1.0,29.98,,0.0
20,600895.SH,600895,张江高科,园区开发,19.36,1.0,1.0,299.83,"中国建设银行股份有限公司-上证180交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金",5.0
21,603115.SH,603115,海星股份,元器件,18.47,1.0,1.0,9.6,金时(厦门)资产管理有限公司-金时九易1号私募证券投资基金,1.0
22,600744.SH,600744,华银电力,火力发电,3.32,1.0,1.0,27.48,创金合信基金-招商银行-湖南轻盐创投定增资产管理计划,1.0
23,600257.SH,600257,大湖股份,渔业,4.86,1.0,1.0,23.39,,0.0
24,603025.SH,603025,大豪科技,IT设备,8.69,1.0,1.0,79.8,香港中央结算有限公司(陆股通),1.0
25,000558.SZ,000558,莱茵体育,文教休闲,3.37,1.0,1.0,43.42,,0.0
26,603161.SH,603161,科华控股,汽车配件,19.25,1.0,1.0,13.36,"中国工商银行股份有限公司-博时科创板三年定期开放混合型证券投资基金
深圳鑫然投资管理有限公司-鑫然2号私募证券投资基金
上海尚颀股权投资基金一期合伙企业(有限合伙)
中国建设银行股份有限公司-博时回报灵活配置混合型证券投资基金
中国建设银行股份有限公司-博时军工主题股票型证券投资基金",5.0
27,603198.SH,603198,迎驾贡酒,白酒,32.46,1.0,1.0,259.68,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
安徽六安市迎驾慈善基金会",4.0
28,603330.SH,603330,上海天洋,塑料,31.16,1.0,1.0,47.64,"上海永拓投资管理有限公司-永拓投资久盈1号私募证券投资基金
上海循理资产管理有限公司-盛源1号私募证券投资基金
深圳市美盛通资产管理有限公司-美盛通理想一期私募证券投资基金
北京睿策投资管理有限公司-睿策多策略一期私募基金",4.0
29,603518.SH,603518,锦泓集团,服饰,6.24,1.0,1.0,15.6,,0.0
30,603535.SH,603535,嘉诚国际,仓储物流,45.22,1.0,1.0,68.01,"中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
中国建设银行股份有限公司-华安生态优先混合型证券投资基金
中国工商银行股份有限公司-财通资管消费精选灵活配置混合型证券投资基金
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金",4.0
31,603615.SH,603615,茶花股份,家居用品,12.85,1.0,1.0,31.07,瀚川投资管理(珠海)有限公司-瀚川一号私募投资基金,1.0
32,603701.SH,603701,德宏股份,汽车配件,10.73,1.0,1.0,28.04,,0.0
33,603711.SH,603711,香飘飘,软饮料,22.41,1.0,1.0,10.95,"香港中央结算有限公司(陆股通)
深圳市上元资本管理有限公司-上元5号私募基金",2.0
34,603790.SH,603790,雅运股份,染料涂料,13.46,1.0,1.0,8.29,,0.0
35,603829.SH,603829,洛凯股份,电气设备,12.69,1.0,1.0,9.19,,0.0
36,605111.SH,605111,新洁能,半导体,202.27,1.0,1.0,51.17,上海量宇资产管理有限公司-冠一一号私募基金,1.0
37,605358.SH,605358,立昂微,半导体,83.27,1.0,1.0,33.79,"福建平潭唐龙资产管理有限公司-唐龙量化阿尔法3号私募证券投资基金
方正证券-方正中期量化强势进取FOF1号集合资产管理计划-方正证券量化强势进取10号单一资产管理计划",2.0
38,605399.SH,605399,晨光新材,化工原料,23.7,1.0,1.0,10.9,,0.0
39,688536.SH,688536,思瑞浦,半导体,411.9,1.0,1.0,74.48,"中国工商银行股份有限公司-博时科创板三年定期开放混合型证券投资基金
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国工商银行股份有限公司-万家自主创新混合型证券投资基金
中国银行股份有限公司-上投摩根科技前沿灵活配置混合型证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)",6.0
40,603336.SH,603336,宏辉果蔬,农业综合,11.29,1.0,1.0,37.15,国联证券-郑永强-国联定新27号单一资产管理计划,1.0
41,300742.SZ,300742,越博动力,汽车配件,34.31,1.0,1.0,14.79,"上海汉王歌石股权投资基金合伙企业(有限合伙)
伊犁苏新投资基金合伙企业(有限合伙)
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",3.0
42,002193.SZ,002193,如意集团,纺织,7.32,1.0,1.0,19.1,"中国东方资产管理股份有限公司
金鹰基金-浦发银行-方正东亚信托有限责任公司",2.0
43,002069.SZ,002069,獐子岛,渔业,4.1,1.0,1.0,28.24,北京吉融元通资产管理有限公司-和岛一号证券投资基金,1.0
44,002870.SZ,002870,香山股份,电器仪表,28.58,1.0,1.0,13.84,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
45,300008.SZ,300008,天海防务,船舶,7.48,1.0,1.0,55.58,东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划,1.0
46,002232.SZ,002232,启明信息,软件服务,13.71,1.0,1.0,56.01,"中央汇金资产管理有限责任公司
北京万点资本管理有限公司-万点资本引力3号私募证券投资基金",2.0
47,300208.SZ,300208,青岛中程,电气设备,12.0,1.0,1.0,82.49,"宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金
珠海回声资产管理有限公司-回声1号私募基金
宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金",3.0
48,300356.SZ,300356,光一科技,电气设备,6.82,1.0,1.0,25.93,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
49,300402.SZ,300402,宝色股份,专用机械,21.45,1.0,1.0,43.33,中央汇金资产管理有限责任公司,1.0
50,000966.SZ,000966,长源电力,火力发电,4.05,1.0,1.0,44.89,,0.0
51,300581.SZ,300581,晨曦航空,航空,49.22,1.0,1.0,84.54,"中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",2.0
52,000798.SZ,000798,中水渔业,渔业,6.7,1.0,1.0,21.4,,0.0
53,002862.SZ,002862,实丰文化,文教休闲,21.66,1.0,1.0,24.53,深圳安泰量子资产管理有限公司-安泰汉唐云界一号私募证券投资基金,1.0
54,000700.SZ,000700,模塑科技,汽车配件,6.79,1.0,1.0,54.8,香港中央结算有限公司(陆股通),1.0
55,000628.SZ,000628,高新发展,园区开发,8.91,1.0,1.0,16.75,,0.0
56,002514.SZ,002514,宝馨科技,机械基件,4.31,1.0,1.0,17.48,,0.0
57,603619.SH,603619,中曼石油,石油开采,11.01,1.0,0.0,44.04,,0.0
58,002622.SZ,002622,融钰集团,综合类,3.21,1.0,0.0,26.96,"陕西省国际信托股份有限公司-陕国投·鑫鑫向荣78号证券投资集合资金信托计划
创隆资产管理有限公司",2.0
59,603602.SH,603602,纵横通信,通信设备,12.95,1.0,0.0,26.4,,0.0
60,000625.SZ,000625,长安汽车,汽车整车,23.93,1.0,0.0,933.42,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
61,002331.SZ,002331,皖通科技,软件服务,12.7,1.0,0.0,48.64,,0.0
