,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,601279.SH,601279,英利汽车,汽车配件,61.209068010075576,9.9656,9.56,,0.0
1,605086.SH,605086,龙高股份,矿物制品,61.044176706827315,9.997,11.55,,0.0
2,603518.SH,603518,锦泓集团,服饰,61.027190332326285,10.0103,26.65,,0.0
3,300061.SZ,300061,旗天科技,互联网,50.30549898167005,20.0,40.16,,0.0
4,300966.SZ,300966,共同药业,化学制药,47.94604537093807,19.9901,13.27,,0.0
5,688068.SH,688068,热景生物,医疗保健,46.5626939788951,6.118,81.28,,0.0
6,605016.SH,605016,百龙创园,食品,46.460807600950105,9.9893,9.8,,0.0
7,002435.SZ,002435,长江健康,化学制药,44.92481203007519,9.9857,92.49,,0.0
8,688315.SH,688315,诺禾致源,医疗保健,37.96874999999999,20.0136,11.47,,0.0
9,601127.SH,601127,小康股份,汽车配件,37.745408486383795,3.4975,419.25,,0.0
10,002071.SZ,002071,长城退,,37.037037037037024,5.7143,1.93,,0.0
11,002581.SZ,002581,未名医药,生物制药,35.62367864693445,10.0343,51.42,,0.0
12,000615.SZ,000615,奥园美谷,化纤,35.0420168067227,9.9932,124.35,,0.0
13,688699.SH,688699,明微电子,半导体,34.43751344375134,-8.7858,21.14,,0.0
14,603538.SH,603538,美诺华,化学制药,32.619047619047635,-4.3425,57.63,,0.0
15,688686.SH,688686,奥普特,电器仪表,32.16004346476249,2.8852,58.06,,0.0
16,300563.SZ,300563,神宇股份,通信设备,31.898734177215182,-8.3956,25.28,"东海基金-郑如恒-东海基金-金龙122号单一资产管理计划
上海含德股权投资基金管理有限公司-含德盛世6号定增投资私募基金",2.0
17,002612.SZ,002612,朗姿股份,服饰,31.317098716941615,10.0022,131.07,,0.0
18,688626.SH,688626,翔宇医疗,医疗保健,28.67987409738937,6.9231,25.53,,0.0
19,600315.SH,600315,上海家化,日用化工,28.23061630218686,-1.1073,389.66,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
上海重阳战略投资有限公司-重阳战略聚智基金
全国社保基金一一七组合
上海太富祥尔股权投资基金合伙企业(有限合伙)
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
上海重阳战略投资有限公司-重阳战略同智基金
香港中央结算有限公司(陆股通)",7.0
20,688468.SH,688468,科美诊断,医疗保健,28.037825059101664,12.2254,8.97,,0.0
21,000820.SZ,000820,*ST节能,环境保护,27.83882783882785,5.1205,10.04,,0.0
22,300783.SZ,300783,三只松鼠,食品,27.750113173381607,1.0202,128.11,"全国社保基金一一一组合
摩根资产管理(亚太)有限公司-摩根中国先驱A股基金
摩根资产管理(新加坡)有限公司-摩根中国A股市场机会基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",5.0
23,603260.SH,603260,合盛硅业,化工原料,27.39480752014325,5.3879,533.91,,0.0
24,003020.SZ,003020,立方制药,化学制药,27.164685908319175,10.0122,10.41,,0.0
25,000150.SZ,000150,宜华健康,医疗保健,26.96245733788396,-2.6178,29.98,,0.0
26,688185.SH,688185,康希诺-U,生物制药,26.237726635149873,0.5337,116.75,"中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金",2.0
27,603728.SH,603728,鸣志电器,电气设备,26.13793103448274,2.2931,76.09,,0.0
28,002997.SZ,002997,瑞鹄模具,汽车配件,25.918153200419724,-5.4374,11.02,,0.0
29,688317.SH,688317,之江生物,生物制药,25.386086189145463,-1.2167,34.84,,0.0
30,002175.SZ,002175,ST东网,电器仪表,25.190839694656475,2.5,12.36,,0.0
31,300633.SZ,300633,开立医疗,医疗保健,25.085178875638835,5.9906,117.48,,0.0
32,688399.SH,688399,硕世生物,医疗保健,24.935783442007487,-3.6911,65.31,上海天亿资产管理有限公司,1.0
33,603990.SH,603990,麦迪科技,软件服务,24.022556390977435,10.0033,48.03,"中国银行股份有限公司-富国创新趋势股票型证券投资基金
重若(苏州)资产管理有限公司
全国社保基金一零三组合",3.0
34,688665.SH,688665,四方光电,电器仪表,23.22485207100593,0.4219,11.98,,0.0
35,002198.SZ,002198,嘉应制药,中成药,23.024054982817876,4.9853,36.34,,0.0
36,002120.SZ,002120,韵达股份,仓储物流,22.96983758700697,1.6624,444.64,,0.0
37,002762.SZ,002762,金发拉比,服饰,22.914911541701777,2.028,28.11,,0.0
38,688606.SH,688606,奥泰生物,生物制药,22.493455497382175,2.0445,23.39,,0.0
39,603486.SH,603486,科沃斯,家用电器,22.196726327061334,9.9972,287.01,,0.0
40,600172.SH,600172,黄河旋风,矿物制品,22.1556886227545,-2.8571,49.95,,0.0
41,603083.SH,603083,剑桥科技,通信设备,22.001725625539258,10.0389,35.66,,0.0
42,300763.SZ,300763,锦浪科技,电气设备,21.106729588208673,1.9704,103.15,,0.0
43,300885.SZ,300885,海昌新材,机械基件,21.07650438463864,0.9073,8.01,,0.0
44,000829.SZ,000829,天音控股,其他商业,21.01576182136602,10.0318,70.74,,0.0
45,000908.SZ,000908,景峰医药,化学制药,20.999999999999996,10.0,43.76,,0.0
46,002585.SZ,002585,双星新材,塑料,20.822622107969146,0.7143,124.05,"深圳德海资本管理有限公司-深圳德海国企混改价值1号私募证券投资基金
深圳冠泓基金有限公司-冠泓价值增长3号私募证券投资基金
中央汇金资产管理有限责任公司
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
香港中央结算有限公司(陆股通)",5.0
47,300086.SZ,300086,康芝药业,化学制药,20.607028753993607,13.024,32.89,,0.0
48,300756.SZ,300756,金马游乐,专用机械,20.5525324403516,20.0,9.6,,0.0
49,002575.SZ,002575,*ST群兴,文教休闲,20.44817927170868,1.6548,25.31,,0.0
50,002876.SZ,002876,三利谱,元器件,20.419180204055355,4.2076,83.41,"安徽省铁路发展基金股份有限公司
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国建设银行股份有限公司-银华同力精选混合型证券投资基金
中国建设银行股份有限公司-国泰大制造两年持有期混合型证券投资基金
红塔红土基金-爽银财富-高定V2-红塔红土蔷薇致远1号单一资产管理计划
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金",7.0
51,688687.SH,688687,凯因科技,生物制药,20.407420880320124,13.1624,12.78,,0.0
52,002759.SZ,002759,天际股份,家用电器,20.155586987270134,4.5538,68.33,,0.0
53,603008.SH,603008,喜临门,家居用品,19.897557131599687,3.0477,117.89,"天堂硅谷资产管理集团有限公司-天堂硅谷久盈10号私募投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中国银行股份有限公司-上投摩根核心成长股票型证券投资基金
浙商证券资管-中国银行-证券行业支持民企发展系列之浙商证券1号分级集合资产管理计划
中国建设银行-上投摩根阿尔法股票型证券投资基金
上海蓝墨投资管理有限公司-蓝墨专享4号私募投资基金",6.0
54,605098.SH,605098,行动教育,文教休闲,19.788519637462244,-10.0057,10.03,,0.0
55,300015.SZ,300015,爱尔眼科,医疗保健,19.45745196189246,5.0405,2540.82,,0.0
56,000928.SZ,000928,中钢国际,建筑工程,19.329896907216494,2.8889,116.36,"中航证券-宁波银行-中航祥瑞集合资产管理计划
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
红土创新基金-银河证券-深圳市创新投资集团有限公司
中钢资产管理有限责任公司",4.0
57,603466.SH,603466,风语筑,文教休闲,19.29978118161926,2.2889,78.69,,0.0
58,601699.SH,601699,潞安环能,煤炭开采,18.95332390381894,4.602,251.58,,0.0
59,688059.SH,688059,华锐精密,机械基件,18.881692967253507,2.5413,11.67,,0.0
60,600758.SH,600758,辽宁能源,煤炭开采,18.87417218543046,6.8452,47.41,,0.0
61,300737.SZ,300737,科顺股份,其他建材,18.59575947167187,-2.3189,159.81,"中信证券股份有限公司-社保基金17051组合
中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
全国社保基金四一八组合
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
香港中央结算有限公司(陆股通)",5.0
62,600211.SH,600211,西藏药业,中成药,18.527607361963195,3.8896,143.7,中国银行股份有限公司-华夏鼎沛债券型证券投资基金,1.0
63,600329.SH,600329,中新药业,中成药,18.441558441558435,6.992,129.02,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
64,002145.SZ,002145,中核钛白,化工原料,18.31140350877194,-0.9183,171.67,,0.0
65,300672.SZ,300672,国科微,半导体,18.153913615435215,2.6476,93.0,,0.0
66,000911.SZ,000911,南宁糖业,食品,18.102372034956325,10.0,30.66,中国工商银行股份有限公司-嘉实周期优选混合型证券投资基金,1.0
67,600518.SH,600518,ST康美,中成药,18.07909604519773,5.0251,92.03,,0.0
68,300142.SZ,300142,沃森生物,生物制药,18.04439341752775,2.8167,914.83,"中泰证券资管-兴业银行-中泰星云2号集合资产管理计划
中国银行股份有限公司-招商国证生物医药指数分级证券投资基金
香港中央结算有限公司(陆股通)",3.0
69,601919.SH,601919,中远海控,水运,17.603249830738,7.7543,1503.77,"中国国有企业结构调整基金股份有限公司
国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)
香港中央结算有限公司(陆股通)",3.0
70,002950.SZ,002950,奥美医疗,医疗保健,17.600422832980954,6.8171,49.73,,0.0
71,300482.SZ,300482,万孚生物,医疗保健,17.597569525590085,-0.7397,248.2,"广州汇垠天粤股权投资基金管理有限公司
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
中国银行股份有限公司-招商国证生物医药指数分级证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
香港中央结算有限公司(陆股通)",5.0
72,300942.SZ,300942,易瑞生物,生物制药,17.569444444444436,9.3316,12.99,,0.0
73,300394.SZ,300394,天孚通信,通信设备,17.477707006369435,0.7428,81.96,,0.0
74,688390.SH,688390,固德威,电气设备,17.274098584010524,4.6505,50.48,,0.0
75,300350.SZ,300350,华鹏飞,仓储物流,17.234468937875747,-4.4118,19.07,,0.0
76,300518.SZ,300518,盛讯达,软件服务,17.19250114311841,-0.1169,26.49,,0.0
77,300162.SZ,300162,雷曼光电,元器件,17.17557251908395,-2.3847,16.22,,0.0
78,002455.SZ,002455,百川股份,化工原料,17.17352415026834,2.0249,26.31,,0.0
79,600983.SH,600983,惠而浦,家用电器,17.096018735363018,4.3841,76.64,,0.0
80,601038.SH,601038,一拖股份,农用机械,17.070895522388053,4.9331,74.54,"招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金
中国工商银行股份有限公司-华安安信消费服务混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
交通银行股份有限公司-华安安顺灵活配置混合型证券投资基金
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
香港中央结算有限公司(陆股通)",7.0
