,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,603167.SH,渤海轮渡,水运,9.983,19.39,94.27,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国建设银行股份有限公司-华安国企改革主题灵活配置混合型证券投资基金
交通银行股份有限公司-景顺长城中证红利低波动100交易型开放式指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
交通银行股份有限公司-景顺长城中证红利低波动100交易型开放式指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国工商银行股份有限公司-兴业上证红利低波动交易型开放式指数证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金"
1,600543.SH,莫高股份,红黄酒,9.9794,10.69,80.08,中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划
2,002108.SZ,沧州明珠,塑料,9.9554,7.4,79.98,"中央汇金资产管理有限责任公司
深圳福星资本管理有限公司-福星高照1号私募投资基金
云南国际信托有限公司-云南信托·大西部丝绸之路1号集合资金信托计划"
3,300368.SZ,汇金股份,IT设备,16.2669,15.51,66.35,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
4,002919.SZ,名臣健康,日用化工,10.0,39.93,59.99,
5,000505.SZ,京粮控股,食品,10.0,14.08,57.45,"招商基金-国新投资有限公司-招商基金-国新1号单一资产管理计划
鑫牛润瀛(天津)股权投资基金管理有限公司-鑫牛润瀛(天津)股权投资基金合伙企业(有限合伙)"
6,600158.SH,中体产业,文教休闲,10.0,14.63,57.39,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
7,603076.SH,乐惠国际,专用机械,10.0,59.29,57.15,上海天戈投资管理有限公司-天戈紫旭私募基金
8,300313.SZ,天山生物,农业综合,19.9742,9.31,55.28,
9,300116.SZ,坚瑞沃能,电气设备,20.0957,2.51,48.66,"上海国泰君安君彤投资管理有限公司-君彤二期投资基金
兴业财富资产-兴业银行-兴业财富-兴利190号特定多客户资产管理计划"
10,002288.SZ,超华科技,元器件,10.0,9.46,47.68,天风天成资管-招商证券-天风天成科瑞集合资产管理计划
11,300733.SZ,西菱动力,汽车配件,10.6513,16.31,45.98,
12,603787.SH,新日股份,摩托车,10.0044,24.74,45.47,"中国农业银行股份有限公司-长盛动态精选证券投资基金
中国银行股份有限公司-长盛生态环境主题灵活配置混合型证券投资基金"
13,000930.SZ,中粮科技,农业综合,9.9802,11.13,44.25,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证主要消费交易型开放式指数证券投资基金"
14,300613.SZ,富瀚微,半导体,9.2809,157.9,43.33,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
15,603758.SH,秦安股份,汽车配件,9.9798,10.91,42.0,"上海兰丞秦安股权投资基金合伙企业(有限合伙)
上海兰丞秦安股权投资基金合伙企业(有限合伙)
上海兰丞秦安股权投资基金合伙企业(有限合伙)"
16,600726.SH,华电能源,火力发电,10.1754,3.14,40.24,
17,300083.SZ,创世纪,元器件,15.0,11.96,39.74,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
18,002027.SZ,分众传媒,影视音像,9.9857,7.71,35.33,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红沪港深灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金"
19,603906.SH,龙蟠科技,化工原料,9.9965,31.69,32.74,"海通资管-民生-海通海汇系列-星石1号集合资产管理计划
上海汐泰投资管理有限公司-小棉袄私募证券投资基金"
20,300551.SZ,古鳌科技,IT设备,14.0111,34.99,31.11,"深圳德威资本投资管理有限公司——德威资本优盛私募基金
中国工商银行股份有限公司——金鹰核心资源混合型证券投资基金
深圳德威资本投资管理有限公司-德威资本优盛私募基金
中国工商银行股份有限公司-金鹰核心资源混合型证券投资基金
中国工商银行股份有限公司-金鹰核心资源混合型证券投资基金"
21,000692.SZ,惠天热电,供气供热,10.0295,3.73,30.26,
22,603535.SH,嘉诚国际,仓储物流,10.0,33.22,30.04,"上海大筝资产管理有限公司-大筝稳健增长1号私募基金
上海大筝资产管理有限公司-大筝稳健增长1号私募基金"
23,300647.SZ,超频三,元器件,9.5685,11.68,29.57,
24,000048.SZ,京基智农,饲料,10.0,34.1,29.15,
25,300829.SZ,金丹科技,食品,12.1893,94.8,28.23,"中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国银行股份有限公司-嘉实瑞和两年持有期混合型证券投资基金
嘉实基金-国新投资有限公司-嘉实基金-国新2号单一资产管理计划
中国建设银行股份有限公司-广发科技创新混合型证券投资基金
中国工商银行-中海能源策略混合型证券投资基金
中国银行股份有限公司-嘉实瑞和两年持有期混合型证券投资基金
嘉实基金-国新投资有限公司-嘉实基金-国新2号单一资产管理计划"
26,000913.SZ,钱江摩托,摩托车,10.0156,21.2,28.0,"广发期货有限公司-广发期慧1期资产管理计划
华融国际信托有限责任公司-华融.汇盈32号证券投资单一资金信托
宝城期货-宝城精选三号结构化资产管理计划"
27,300094.SZ,国联水产,渔业,9.879,5.45,27.19,"广东省农业供给侧结构性改革基金管理有限公司-广东省农业供给侧结构性改革基金合伙企业(有限合伙)
中国华融资产管理股份有限公司
中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划"
