,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,600238.SH,600238,海南椰岛,红黄酒,55.61115082201571,96.88,,0.0
1,000995.SZ,000995,皇台酒业,白酒,50.340492404400216,50.92,甘肃西部资产管理股份有限公司,1.0
2,002646.SZ,002646,青青稞酒,白酒,33.04061470911086,109.06,"博时基金-农业银行-博时中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划",8.0
3,603025.SH,603025,大豪科技,IT设备,30.96351730589335,387.19,,0.0
4,600702.SH,600702,舍得酒业,白酒,28.052401746724897,729.11,云南卓晔投资管理有限公司-卓晔1号基金,1.0
5,600559.SH,600559,老白干酒,白酒,26.926444833625208,260.12,"招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
北京航天产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)",4.0
6,600616.SH,600616,金枫酒业,红黄酒,25.86206896551724,63.49,,0.0
7,600381.SH,600381,青海春天,医疗保健,25.74850299401199,49.31,"红塔红土基金-长安信托·稳健增利1号集合资金信托计划-红塔红土进取1号单一资产管理计划
中国国际金融香港资产管理有限公司-客户资金2",2.0
8,600771.SH,600771,广誉远,中成药,20.65556711758587,114.09,"国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",3.0
9,600199.SH,600199,金种子酒,白酒,20.27777777777777,105.04,"易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
中国建设银行股份有限公司-鹏华中证酒指数证券投资基金(LOF)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",3.0
10,600059.SH,600059,古越龙山,红黄酒,18.95850284784377,118.21,"中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司",4.0
11,600257.SH,600257,大湖股份,渔业,18.140929535232388,37.92,"安徽明泽投资管理有限公司-明泽泰达科创优选3号私募证券投资基金
宁波幻方量化投资管理合伙企业(有限合伙)-九章幻方量化定制11号私募证券投资基金",2.0
12,002342.SZ,002342,巨力索具,机械基件,17.475728155339798,42.65,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,1.0
13,000929.SZ,000929,兰州黄河,啤酒,15.4669260700389,22.05,,0.0
14,603919.SH,603919,金徽酒,白酒,15.406360424028275,240.69,"中国银行股份有限公司-招商中证白酒指数分级证券投资基金
贫困地区产业发展基金有限公司
中央企业贫困地区产业投资基金股份有限公司",3.0
15,600543.SH,600543,莫高股份,红黄酒,15.256588072122067,26.69,"中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划
中金汇理资产管理有限公司",2.0
16,002304.SZ,002304,洋河股份,白酒,14.311805590786864,2810.91,"中央汇金资产管理有限责任公司
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
中国银行-华夏回报证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",6.0
17,000860.SZ,000860,顺鑫农业,白酒,13.245167853509665,412.87,"全国社保基金一一三组合
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-前海开源中国稀缺资产灵活配置混合型证券投资基金
中国工商银行股份有限公司-前海开源国家比较优势灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达消费精选股票型证券投资基金
招商银行股份有限公司-易方达高质量严选三年持有期混合型证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
基本养老保险基金八零二组合",10.0
18,300755.SZ,300755,华致酒行,其他商业,12.038140643623363,56.22,"中国工商银行股份有限公司-汇添富策略回报混合型证券投资基金
横琴广金美好基金管理有限公司-广金美好玻色七号私募证券投资基金
香港中央结算有限公司(陆股通)",3.0
19,600197.SH,600197,伊力特,白酒,11.973875181422343,144.89,中国银行股份有限公司-招商中证白酒指数分级证券投资基金,1.0
20,603198.SH,603198,迎驾贡酒,白酒,11.831402514173028,362.96,"上海迎水投资管理有限公司-迎水晋泰1号私募证券投资基金
上海迎水投资管理有限公司-迎水合力14号私募证券投资基金
安徽六安市迎驾慈善基金会
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)
上海迎水投资管理有限公司-迎水汇金15号私募证券投资基金
上海迎水投资管理有限公司-迎水月异9号私募证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",9.0
21,000596.SZ,000596,古井贡酒,白酒,9.82617310636764,935.52,"中国银行股份有限公司-景顺长城鼎益混合型证券投资基金(LOF)
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",6.0
22,600779.SH,600779,水井坊,白酒,9.771105094757582,653.35,"中国建设银行股份有限公司-泓德战略转型股票型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
招商银行股份有限公司-泓德瑞兴三年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)
中国光大银行股份有限公司-泓德优选成长混合型证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
招商银行股份有限公司-泓德睿泽混合型证券投资基金",7.0
23,000869.SZ,000869,张裕A,红黄酒,9.19936373276775,186.78,中央汇金资产管理有限责任公司,1.0
24,600519.SH,600519,贵州茅台,白酒,8.820332011164966,27915.5,"珠海市瑞丰汇邦资产管理有限公司-瑞丰汇邦三号私募证券投资基金
中央汇金资产管理有限责任公司
中国工商银行-上证50交易型开放式指数证券投资基金
深圳市金汇荣盛财富管理有限公司-金汇荣盛三号私募证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
25,600573.SH,600573,惠泉啤酒,啤酒,8.708133971291865,28.4,"浙江九章资产管理有限公司-九章幻方明德1号私募基金
九坤投资(北京)有限公司-九坤私享34号私募证券投资基金",2.0
26,002183.SZ,002183,怡亚通,仓储物流,8.566108007448792,123.71,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
金鹰基金-工商银行-金鹰穗通26号资产管理计划
香港中央结算有限公司(陆股通)",3.0
27,603589.SH,603589,口子窖,白酒,8.051118210862619,405.84,"中国银行股份有限公司-招商中证白酒指数分级证券投资基金
香港中央结算有限公司(陆股通)",2.0
28,601579.SH,601579,会稽山,红黄酒,7.7868852459016535,65.4,"光大兴陇信托有限责任公司
上海大丰资产管理有限公司",2.0
29,000568.SZ,000568,泸州老窖,白酒,7.568932038834952,4055.98,"中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",7.0
30,603369.SH,603369,今世缘,白酒,6.067615658362979,747.81,"中国银行股份有限公司-招商中证白酒指数分级证券投资基金
香港中央结算有限公司(陆股通)",2.0
31,603299.SH,603299,苏盐井神,化工原料,6.016042780748654,44.36,,0.0
32,000858.SZ,000858,五粮液,白酒,5.734996628455824,11904.0,"中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",7.0
33,600655.SH,600655,豫园股份,百货,5.401234567901225,219.28,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
34,000799.SZ,000799,酒鬼酒,白酒,4.746175243393602,783.08,"交通银行股份有限公司-汇添富中盘价值精选混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
香港中央结算有限公司(陆股通)
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金",6.0
35,603101.SH,603101,汇嘉时代,百货,4.444444444444429,24.32,,0.0
