,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,300405.SZ,科隆股份,化工原料,17.16,"石油化工, 高送转, 股权转让, 国资入股, ",24.54亿
1,002793.SZ,东音股份,专用机械,21.0,"医药, 化学药, ",34.05亿
2,600368.SH,五洲交通,路桥,5.52,"高速公路, 一带一路, 东盟博览会, 广西, ",52.45亿
3,002164.SZ,宁波东力,电气设备,4.96,"风电, 定增破发, ",18.4亿
4,600287.SH,江苏舜天,商贸代理,8.58,"参股券商, 期货概念, ",30.79亿
5,603777.SH,来伊份,食品,16.32,"大消费, 回购, 新零售, 食品, 休闲食品, 进口博览会, 人造肉, ",17.88亿
6,300561.SZ,汇金科技,软件服务,21.07,"物联网, 互联网金融, 云计算, 高送转, 人工智能, 区块链, 国产软件, 资产重组, 无人银行, ",12.05亿
7,002893.SZ,华通热力,供气供热,19.6,"高送转-预期, ",10.2亿
8,000850.SZ,华茂股份,纺织,6.03,"棉花, 纺织服装, ",46.41亿
9,600626.SH,申达股份,纺织,8.35,"汽车零部件, 上海国企改革, 进口博览会, ",51.28亿
10,601116.SH,三江购物,超市连锁,16.97,"阿里巴巴概念股, 新零售, ",61.86亿
11,603508.SH,思维列控,软件服务,58.15,"回购, 无人机, 高铁轨交, 资产重组, ",88.8亿
12,000713.SZ,丰乐种业,种植业,8.49,"农药, 安徽国企改革, 转基因, 乡村振兴, 业绩预增, 农业种植, 人造肉, ",30.69亿
13,000815.SZ,美利云,造纸,12.87,"大数据, 云计算, 造纸, 宁夏, ",40.36亿
14,002847.SZ,盐津铺子,食品,35.63,"大消费, 高送转-预期, 社保重仓, 食品, 休闲食品, ",11.36亿
15,600070.SH,浙江富润,纺织,10.55,"华为产业链, 回购, 大数据, 印染, 独角兽, ",35.53亿
16,002895.SZ,川恒股份,化工原料,16.89,"高质押率, 磷化工, ",11.97亿
17,000043.SZ,中航善达,房产服务,11.35,"央企改革, 军工研究所, 业绩预增, 军工, 房地产, 复牌股, ",73.82亿
18,603882.SH,金域医学,医疗保健,35.6,"华为产业链, 海南自由贸易港, 基因测序, 自贸区, 自由贸易港, 体外诊断, ",95.08亿
19,600410.SH,华胜天成,软件服务,10.74,"阿里巴巴概念股, 国家队重仓, 回购, 业绩预增, 军工, 军民融合, 物联网, 智慧物流, 网络安全, 智能制造, 大数据, 云计算, 人工智能, 工业互联网, 智慧城市, 国产软件, 国产芯片, 科创板概念股, 透明工厂, ",109.55亿
20,002020.SZ,京新药业,化学制药,12.8,"回购, 参股券商, 医药, 化学药, 迈瑞医疗概念股, ",70.09亿
21,002763.SZ,汇洁股份,服饰,10.86,"纺织服装, 化妆品, ",18.32亿
22,601588.SH,北辰实业,区域地产,4.36,"北京城市规划, 房地产, 京津冀, ",102.41亿
23,600512.SH,腾达建设,建筑施工,3.31,"大基建, 举牌股, ",44.28亿
24,603703.SH,盛洋科技,通信设备,13.43,"量子通信, LED, ",12.79亿
25,002695.SZ,煌上煌,食品,15.95,"食品, 休闲食品, ",58.9亿
26,600763.SH,通策医疗,医疗保健,79.7,"健康中国, 二胎, 民营医院, 业绩预增, ",240.54亿
27,600322.SH,天房发展,区域地产,4.48,"雄安-地产, 房地产, 雄安新区, 京津冀, 自贸区, 天津国企改革, 天津自贸区, ",44.78亿
28,300508.SZ,维宏股份,软件服务,37.28,"工业自动化, 智能制造, 工业互联网, ",12.63亿
29,000004.SZ,国农科技,生物制药,24.52,"业绩预增, 网络安全, 资产重组, 游戏, 壳公司, ",18.97亿
30,603637.SH,镇海股份,建筑施工,20.68,"大气治理, 环保, 举牌股, 股权争夺, ",8.26亿
31,000963.SZ,华东医药,化学制药,37.3,"MSCI, 健康中国, 医药商业, 医药, 中药, 创新药, 化学药, 医疗器械, ",516.49亿
32,000999.SZ,华润三九,中成药,30.3,"高股息, MSCI, 央企改革, 社保重仓, 业绩预增, 保健品, 食品, 医药, 中药, 流感, ",269.35亿
33,002910.SZ,庄园牧场,乳制品,16.96,"食品, 乳业（奶粉）, ",12.21亿
34,300069.SZ,金利华电,电气设备,15.29,"特高压, 燃料电池, 影视, ",14.37亿
35,600004.SH,白云机场,机场,15.97,"机场, MSCI, 新进指数成份股, 社保重仓, 粤港澳大湾区, ",305.85亿
36,603345.SH,安井食品,食品,45.58,"海底捞概念股, 社保重仓, 独角兽, ",55.85亿
37,603939.SH,益丰药房,医药商业,63.45,"医药商业, 医药, 中药, 资产重组, 年报季报, ",219.03亿
