,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688510.SH,688510,航亚科技,航空,38.4,1.0,36.0,18.99,,0.0
1,000995.SZ,000995,皇台酒业,白酒,34.1,2.0,33.0,60.5,,0.0
2,688608.SH,688608,恒玄科技,半导体,372.0,1.0,12.0,85.49,,0.0
3,605376.SH,605376,博迁新材,小金属,32.79,3.0,11.0,21.44,,0.0
4,603025.SH,603025,大豪科技,IT设备,18.63,3.0,9.0,171.08,香港中央结算有限公司(陆股通),1.0
5,003025.SZ,003025,思进智能,机械基件,44.99,3.0,8.0,9.04,,0.0
6,605299.SH,605299,舒华体育,文教休闲,12.67,3.0,6.0,6.33,,0.0
7,605151.SH,605151,西上海,汽车配件,28.11,3.0,6.0,9.37,,0.0
8,003020.SZ,003020,立方制药,化学制药,40.3,3.0,6.0,9.33,,0.0
9,001896.SZ,001896,豫能控股,火力发电,5.51,3.0,4.0,63.4,,0.0
10,600189.SH,600189,泉阳泉,软饮料,11.2,2.0,3.0,63.03,"中国华融资产管理股份有限公司
吉林省吉盛资产管理有限责任公司",2.0
11,600199.SH,600199,金种子酒,白酒,15.65,2.0,3.0,94.91,"中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中央汇金资产管理有限责任公司",2.0
12,600006.SH,600006,东风汽车,汽车整车,8.09,2.0,3.0,161.8,"基本养老保险基金一三零一组合
中央汇金资产管理有限责任公司
平安资管-农业银行-平安资产如意35号资产管理产品
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
平安资产-工商银行-平安资产创赢18号资产管理产品
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",6.0
13,000816.SZ,000816,智慧农业,农用机械,4.28,3.0,3.0,57.19,,0.0
14,600616.SH,600616,金枫酒业,红黄酒,9.13,1.0,2.0,61.08,,0.0
15,002731.SZ,002731,萃华珠宝,服饰,7.78,2.0,2.0,17.32,中央汇金资产管理有限责任公司,1.0
16,000812.SZ,000812,陕西金叶,广告包装,4.07,2.0,2.0,27.28,,0.0
