,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,600662.SH,强生控股,公共交通,10.0578,9.52,101.98,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
1,600185.SH,格力地产,区域地产,9.971,11.36,91.32,"广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划
香港中央结算有限公司(陆股通)
广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划
香港中央结算有限公司(陆股通)
广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划
广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划"
2,002071.SZ,长城影视,影视音像,10.1818,3.03,80.51,
3,000564.SZ,供销大集,百货,10.084,5.24,75.89,"上海并购股权投资基金合伙企业(有限合伙)
西部利得基金-交通银行-哈尔滨嘉悦投资有限公司
方正富邦基金-光大银行-陕西省国际信托-陕国投·盛唐70号定向投资集合资金信托计划
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
上海并购股权投资基金合伙企业(有限合伙)
西部利得基金-交通银行-哈尔滨嘉悦投资有限公司
方正富邦基金-光大银行-陕西省国际信托-陕国投·盛唐70号定向投资集合资金信托计划"
4,002400.SZ,省广集团,广告包装,10.0524,10.51,70.27,"中国工商银行-华安中小盘成长混合型证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国工商银行-华安中小盘成长混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金"
5,300431.SZ,暴风集团,互联网,9.8592,2.34,65.58,
6,300816.SZ,艾可蓝,环境保护,10.0,71.5,60.43,
7,000567.SZ,海德股份,多元金融,9.9711,15.22,60.02,
8,002338.SZ,奥普光电,电器仪表,10.0138,23.84,57.41,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
9,300680.SZ,隆盛科技,汽车配件,9.9944,19.59,56.95,江苏金百灵资产管理有限责任公司-爱嘉专项基金
