,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003031.SZ,003031,中瓷电子,元器件,69.05,3.0,16.0,116.0,18.41,,0.0
1,003032.SZ,003032,传智教育,文教休闲,21.57,3.0,10.0,110.0,8.68,,0.0
2,002305.SZ,002305,南国置业,区域地产,3.1,3.0,6.0,106.0,53.72,"东吴基金-上海银行-渤海国际信托股份有限公司
东吴基金-上海银行-东吴鼎利6020号资产管理计划",2.0
3,002370.SZ,002370,亚太药业,化学制药,4.95,3.0,5.0,105.0,22.93,上海华富利得资产-民生银行-富鼎6号专项资产管理计划,1.0
4,003035.SZ,003035,南网能源,环境保护,2.22,2.0,5.0,105.0,16.82,,0.0
5,603500.SH,603500,祥和实业,运输设备,16.16,3.0,5.0,105.0,28.51,,0.0
6,605005.SH,605005,合兴股份,汽车配件,10.11,2.0,5.0,105.0,4.05,,0.0
7,601015.SH,601015,陕西黑猫,焦炭加工,5.45,3.0,4.0,104.0,88.82,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金,1.0
8,002263.SZ,002263,大东南,塑料,3.87,2.0,4.0,104.0,72.69,,0.0
9,000020.SZ,000020,深华发A,元器件,11.94,3.0,3.0,103.0,21.63,,0.0
10,600844.SH,600844,丹化科技,化工原料,5.04,3.0,3.0,103.0,41.47,财通基金-工商银行-富春定增1021号资产管理计划,1.0
11,002172.SZ,002172,澳洋健康,化纤,3.55,3.0,3.0,103.0,27.45,,0.0
12,002096.SZ,002096,南岭民爆,化工原料,8.47,3.0,3.0,103.0,31.41,中央汇金资产管理有限责任公司,1.0
13,002943.SZ,002943,宇晶股份,机床制造,21.19,3.0,3.0,103.0,11.2,"中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
上海嘉恳资产管理有限公司-嘉恳量化集合6号私募证券投资基金",3.0
14,000155.SZ,000155,川能动力,新型电力,14.12,2.0,3.0,103.0,179.32,中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,1.0
15,000612.SZ,000612,焦作万方,铝,8.12,2.0,3.0,103.0,96.71,"上海迎水投资管理有限公司-迎水月异8号私募证券投资基金
中央汇金资产管理有限责任公司",2.0
16,000613.SZ,000613,大东海A,旅游服务,4.47,2.0,2.0,102.0,11.93,,0.0
17,002045.SZ,002045,国光电器,元器件,11.01,2.0,2.0,102.0,51.43,,0.0
18,002906.SZ,002906,华阳集团,汽车配件,32.42,2.0,2.0,102.0,152.41,"交通银行股份有限公司-宝盈创新驱动股票型证券投资基金
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
珠海横琴中科白云股权投资基金合伙企业(有限合伙)
华润深国投信托有限公司-朱雀合伙专项证券投资信托
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
中国建设银行股份有限公司-博时产业新趋势灵活配置混合型证券投资基金
上海少薮派投资管理有限公司-称心如意8号证券投资基金
中国工商银行-宝盈泛沿海区域增长混合型证券投资基金",8.0
19,600259.SH,600259,广晟有色,小金属,34.73,2.0,2.0,102.0,104.82,"中国东方资产管理股份有限公司海南省分公司
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
上海珺容投资管理有限公司-珺容战略资源1号基金
中央汇金资产管理有限责任公司",4.0
20,002740.SZ,002740,爱迪尔,服饰,5.69,2.0,2.0,102.0,13.75,,0.0
21,600343.SH,600343,航天动力,航空,12.23,2.0,2.0,102.0,78.05,,0.0
22,000558.SZ,000558,莱茵体育,文教休闲,3.22,2.0,2.0,102.0,41.49,,0.0
23,600392.SH,600392,盛和资源,小金属,12.4,2.0,2.0,102.0,217.64,香港中央结算有限公司(陆股通),1.0
24,600468.SH,600468,百利电气,电气设备,4.66,2.0,2.0,102.0,52.28,"天弘基金-工商银行-天弘基金-定增116号资产管理计划
深圳前海一线红投资管理有限公司-一线红新兴产业投资私募证券基金
中央汇金资产管理有限责任公司",3.0
25,603058.SH,603058,永吉股份,广告包装,8.15,2.0,2.0,102.0,34.09,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,1.0
26,603499.SH,603499,翔港科技,广告包装,9.05,2.0,2.0,102.0,18.13,,0.0
27,600111.SH,600111,北方稀土,小金属,15.91,2.0,2.0,102.0,578.02,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
包钢集团-银河证券-20包集EB担保及信托财产专户",4.0
28,600793.SH,600793,宜宾纸业,造纸,19.7,2.0,10.0,10.0,34.85,,0.0
29,002813.SZ,002813,路畅科技,汽车配件,34.43,2.0,7.0,7.0,18.59,,0.0
30,002416.SZ,002416,爱施德,电器连锁,14.1,2.0,3.0,3.0,172.4,"中信银行股份有限公司-建信中证500指数增强型证券投资基金
香港中央结算有限公司(陆股通)",2.0
31,603026.SH,603026,石大胜华,化工原料,53.6,2.0,3.0,3.0,108.64,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
全国社保基金一一三组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-中欧创新成长灵活配置混合型证券投资基金",5.0
32,000918.SZ,000918,嘉凯城,全国地产,4.75,2.0,3.0,3.0,85.7,香港中央结算有限公司(陆股通),1.0
33,002092.SZ,002092,中泰化学,化工原料,7.88,2.0,2.0,2.0,169.13,"香港中央结算有限公司(陆股通)
广州市玄元投资管理有限公司-玄元六度元宝8号私募投资基金
中央汇金资产管理有限责任公司",3.0
34,600890.SH,600890,中房股份,区域地产,4.12,1.0,2.0,2.0,23.86,上海迎水投资管理有限公司-迎水汇金8号私募证券投资基金,1.0
35,000301.SZ,000301,东方盛虹,化纤,14.74,2.0,2.0,2.0,255.27,"香港中央结算有限公司(陆股通)
国开发展基金有限公司
陕西省国际信托股份有限公司-陕国投·东方盛虹第一期2号员工持股集合资金信托计划
陕西省国际信托股份有限公司-陕国投·东方盛虹控股股东及其关联企业第一期员工持股集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
陕西省国际信托股份有限公司-陕国投·东方盛虹第一期员工持股集合资金信托计划
上海迎水投资管理有限公司-迎水征东2号私募证券投资基金",7.0
36,688005.SH,688005,容百科技,电气设备,68.03,1.0,2.0,2.0,186.41,"湖北长江蔚来新能源产业发展基金合伙企业(有限合伙)
天津世纪金沙江股权投资基金合伙企业(有限合伙)",2.0
37,600691.SH,600691,阳煤化工,农药化肥,2.74,2.0,2.0,2.0,48.13,,0.0
38,001896.SZ,001896,豫能控股,火力发电,8.52,2.0,2.0,2.0,98.03,,0.0
39,603863.SH,603863,松炀资源,造纸,11.26,2.0,2.0,2.0,12.23,,0.0
40,600684.SH,600684,珠江实业,全国地产,2.86,1.0,1.0,1.0,24.41,,0.0
41,600019.SH,600019,宝钢股份,普钢,6.82,1.0,1.0,1.0,1514.88,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
42,600481.SH,600481,双良节能,环境保护,3.78,1.0,1.0,1.0,61.51,中央汇金资产管理有限责任公司,1.0
43,600628.SH,600628,新世界,百货,8.56,1.0,1.0,1.0,55.37,"中央汇金资产管理有限责任公司
新东吴优胜-南京银行-新东吴优胜诚鼎1号专项资产管理计划",2.0
44,600469.SH,600469,风神股份,汽车配件,5.98,1.0,1.0,1.0,33.63,北京宏图昌历投资基金管理中心(有限合伙),1.0
45,600495.SH,600495,晋西车轴,运输设备,4.73,1.0,1.0,1.0,57.15,,0.0
46,600381.SH,600381,青海春天,医疗保健,7.27,1.0,1.0,1.0,42.68,,0.0
