,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,600916.SH,600916,中国黄金,黄金,14.01,3.0,11.0,111.0,25.22,,0.0
1,688619.SH,688619,N罗普特,软件服务,39.09,1.0,10.0,110.0,16.76,,0.0
2,605077.SH,605077,华康股份,食品,119.76,3.0,9.0,109.0,34.9,,0.0
3,003038.SZ,003038,鑫铂股份,铝,38.12,3.0,8.0,108.0,10.14,,0.0
4,600722.SH,600722,金牛化工,化工原料,7.57,3.0,7.0,107.0,51.5,,0.0
5,600766.SH,600766,园城黄金,黄金,4.64,3.0,4.0,104.0,10.39,,0.0
6,002109.SZ,002109,兴化股份,化工原料,4.88,3.0,4.0,104.0,51.38,,0.0
7,603655.SH,603655,朗博科技,汽车配件,21.65,3.0,4.0,104.0,22.95,"益家资本管理有限公司-益家聚美3号私募证券投资基金
益家资本管理有限公司-益家聚美1号私募证券投资基金",2.0
8,000949.SZ,000949,新乡化纤,化纤,5.03,3.0,4.0,104.0,63.23,中原资产管理有限公司,1.0
9,000683.SZ,000683,远兴能源,化工原料,2.98,3.0,3.0,103.0,101.36,"中国农业银行股份有限公司-大成新锐产业混合型证券投资基金
香港中央结算有限公司(陆股通)
北京中稷弘立资产管理有限公司
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国信达资产管理股份有限公司
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金",7.0
10,002998.SZ,002998,优彩资源,化纤,13.78,3.0,3.0,103.0,11.24,,0.0
11,600295.SH,600295,鄂尔多斯,小金属,17.92,3.0,3.0,103.0,116.94,香港中央结算有限公司(陆股通),1.0
12,603032.SH,603032,德新交运,公路,10.01,3.0,3.0,103.0,16.02,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
13,002274.SZ,002274,华昌化工,农药化肥,7.05,2.0,3.0,103.0,66.13,上海保港张家港保税区股权投资基金有限公司,1.0
14,600328.SH,600328,中盐化工,化工原料,8.54,2.0,2.0,102.0,47.79,财通基金-宁波银行-财通基金-至尊宝2号资产管理计划,1.0
15,002211.SZ,002211,宏达新材,橡胶,6.53,2.0,2.0,102.0,20.26,北京怀信投资基金管理有限公司-怀信信安3号私募证券投资基金,1.0
16,601127.SH,601127,小康股份,汽车配件,16.6,2.0,2.0,102.0,157.88,"小康控股-红塔证券-20康EB02担保及信托财产专户
华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划
小康控股-红塔证券-19小康EB担保及信托财产专户
重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)",4.0
17,000995.SZ,000995,皇台酒业,白酒,20.1,2.0,2.0,102.0,35.66,甘肃西部资产管理股份有限公司,1.0
18,688389.SH,688389,普门科技,医疗保健,26.81,2.0,2.0,102.0,41.78,"中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国农业银行股份有限公司-富国沪港深行业精选灵活配置混合型发起式证券投资基金
基本养老保险基金一六零二一组合
中国建设银行股份有限公司-富国生物医药科技混合型证券投资基金
招商银行股份有限公司-富国沪港深价值精选灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金",6.0
19,600010.SH,600010,包钢股份,普钢,1.45,2.0,2.0,102.0,459.32,"香港中央结算有限公司(陆股通)
博时基金-农业银行-博时中证金融资产管理计划
华安资产管理(香港)有限公司-客户资金专户1号(交易所)
上海嘉恳资产管理有限公司-嘉恳水滴3号私募投资基金",4.0
20,688580.SH,688580,伟思医疗,医疗保健,121.57,1.0,2.0,102.0,19.94,"华安财保资管-浦发银行-华安财保资管安源11号定向资产管理产品
招商银行股份有限公司-南方科创板3年定期开放混合型证券投资基金
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
中国银行股份有限公司-易方达全球医药行业混合型发起式证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国建设银行股份有限公司-宝盈医疗健康沪港深股票型证券投资基金
招商银行股份有限公司-富国科创板两年定期开放混合型证券投资基金
中国建设银行股份有限公司-宝盈新兴产业灵活配置混合型证券投资基金",8.0
21,000032.SZ,000032,深桑达A,元器件,23.1,2.0,2.0,102.0,95.04,香港中央结算有限公司(陆股通),1.0
22,600746.SH,600746,江苏索普,化工原料,12.71,2.0,2.0,102.0,38.72,,0.0
23,000711.SZ,000711,京蓝科技,软件服务,2.98,2.0,7.0,7.0,24.49,华润深国投信托有限公司-华润信托·开元3号集合资金信托计划,1.0
24,002532.SZ,002532,天山铝业,铝,12.6,2.0,7.0,7.0,53.8,"中国建设银行股份有限公司-万家精选混合型证券投资基金
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金",2.0
25,603399.SH,603399,吉翔股份,小金属,5.04,2.0,5.0,5.0,25.61,"杭州太乙投资管理有限公司-太乙多策略1号私募证券投资基金
温州德裕资产管理有限公司-德裕钱江一号证券私募投资基金
上海具力资产管理有限公司-具力进取6号私募证券投资基金
上海天倚道投资管理有限公司-天倚道昕弘成长5号私募证券投资基金
温州德裕资产管理有限公司-德裕价值7号私募证券投资基金
华融融达期货-陕国投·聚宝盆66号证券投资集合资金信托计划-华信金玉一号定向资产管理计划
日照汇银股权投资基金管理合伙企业(有限合伙)
上海天倚道投资管理有限公司-天倚道昕弘成长7号私募证券投资基金",8.0
26,002591.SZ,002591,恒大高新,化工原料,5.56,2.0,3.0,3.0,12.04,磐厚蔚然(上海)资产管理有限公司-磐厚蔚然-PHC互联网金融产业投资基金,1.0
27,000960.SZ,000960,锡业股份,小金属,17.6,2.0,3.0,3.0,293.7,"农银汇理(上海)资产-农业银行-华宝信托-投资(6)号集合资金信托计划
香港中央结算有限公司(陆股通)
中国银行-易方达积极成长证券投资基金
农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划
全国社保基金一零九组合",5.0
28,000007.SZ,000007,全新好,酒店餐饮,3.25,2.0,3.0,3.0,10.04,,0.0
29,600890.SH,600890,中房股份,区域地产,3.6,2.0,3.0,3.0,20.85,上海迎水投资管理有限公司-迎水汇金8号私募证券投资基金,1.0
30,600362.SH,600362,江西铜业,铜,30.32,1.0,2.0,2.0,629.21,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
中国银行-易方达积极成长证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一零九组合",5.0
31,603113.SH,603113,金能科技,焦炭加工,24.18,1.0,2.0,2.0,173.41,"香港中央结算有限公司(陆股通)
国投创新(北京)投资基金有限公司
北京国投协力股权投资基金(有限合伙)
全国社保基金六零二组合",4.0
32,002312.SZ,002312,三泰控股,化工原料,8.53,2.0,2.0,2.0,112.96,,0.0
33,002366.SZ,002366,台海核电,专用机械,2.66,2.0,2.0,2.0,16.04,香港中央结算有限公司(陆股通),1.0
34,601618.SH,601618,中国中冶,建筑工程,3.49,2.0,2.0,2.0,623.06,"易方达基金-农业银行-易方达中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
香港中央结算有限公司(陆股通)
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划",13.0
35,601222.SH,601222,林洋能源,电器仪表,7.9,1.0,2.0,2.0,138.16,"中国长城资产管理股份有限公司
全国社保基金四一三组合
基本养老保险基金一六零三一组合",3.0
36,600961.SH,600961,株冶集团,铅锌,7.5,2.0,2.0,2.0,39.56,,0.0
37,600810.SH,600810,神马股份,化纤,13.31,2.0,2.0,2.0,76.53,陕西省国际信托股份有限公司-陕国投·招商昆吾一期结构化证券投资集合资金信托计划,1.0
38,600403.SH,600403,大有能源,煤炭开采,3.63,2.0,2.0,2.0,86.79,"中央汇金资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
39,600792.SH,600792,云煤能源,焦炭加工,4.43,1.0,2.0,2.0,43.85,"中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金
中央汇金资产管理有限责任公司",2.0
40,000009.SZ,000009,中国宝安,综合类,10.8,2.0,2.0,2.0,275.6,"全国社保基金四零三组合
香港中央结算有限公司(陆股通)
广东粤财信托有限公司-粤财信托·腾鑫1号证券投资集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金五零三组合",5.0
41,600759.SH,600759,洲际油气,石油开采,2.11,1.0,2.0,2.0,47.65,,0.0
42,600695.SH,600695,绿庭投资,多元金融,3.86,2.0,2.0,2.0,14.15,,0.0
43,600567.SH,600567,山鹰国际,造纸,3.89,2.0,2.0,2.0,178.77,"香港中央结算有限公司(陆股通)
新华信托股份有限公司-新华信托华睿系列·金沙2号证券投资集合资金信托计划
山鹰国际控股股份公司-创享激励基金合伙人第一期持股计划",3.0
44,600331.SH,600331,宏达股份,铅锌,2.32,1.0,2.0,2.0,47.14,,0.0
45,002221.SZ,002221,东华能源,石油贸易,13.9,2.0,2.0,2.0,212.91,"天津祎童源资产管理有限公司-祎童源汇财一号私募投资基金
深圳亿库资本管理有限公司-亿库创赢一号私募投资基金
金鹰基金-浦发银行-渤海信托-渤海信托科闻1号单一资金信托",3.0
46,600191.SH,600191,华资实业,食品,3.38,2.0,2.0,2.0,16.39,,0.0
47,000918.SZ,000918,嘉凯城,全国地产,6.87,1.0,2.0,2.0,123.95,香港中央结算有限公司(陆股通),1.0
48,000878.SZ,000878,云南铜业,铜,16.89,1.0,2.0,2.0,277.31,"香港中央结算有限公司(陆股通)
国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)
中国长城资产管理股份有限公司
中央企业贫困地区产业投资基金股份有限公司
博时基金管理有限公司-社保基金四一九组合",5.0
49,000698.SZ,000698,沈阳化工,化工原料,7.58,2.0,2.0,2.0,59.56,"国泰基金-工商银行-国泰基金格物1号资产管理计划
易方达资产-工商银行-易方达资产华瑞3号资产管理计划
国泰基金-招商证券股份有限公司-国泰基金-招金1号单一资产管理计划
国泰基金-浦发银行-国泰-禾盈1号资产管理计划
国泰基金-上海银行-国泰基金格物2号集合资产管理计划
上海国际信托有限公司",6.0
50,002168.SZ,002168,惠程科技,互联网,3.59,2.0,2.0,2.0,28.46,"香港中央结算有限公司(陆股通)
日照汇银股权投资基金管理合伙企业(有限合伙)
富兴投资基金(广州)有限公司-富兴沁园春1号私募证券投资基金
中央汇金资产管理有限责任公司",4.0
51,000822.SZ,000822,山东海化,化工原料,4.72,2.0,2.0,2.0,42.25,"平安资产-工商银行-平安资产如意28号保险资产管理产品
平安资产-中国银行-众安乐享1号资产管理计划
平安资管-工商银行-平安资产睿享2号资产管理产品
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金",5.0
52,002124.SZ,002124,天邦股份,饲料,19.13,2.0,2.0,2.0,196.4,"中国建设银行股份有限公司-银华同力精选混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农垦产业发展基金(有限合伙)
中阅资本管理股份公司-中阅聚焦5号私募证券投资基金
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)",5.0
53,000798.SZ,000798,中水渔业,渔业,8.85,2.0,2.0,2.0,28.27,,0.0
54,000630.SZ,000630,铜陵有色,铜,3.2,1.0,2.0,2.0,336.84,香港中央结算有限公司(陆股通),1.0
55,600640.SH,600640,号百控股,影视音像,11.17,1.0,1.0,1.0,88.88,"中国电信集团实业资产管理有限公司
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中央汇金资产管理有限责任公司",4.0
56,600466.SH,600466,蓝光发展,区域地产,4.48,1.0,1.0,1.0,135.96,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金",3.0
57,600577.SH,600577,精达股份,电气设备,3.48,1.0,1.0,1.0,66.86,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
兴业国际信托有限公司-兴业信托·精达股份1号员工持股集合资金信托计划
香港中央结算有限公司(陆股通)
招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金",4.0
58,000629.SZ,000629,攀钢钒钛,小金属,2.31,1.0,1.0,1.0,172.43,"香港中央结算有限公司(陆股通)
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司",5.0
59,600531.SH,600531,豫光金铅,铅锌,7.03,1.0,1.0,1.0,76.64,"香港中央结算有限公司(陆股通)
中国黄金集团资产管理有限公司
北京大观投资管理有限公司-大观良兴号私募投资基金
信诚基金-中信证券-厦门建发集团有限公司",4.0
60,600489.SH,600489,中金黄金,黄金,10.05,1.0,1.0,1.0,367.41,"中信证券股份有限公司-前海开源金银珠宝主题精选灵活配置混合型证券投资基金
中国建设银行股份有限公司-银华同力精选混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四一二组合
全国社保基金一一五组合
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司",7.0
61,600481.SH,600481,双良节能,环境保护,4.65,1.0,1.0,1.0,75.67,中央汇金资产管理有限责任公司,1.0
62,000959.SZ,000959,首钢股份,普钢,4.12,1.0,1.0,1.0,208.35,"香港中央结算有限公司(陆股通)
北京纳木纳尼资产管理有限公司",2.0
63,600366.SH,600366,宁波韵升,矿物制品,7.76,1.0,1.0,1.0,76.76,香港中央结算有限公司(陆股通),1.0
64,600623.SH,600623,华谊集团,汽车配件,8.03,1.0,1.0,1.0,149.53,"平安基金-平安银行-深圳平安大华汇通财富管理有限公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
65,600343.SH,600343,航天动力,航空,11.09,1.0,1.0,1.0,70.78,,0.0
66,000963.SZ,000963,华东医药,化学制药,37.4,1.0,1.0,1.0,654.42,"基本养老保险基金一五零四一组合
香港中央结算有限公司(陆股通)
基本养老保险基金八零七组合
嘉实基金-建设银行-中国人寿-中国人寿委托嘉实基金股票型组合
中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
全国社保基金一零六组合",6.0
