,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,000860.SZ,000860,顺鑫农业,白酒,49.9,2522.32
1,603939.SH,603939,益丰药房,医药商业,71.0,1201.77
2,600408.SH,600408,ST安泰,焦炭加工,2.54,1070.74
3,002531.SZ,002531,天顺风能,电气设备,6.06,998.39
4,002214.SZ,002214,大立科技,电器仪表,10.08,956.4
5,000568.SZ,000568,泸州老窖,白酒,84.18,907.1
6,600779.SH,600779,水井坊,白酒,53.8,889.93
7,603039.SH,603039,泛微网络,软件服务,73.1,883.95
8,603429.SH,603429,集友股份,广告包装,26.4,880.93
9,600867.SH,600867,通化东宝,生物制药,16.22,880.84
10,603589.SH,603589,口子窖,白酒,66.57,860.49
11,300010.SZ,300010,立思辰,软件服务,9.86,846.46
12,002568.SZ,002568,百润股份,红黄药酒,18.47,827.63
13,600592.SH,600592,龙溪股份,机械基件,13.47,772.67
14,000043.SZ,000043,中航善达,房产服务,12.38,770.76
15,603369.SH,603369,今世缘,白酒,29.89,717.76
16,300450.SZ,300450,先导智能,专用机械,34.51,699.09
17,600809.SH,600809,山西汾酒,白酒,71.06,693.04
18,300751.SZ,300751,迈为股份,专用机械,133.18,660.73
19,002557.SZ,002557,洽洽食品,食品,26.7,646.75
20,300755.SZ,300755,华致酒行,其他商业,36.85,640.91
21,600771.SH,600771,广誉远,中成药,20.54,589.08
22,603198.SH,603198,迎驾贡酒,白酒,18.89,585.19
23,600247.SH,600247,ST成城,商贸代理,4.81,569.31
24,300184.SZ,300184,力源信息,元器件,9.97,563.36
25,603386.SH,603386,广东骏亚,元器件,16.83,536.93
26,000971.SZ,000971,*ST高升,互联网,2.7,527.61
27,000820.SZ,000820,*ST节能,环境保护,2.46,524.27
28,002020.SZ,002020,京新药业,化学制药,12.2,505.6
29,600822.SH,600822,上海物贸,商贸代理,12.6,498.02
30,000596.SZ,000596,古井贡酒,白酒,123.39,493.29
31,300144.SZ,300144,宋城演艺,旅游景点,23.51,491.14
32,002939.SZ,002939,长城证券,证券,17.47,486.88
