,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,001207.SZ,001207,联科科技,化工原料,30.1,3.0,8.0,108.0,13.7,,0.0
1,001208.SZ,001208,华菱线缆,电气设备,7.03,3.0,7.0,107.0,9.39,,0.0
2,601528.SH,601528,N瑞丰,银行,14.15,3.0,6.0,106.0,21.36,,0.0
3,688081.SH,688081,兴图新科,软件服务,35.29,2.0,4.0,104.0,10.89,"广东广垦太证现代农业股权投资基金(有限合伙)
武汉华汇创业投资基金合伙企业(有限合伙)",2.0
4,002418.SZ,002418,康盛股份,机械基件,3.31,3.0,3.0,103.0,37.59,,0.0
5,603958.SH,603958,哈森股份,服饰,8.99,3.0,3.0,103.0,19.54,中信里昂资产管理有限公司-客户资金,1.0
6,600771.SH,600771,广誉远,中成药,36.59,2.0,2.0,102.0,180.02,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托",3.0
7,002335.SZ,002335,科华数据,电气设备,22.75,2.0,2.0,102.0,89.89,"中国银行股份有限公司-华泰柏瑞中证光伏产业交易型开放式指数证券投资基金
上海庞增投资管理中心(有限合伙)-庞增添益3号私募投资基金",2.0
8,600252.SH,600252,中恒集团,中成药,3.47,2.0,2.0,102.0,120.59,"中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中央汇金资产管理有限责任公司
广发基金-农业银行-广发中证金融资产管理计划
香港中央结算有限公司(陆股通)",12.0
9,603518.SH,603518,锦泓集团,服饰,24.17,2.0,2.0,102.0,67.38,,0.0
10,000036.SZ,000036,华联控股,全国地产,4.61,2.0,2.0,102.0,68.18,"中国建设银行股份有限公司-大成中证红利指数证券投资基金
基本养老保险基金一零零五组合
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金",3.0
11,002119.SZ,002119,康强电子,半导体,15.77,2.0,2.0,102.0,57.96,"华润深国投信托有限公司-泽熙6期单一资金信托计划
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",2.0
12,688680.SH,688680,海优新材,塑料,251.28,1.0,2.0,102.0,48.58,"中国银行-华夏大盘精选证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金
西藏源乐晟资产管理有限公司-源乐晟新恒晟私募证券投资基金
招商银行股份有限公司-南方科创板3年定期开放混合型证券投资基金
中国工商银行-汇添富均衡增长混合型证券投资基金",5.0
13,605358.SH,605358,立昂微,半导体,114.42,2.0,2.0,102.0,46.43,"招商银行股份有限公司-博时新收益灵活配置混合型证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金
中国工商银行股份有限公司-博时信用债券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金",5.0
14,002892.SZ,002892,科力尔,电气设备,31.02,2.0,2.0,102.0,25.73,深圳市瀚信资产管理有限公司-瀚信6号证券投资基金,1.0
15,688601.SH,688601,力芯微,半导体,165.0,1.0,33.0,33.0,21.49,,0.0
16,688367.SH,688367,工大高科,软件服务,22.38,1.0,11.0,11.0,4.42,,0.0
17,301019.SZ,301019,宁波色母,塑料,55.4,1.0,10.0,10.0,11.08,,0.0
18,002772.SZ,002772,众兴菌业,种植业,16.42,2.0,6.0,6.0,42.14,"甘肃资产管理有限公司
安徽省铁路发展基金股份有限公司
安徽中安资本投资基金有限公司",3.0
19,603098.SH,603098,森特股份,装修装饰,39.96,2.0,5.0,5.0,215.3,"中国工商银行股份有限公司-华安逆向策略混合型证券投资基金
东方证券股份有限公司-朱雀匠心一年持有期混合型证券投资基金
中国建设银行股份有限公司-华安沪港深外延增长灵活配置混合型证券投资基金
北京匀丰资产管理有限公司-匀丰灵活配置-定制4号私募投资基金",4.0
20,603628.SH,603628,清源股份,电气设备,9.55,2.0,3.0,3.0,26.15,,0.0
21,002620.SZ,002620,瑞和股份,装修装饰,6.8,2.0,3.0,3.0,21.07,元沣(深圳)资产管理有限公司-元沣价值成长3号私募投资基金,1.0
22,002218.SZ,002218,拓日新能,电气设备,6.27,2.0,3.0,3.0,76.23,"中国银行股份有限公司-华泰柏瑞中证光伏产业交易型开放式指数证券投资基金
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划",2.0
23,688366.SH,688366,昊海生科,生物制药,219.0,1.0,2.0,2.0,95.5,"嘉兴桐鑫资产管理有限公司-嘉兴桐昊股权投资合伙企业(有限合伙)
长江财富资管-南京银行-长江财富-昊海生科员工战略配售集合资产管理计划
招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金",3.0
24,600586.SH,600586,金晶科技,玻璃,9.42,2.0,2.0,2.0,134.59,"嘉实基金-农业银行-嘉实中证金融资产管理计划
上海通怡投资管理有限公司-通怡百合7号私募基金
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
圆信永丰基金-昆仑健康保险股份有限公司-圆信永丰优选金股1号单一资产管理计划",4.0
25,002869.SZ,002869,金溢科技,通信设备,24.4,2.0,2.0,2.0,36.4,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",2.0
26,688682.SH,688682,霍莱沃,软件服务,131.6,1.0,2.0,2.0,9.89,,0.0
27,605299.SH,605299,舒华体育,文教休闲,22.36,1.0,2.0,2.0,11.18,,0.0
28,603076.SH,603076,乐惠国际,专用机械,52.53,1.0,1.0,1.0,54.79,"上海天戈投资管理有限公司-天戈紫旭私募基金
上海一村投资管理有限公司-一村同尘五期私募证券投资基金",2.0
29,603260.SH,603260,合盛硅业,化工原料,74.8,1.0,1.0,1.0,701.62,"招商银行股份有限公司-富国天合稳健优选混合型证券投资基金
香港中央结算有限公司(陆股通)",2.0
