,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200525,300832.SZ,新产业,106.59,10.0,70640003.0,80.06,4391508000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,46.45,0.02
1,20200525,002990.SZ,盛视科技,53.01,44.0098,4831189.0,105.3,1672995600.0,无价格涨跌幅限制的证券,17.87,0.0
2,20200525,603392.SH,万泰生物,52.67,10.0042,23093555.0,105.63,2296412000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,16.75,0.01
3,20200525,300831.SZ,派瑞股份,17.97,9.9755,30334864.0,93.39,1437600000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,13.69,0.02
4,20200525,300835.SZ,龙磁科技,28.8,44.0,853230.0,107.78,508896000.0,无价格涨跌幅限制的证券,11.85,0.0
5,20200525,300521.SZ,爱司凯,13.82,10.0318,6059267.0,117.12,1990066940.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,4.84,0.0
6,20200525,000639.SZ,西王食品,6.07,9.9638,25635138.0,21.91,6533444791.0,日涨幅偏离值达到7%的前五只证券,2.89,0.0
7,20200525,300367.SZ,东方网力,3.29,10.0334,25865627.0,37.59,2760756074.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,2.87,0.01
8,20200525,300676.SZ,华大基因,108.68,10.0,285084512.0,28.89,26572360963.0,日涨幅偏离值达到7%的前五只证券,2.76,0.01
9,20200525,300680.SZ,隆盛科技,14.31,9.9923,59870955.0,43.29,1072264269.0,日涨幅偏离值达到7%的前五只证券,2.35,0.06
10,20200525,000701.SZ,厦门信达,4.51,10.0,9171749.0,47.96,1833824882.0,日涨幅偏离值达到7%的前五只证券,2.04,0.01
11,20200525,300346.SZ,南大光电,31.79,10.0,104545914.0,21.85,11705676764.0,日涨幅偏离值达到7%的前五只证券,1.95,0.01
12,20200525,300537.SZ,广信材料,16.87,9.9739,26089657.0,32.58,1991319296.0,日涨幅偏离值达到7%的前五只证券,1.69,0.01
13,20200525,002256.SZ,*ST兆新,0.81,5.1948,10554468.0,24.72,1130158390.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券,1.68,0.01
14,20200525,603166.SH,福达股份,6.46,10.0511,9821791.0,39.72,3824440866.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.56,0.0
15,20200525,601778.SH,晶科科技,8.8,5.1374,99066066.0,8.74,5232417713.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,1.29,0.02
16,20200525,601778.SH,晶科科技,8.8,5.1374,99066066.0,8.74,5232417713.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,1.29,0.02
17,20200525,002770.SZ,科迪乳业,2.62,10.084,19764618.0,21.52,1579124754.0,日涨幅偏离值达到7%的前五只证券,1.19,0.01
18,20200525,200512.SZ,闽灿坤B,3.12,9.8592,1116141.0,91.68,531043492.0,日涨幅偏离值达到7%的前五只证券,0.83,0.0
19,20200525,200986.SZ,粤华包B,2.48,10.2222,1193909.0,94.87,391449705.0,日涨幅偏离值达到7%的前五只证券,0.78,0.0
20,20200525,002691.SZ,冀凯股份,5.8,-3.6545,19304510.0,47.3,1966722585.0,日振幅值达到15%的前五只证券,0.66,0.01
21,20200525,900956.SH,东贝Ｂ股,1.154,10.0095,25272.0,164.45,121839723.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.55,0.0
