,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200506,300830.SZ,金现代,6.34,44.0909,1641811.0,101.77,545398500.0,无价格涨跌幅限制的证券,55.44,0.0
1,20200506,603439.SH,贵州三力,14.08,10.0,5603572.0,103.19,573619200.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,30.38,0.01
2,20200506,002983.SZ,芯瑞达,24.87,9.9956,5049306.0,103.94,880895400.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,24.38,0.01
3,20200506,600751.SH,海航科技,3.17,10.0694,50135946.0,26.81,8157009294.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,3.46,0.01
4,20200506,300618.SZ,寒锐钴业,51.87,10.0106,180995179.0,31.2,9727148992.0,日涨幅偏离值达到7%的前五只证券,3.4,0.02
5,20200506,601789.SH,宁波建工,5.35,10.0823,39700375.0,36.2,5222028000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,2.47,0.01
6,20200506,000851.SZ,高鸿股份,7.44,10.0592,55322071.0,19.35,6477934507.0,日涨幅偏离值达到7%的前五只证券,1.45,0.01
7,20200506,000558.SZ,莱茵体育,2.77,9.9206,7951126.0,50.01,3568922995.0,日涨幅偏离值达到7%的前五只证券,1.39,0.0
8,20200506,200017.SZ,*ST中华B,1.04,-4.5872,234753.0,112.74,235510495.0,"连续三个交易日内,跌幅偏离值累计达到12%的ST证券、*ST证券",1.37,0.0
9,20200506,002121.SZ,*ST科陆,3.02,-5.0314,3926282.0,35.65,3210868937.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券,1.27,0.0
10,20200506,002498.SZ,汉缆股份,6.04,10.0182,73417255.0,21.54,20093847840.0,日涨幅偏离值达到7%的前五只证券,1.24,0.0
