,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,300615.SZ,欣天科技,元器件,31.09,"5G, ",12.16亿
1,002093.SZ,国脉科技,电信运营,10.89,"5G, 教育, 物联网, 数字中国, 云计算, ",107.99亿
2,300656.SZ,民德电子,电脑设备,27.79,"无人机, 无人驾驶, 移动支付, 半导体, 国产芯片, ",14.21亿
3,600359.SH,新农开发,农业综合,7.89,"棉花, 食品, 新疆, 农垦, 乳业（奶粉）, 土地流转, 新疆国企改革, 农业种植, 资产重组, ",30.1亿
4,603042.SH,华脉科技,通信设备,17.34,"5G, 光通信, ",17.52亿
5,300209.SZ,天泽信息,软件服务,14.17,"5G, 社保重仓, 破净股, 物联网, 无人驾驶, 高质押率, 国产软件, 资产重组, ",37.37亿
6,300127.SZ,银河磁体,元器件,19.82,"特斯拉, 稀土磁材, ",45.01亿
7,000975.SZ,银泰资源,铅锌,12.73,"内蒙古, 有色-锌, 回购, 有色金属, 业绩预增, 黄金, ",156.41亿
8,300352.SZ,北信源,软件服务,5.93,"网络安全, 人工智能, 区块链, 智慧城市, 国产软件, 国产操作系统, ",64.85亿
9,603686.SH,龙马环卫,专用机械,13.99,"定增破发, PPP, ",41.54亿
10,600363.SH,联创光电,元器件,10.64,"新能源汽车, 国产芯片, LED, 充电桩, ",47.19亿
11,002813.SZ,路畅科技,汽车配件,32.32,"百度概念股, 无人驾驶, 共享经济, ",9.7亿
12,600311.SH,荣华实业,黄金,4.23,"壳公司, 黄金, ",28.15亿
13,300713.SZ,英可瑞,电气设备,22.76,"新能源汽车, 高送转, 国资入股, 充电桩, ",9.74亿
14,002945.SZ,华林证券,证券,13.76,"券商, ",37.15亿
15,300592.SZ,华凯创意,软件服务,12.02,"装修装饰, 人脸识别, ",
16,002479.SZ,富春环保,火力发电,5.96,"固废处理, 回购, 定增破发, 环保, ",52.89亿
17,002115.SZ,三维通信,互联网,13.33,"5G, 业绩预增, ",54.17亿
18,600936.SH,广西广电,影视音像,4.93,"阿里巴巴概念股, 大数据, 广西, 广电, ",58.96亿
19,000593.SZ,大通燃气,供气供热,7.25,"油气改革, 天然气, 信托, 股权转让, ",25.99亿
20,300603.SZ,立昂技术,通信设备,32.07,"高送转-预期, 物联网, 新疆, 云计算, 高送转, 人工智能, 智慧城市, 智慧安防, 资产重组, 独角兽, 人脸识别, ",15.48亿
21,300731.SZ,科创新源,橡胶,28.22,"高送转-预期, 华为产业链, 汽车零部件, 创投, ",16.57亿
22,300736.SZ,百邦科技,通信设备,20.56,"高送转, 苹果产业链, 国资入股, ",10.33亿
23,603978.SH,深圳新星,铝,22.98,"有色-铝, 有色金属, 国资入股, ",17.49亿
