,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,300161.SZ,300161,华中数控,机床制造,15.75,1790.44
1,300664.SZ,300664,鹏鹞环保,环境保护,10.32,1729.72
2,002757.SZ,002757,南兴装备,家居用品,42.01,1498.15
3,600195.SH,600195,中牧股份,饲料,12.9,1144.62
4,600416.SH,600416,湘电股份,电气设备,6.97,1065.3
5,300027.SZ,300027,华谊兄弟,影视音像,5.23,995.46
6,002153.SZ,002153,石基信息,软件服务,33.35,989.5
7,002667.SZ,002667,鞍重股份,工程机械,8.17,978.18
8,300552.SZ,300552,万集科技,软件服务,25.45,947.11
9,000429.SZ,000429,粤高速A,路桥,8.91,921.5
10,300036.SZ,300036,超图软件,软件服务,16.05,884.43
11,002073.SZ,002073,软控股份,软件服务,6.04,859.33
12,002468.SZ,002468,申通快递,仓储物流,24.49,841.65
13,002858.SZ,002858,力盛赛车,文教休闲,18.8,823.15
14,002058.SZ,002058,威尔泰,电器仪表,12.96,816.63
15,300327.SZ,300327,中颖电子,半导体,22.94,788.42
16,300490.SZ,300490,华自科技,电气设备,12.85,785.94
17,600592.SH,600592,龙溪股份,机械基件,11.88,776.71
18,300718.SZ,300718,长盛轴承,机械基件,19.26,767.42
19,002781.SZ,002781,奇信股份,装修装饰,17.01,765.67
20,002932.SZ,002932,明德生物,医疗保健,45.72,757.32
21,600548.SH,600548,深高速,路桥,10.38,754.83
22,000593.SZ,000593,大通燃气,供气供热,6.43,750.52
23,603787.SH,603787,新日股份,摩托车,12.51,723.15
24,000802.SZ,000802,北京文化,影视音像,10.38,719.65
25,000728.SZ,000728,国元证券,证券,9.2,707.23
26,002387.SZ,002387,维信诺,元器件,12.1,679.69
27,000792.SZ,000792,*ST盐湖,化工原料,7.53,675.1
28,000060.SZ,000060,中金岭南,铅锌,4.84,665.39
29,601021.SH,601021,春秋航空,空运,43.7,660.62
30,300282.SZ,300282,三盛教育,文教休闲,18.58,656.55
31,601100.SH,601100,恒立液压,工程机械,30.21,647.71
32,002465.SZ,002465,海格通信,通信设备,9.61,645.32
33,300653.SZ,300653,正海生物,医疗保健,67.89,645.24
34,300416.SZ,300416,苏试试验,电器仪表,18.58,624.54
35,002857.SZ,002857,三晖电气,电器仪表,13.23,623.87
36,300510.SZ,300510,金冠股份,电气设备,10.39,623.67
37,300565.SZ,300565,科信技术,通信设备,13.69,619.13
38,300463.SZ,300463,迈克生物,医疗保健,22.69,605.8
39,000935.SZ,000935,四川双马,水泥,16.12,604.03
40,600850.SH,600850,华东电脑,软件服务,22.78,603.93
41,300541.SZ,300541,先进数通,软件服务,16.58,603.18
42,600580.SH,600580,卧龙电驱,电气设备,9.38,600.85
43,600120.SH,600120,浙江东方,多元金融,16.77,589.99
44,000632.SZ,000632,三木集团,综合类,5.12,585.73
45,002368.SZ,002368,太极股份,软件服务,32.26,581.12
46,300760.SZ,300760,迈瑞医疗,医疗保健,147.5,578.8
47,601566.SH,601566,九牧王,服饰,14.42,578.68
48,300227.SZ,300227,光韵达,元器件,11.15,577.81
49,000960.SZ,000960,锡业股份,小金属,11.38,566.99
50,600502.SH,600502,安徽水利,建筑施工,4.9,548.74
51,000902.SZ,000902,新洋丰,农药化肥,10.61,547.3
52,002228.SZ,002228,合兴包装,广告包装,5.38,546.48
53,600872.SH,600872,中炬高新,食品,38.73,540.54
54,600330.SH,600330,天通股份,元器件,8.24,528.97
55,300482.SZ,300482,万孚生物,生物制药,35.08,524.53
56,600730.SH,600730,中国高科,综合类,6.34,514.82
57,300034.SZ,300034,钢研高纳,小金属,13.6,514.55
58,603012.SH,603012,创力集团,专用机械,10.28,505.83
59,600688.SH,600688,上海石化,石油加工,5.24,505.71
60,300636.SZ,300636,同和药业,化学制药,19.4,503.87
61,603991.SH,603991,至正股份,塑料,19.98,495.06
62,603678.SH,603678,火炬电子,元器件,20.7,488.65
63,300546.SZ,300546,雄帝科技,元器件,27.79,485.62
64,603377.SH,603377,东方时尚,汽车服务,16.8,479.79
65,002782.SZ,002782,可立克,电气设备,13.64,478.32
66,603920.SH,603920,世运电路,元器件,13.91,477.54
