,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688595.SH,688595,N芯海,半导体,61.83,2.0,2.0,18.0,12.58,,0.0
1,605358.SH,605358,立昂微,半导体,24.46,14.0,3.0,17.0,9.93,,0.0
2,003000.SZ,003000,华文食品,食品,17.11,11.0,1.0,14.0,6.85,,0.0
3,605198.SH,605198,德利股份,软饮料,23.44,9.0,3.0,12.0,4.69,,0.0
4,003006.SZ,003006,百亚股份,造纸,18.55,8.0,3.0,11.0,7.94,,0.0
5,003010.SZ,003010,若羽臣,互联网,29.14,4.0,3.0,7.0,8.87,,0.0
6,003009.SZ,003009,中天火箭,航空,24.79,4.0,3.0,7.0,9.63,,0.0
7,002998.SZ,002998,优彩资源,化纤,9.85,3.0,2.0,6.0,8.04,,0.0
8,605111.SH,605111,N新洁能,半导体,34.69,3.0,3.0,6.0,8.78,,0.0
9,605218.SH,605218,N伟时,元器件,19.12,3.0,3.0,6.0,10.17,,0.0
10,605018.SH,605018,长华股份,汽车配件,15.4,2.0,2.0,5.0,6.42,,0.0
11,605136.SH,605136,丽人丽妆,其他商业,19.37,2.0,2.0,5.0,7.75,,0.0
12,300722.SZ,300722,新余国科,专用机械,62.52,5.0,2.0,5.0,22.76,"中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国国际金融香港资产管理有限公司-客户资金2
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",4.0
13,300589.SZ,300589,江龙船艇,船舶,33.4,3.0,1.0,4.0,31.64,全国社保基金一零七组合,1.0
14,300581.SZ,300581,晨曦航空,航空,28.08,3.0,2.0,4.0,48.23,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",2.0
15,300711.SZ,300711,广哈通信,通信设备,19.67,2.0,1.0,3.0,12.84,,0.0
16,002132.SZ,002132,恒星科技,钢加工,3.89,3.0,3.0,3.0,48.76,"河南克瑞德资产管理有限公司-恒盈1号私募证券投资基金
上海般胜投资管理有限公司-般胜进取1号私募证券投资基金
上海融儒资产管理有限公司-融儒价值2号私募证券投资基金",3.0
17,300719.SZ,300719,安达维尔,航空,26.4,4.0,1.0,2.0,35.05,"中国工商银行股份有限公司-鹏华股息精选混合型证券投资基金
招商银行股份有限公司-鹏华稳健回报混合型证券投资基金
平安资产-工商银行-鑫享3号资产管理产品",3.0
18,300527.SZ,300527,中船应急,专用机械,13.53,1.0,1.0,2.0,123.64,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
全国社会保障基金理事会转持二户
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",3.0
19,300891.SZ,300891,惠云钛业,化工原料,19.58,2.0,1.0,2.0,18.57,,0.0
20,300655.SZ,300655,晶瑞股份,化工原料,40.63,1.0,1.0,2.0,59.06,"上海聚源聚芯集成电路产业股权投资基金中心(有限合伙)
中国工商银行股份有限公司-诺安成长混合型证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金",3.0
21,300208.SZ,300208,青岛中程,电气设备,13.36,4.0,1.0,2.0,91.84,"宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金",2.0
22,300518.SZ,300518,盛讯达,软件服务,38.69,1.0,1.0,2.0,23.98,"鹏华资产-浦发银行-鹏华资产金润28号资产管理计划
鹏华资产管理-浦发银行-鹏华资产金润18号资产管理计划
鹏华资产-浦发银行-鹏华资产方圆6号资产管理计划
鹏华资产-浦发银行-鹏华资产金润24号资产管理计划
中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划",5.0
23,300072.SZ,300072,三聚环保,环境保护,6.66,1.0,1.0,2.0,144.48,香港中央结算有限公司(陆股通),1.0
24,600316.SH,600316,洪都航空,航空,37.51,2.0,1.0,1.0,268.99,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",4.0
25,600506.SH,600506,香梨股份,种植业,9.9,1.0,1.0,1.0,14.62,,0.0
26,300064.SZ,300064,豫金刚石,矿物制品,5.02,4.0,1.0,1.0,32.07,,0.0
27,600956.SH,600956,新天绿能,新型电力,9.36,1.0,1.0,1.0,12.61,,0.0
28,601218.SH,601218,吉鑫科技,机械基件,3.74,3.0,1.0,1.0,36.55,,0.0
29,600237.SH,600237,铜峰电子,元器件,4.51,2.0,1.0,1.0,25.45,,0.0
30,601456.SH,601456,国联证券,证券,19.64,1.0,1.0,1.0,93.43,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金",4.0
31,601615.SH,601615,明阳智能,机械基件,16.92,1.0,1.0,1.0,156.47,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
平阳凯天百业股权投资基金管理中心(有限合伙)",3.0
32,300763.SZ,300763,锦浪科技,电气设备,118.03,2.0,1.0,1.0,64.99,"中国工商银行股份有限公司-广发制造业精选混合型证券投资基金
西藏源乐晟资产管理有限公司-源乐晟新恒晟私募证券投资基金
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
中信银行股份有限公司-中银智能制造股票型证券投资基金
中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金",6.0
