,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,300127.SZ,银河磁体,元器件,23.98,"特斯拉, 稀土磁材, ",54.46亿
1,300615.SZ,欣天科技,元器件,37.62,"5G, ",14.71亿
2,600359.SH,新农开发,农业综合,9.55,"棉花, 食品, 新疆, 农垦, 乳业（奶粉）, 土地流转, 新疆国企改革, 农业种植, 资产重组, ",36.43亿
3,002481.SZ,双塔食品,食品,8.9,"海底捞概念股, 业绩预增, 保健品, 食品, 山东国企改革, 燃料乙醇, 人造肉, ",98.53亿
4,300713.SZ,英可瑞,电气设备,27.54,"新能源汽车, 高送转, 国资入股, 充电桩, ",11.79亿
5,603169.SH,兰石重装,专用机械,7.67,"一带一路, 核电, 定增破发, ",80.05亿
6,600127.SH,金健米业,农业综合,5.87,"乡村振兴, 食品, 湖南国企改革, 乳业（奶粉）, 强势人气股, 人造肉, ",37.67亿
7,002378.SZ,章源钨业,小金属,8.92,"有色金属, 稀土磁材, 有色-钨, 工业自动化, 智能制造, ",82.35亿
8,300333.SZ,兆日科技,元器件,13.04,"网络安全, 国产芯片, ",43.15亿
9,300553.SZ,集智股份,电器仪表,41.99,,7.03亿
10,300103.SZ,达刚路机,工程机械,11.58,"一带一路, 固废处理, 机械, 环保, ",28.38亿
11,600531.SH,豫光金铅,铅锌,5.9,"有色金属, 黄金, ",64.32亿
12,601068.SH,中铝国际,建筑施工,8.83,"央企改革, 大基建, PPP, ",26.13亿
13,002123.SZ,梦网集团,互联网,13.31,"密集调研, 物联网, 直播/短视频, 云计算, 区块链, 国资入股, 独角兽, ",82.92亿
14,600251.SH,冠农股份,农业综合,7.35,"回购, 棉花, 食品, 新疆, 化肥, 农垦, 白糖, 新疆国企改革, 大数据, ",57.69亿
15,002945.SZ,华林证券,证券,15.77,"券商, ",42.58亿
16,600540.SH,新赛股份,种植业,5.62,"棉花, 新疆, 农垦, 新疆国企改革, 农业种植, 股权转让, ",26.47亿
17,600870.SH,ST厦华,家用电器,3.34,"移动支付, 低价股, 智慧安防, 资产重组, ST股, ",17.47亿
18,300555.SZ,路通视信,通信设备,13.33,"物联网, 智慧城市, 智慧安防, 广电, ",11.63亿
19,000975.SZ,银泰资源,铅锌,13.69,"内蒙古, 有色-锌, 回购, 有色金属, 业绩预增, 黄金, ",168.21亿
20,300631.SZ,久吾高科,环境保护,21.78,"高送转-预期, 社保重仓, 锂电池, 环保, 新能源汽车, 污水处理, 燃料乙醇, ",15.09亿
21,002731.SZ,萃华珠宝,服饰,19.33,"业绩预增, 高送转, 黄金, ",24.86亿
22,000037.SZ,深南电A,火力发电,11.66,"火电, 电改, ",39.52亿
23,600108.SH,亚盛集团,农业综合,4.05,"转基因, 乡村振兴, 农垦, 土地流转, 农业种植, 工业大麻, ",78.85亿
24,300209.SZ,天泽信息,软件服务,13.78,"5G, 社保重仓, 破净股, 物联网, 无人驾驶, 高质押率, 国产软件, 资产重组, ",36.35亿
25,000812.SZ,陕西金叶,广告包装,4.43,"教育, 信托, 包装印刷, ",29.69亿
26,300656.SZ,民德电子,电脑设备,27.32,"无人机, 无人驾驶, 移动支付, 半导体, 国产芯片, ",13.97亿
27,000861.SZ,海印股份,房产服务,3.15,"供应链金融, 低价股, 股权转让, 共享经济, ",62.23亿
28,002919.SZ,名臣健康,日用化工,32.23,"高送转, 化妆品, ",9.08亿
29,000593.SZ,大通燃气,供气供热,7.56,"油气改革, 天然气, 信托, 股权转让, ",27.1亿
30,601952.SH,苏垦农发,种植业,8.76,"社保重仓, 乡村振兴, 农垦, 土地流转, 农业种植, ",35.85亿
31,300352.SZ,北信源,软件服务,6.18,"网络安全, 人工智能, 区块链, 智慧城市, 国产软件, 国产操作系统, ",67.58亿
32,603738.SH,泰晶科技,元器件,17.2,"被动元件, 华为产业链, ",10.11亿
33,300087.SZ,荃银高科,种植业,10.09,"转基因, 回购, 农业种植, 股权转让, ",35.52亿
34,300208.SZ,青岛中程,电气设备,7.67,"有色金属, 有色-镍, 光伏, 举牌股, ",46.14亿
35,002716.SZ,金贵银业,小金属,7.99,"有色-锌, 有色-锑, 有色金属, 互联网金融, 股权转让, 黄金, ",49.74亿
36,002908.SZ,德生科技,元器件,22.61,"高送转-预期, 数字中国, 移动支付, 高送转, 医疗信息化, ",17.75亿
37,300593.SZ,新雷能,电气设备,23.09,"5G, 高送转-预期, 军工, 军民融合, ",15.45亿
38,002828.SZ,贝肯能源,石油开采,15.27,"油服, 油气改革, 可燃冰, 页岩气, 天然气, 新疆, ",15.1亿
39,002772.SZ,众兴菌业,种植业,9.62,"回购, 食品, 农业种植, 年报季报, ",24.6亿
40,601212.SH,白银有色,铜,4.79,"有色金属, 定增破发, 有色-铜, 黄金, ",94.11亿
41,300260.SZ,新莱应材,机械基件,13.63,,17.3亿
42,600598.SH,北大荒,种植业,12.18,"高股息, 振兴东北, 乡村振兴, 农垦, 土地流转, 区块链, 农业种植, 人造肉, ",216.52亿
43,002093.SZ,国脉科技,电信运营,10.58,"5G, 教育, 物联网, 数字中国, 云计算, ",104.91亿
44,000657.SZ,中钨高新,小金属,7.81,"央企改革, 有色金属, 有色-钨, 创投, ",26.85亿
45,300565.SZ,科信技术,通信设备,16.11,"5G, 光通信, ",11.57亿
46,300612.SZ,宣亚国际,广告包装,20.14,"回购, 网络安全, 直播/短视频, 区块链, ",9.13亿
47,300603.SZ,立昂技术,通信设备,32.6,"高送转-预期, 物联网, 新疆, 云计算, 高送转, 人工智能, 智慧城市, 智慧安防, 资产重组, 独角兽, 人脸识别, ",15.74亿
48,000426.SZ,兴业矿业,铅锌,5.71,"内蒙古, 有色-锌, 有色-锑, 回购, 有色金属, 高质押率, 铁矿石, ",75.96亿
49,601858.SH,中国科传,出版业,12.33,"中字头, 中科院系, 知识产权, ",23.49亿
50,300592.SZ,华凯创意,软件服务,12.02,"装修装饰, 人脸识别, ",
51,300328.SZ,宜安科技,铝,9.88,"有色-铝, 特斯拉, 华为产业链, 有色金属, 汽车零部件, 医疗器械, 国资入股, ",45.48亿
52,600259.SH,广晟有色,小金属,43.05,"有色金属, 债转股-AMC, 稀土磁材, 有色-钨, ",112.84亿
53,603787.SH,新日股份,摩托车,14.09,"共享经济, ",9.99亿
54,002813.SZ,路畅科技,汽车配件,32.0,"百度概念股, 无人驾驶, 共享经济, ",9.6亿
55,300299.SZ,富春股份,通信设备,7.81,"5G, 数字中国, 大数据, 资产重组, 游戏, 手游, 影视, 动漫, ",48.28亿
56,300489.SZ,中飞股份,铝,17.4,"有色-铝, 核电, 有色金属, 军工, 军民融合, 股权转让, ",12.45亿
57,300560.SZ,中富通,通信设备,21.66,"5G, 华为产业链, 军工, 军民融合, 数字中国, ",14.51亿
58,000506.SZ,中润资源,黄金,4.06,"房地产, 资产重组, 手游, 黄金, ",37.7亿
59,002937.SZ,兴瑞科技,元器件,18.65,"高送转-预期, 业绩预增, 汽车零部件, 高送转-填权, 智能制造, VR&AR, ",13.73亿
60,002297.SZ,博云新材,矿物制品,8.76,"碳纤维, 大飞机, 通用航空, 军工, 军民融合, 股权转让, 高校系, ",41.18亿
61,300046.SZ,台基股份,半导体,21.0,"半导体, 影视, ",44.76亿
62,603970.SH,中农立华,其他商业,21.15,"农药, 无人机, ",16.84亿
