,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003043.SZ,003043,华亚智能,专用机械,61.17,3.0,12.0,112.0,12.23,,0.0
1,002762.SZ,002762,金发拉比,服饰,15.22,2.0,10.0,110.0,29.32,,0.0
2,688068.SH,688068,热景生物,医疗保健,120.34,3.0,9.0,109.0,51.78,,0.0
3,605378.SH,605378,野马电池,电气设备,37.15,3.0,8.0,108.0,12.39,,0.0
4,600257.SH,600257,大湖股份,渔业,8.34,3.0,6.0,106.0,40.14,,0.0
5,600769.SH,600769,祥龙电业,建筑工程,7.71,3.0,5.0,105.0,28.91,,0.0
6,601279.SH,601279,N英利,汽车配件,3.28,2.0,5.0,105.0,4.9,,0.0
7,603721.SH,603721,中广天择,影视音像,16.23,3.0,4.0,104.0,21.1,,0.0
8,605086.SH,605086,龙高股份,矿物制品,18.52,1.0,4.0,104.0,5.93,,0.0
9,600202.SH,600202,哈空调,电气设备,5.32,2.0,4.0,104.0,20.39,,0.0
10,002248.SZ,002248,华东数控,机床制造,5.97,3.0,3.0,103.0,17.71,,0.0
11,603269.SH,603269,海鸥股份,机械基件,12.56,2.0,3.0,103.0,14.13,,0.0
12,600960.SH,600960,渤海汽车,汽车配件,4.43,2.0,3.0,103.0,42.11,,0.0
13,600735.SH,600735,新华锦,商贸代理,7.49,3.0,3.0,103.0,28.16,,0.0
14,002348.SZ,002348,高乐股份,文教休闲,3.31,2.0,2.0,102.0,27.95,,0.0
15,002699.SZ,002699,美盛文化,服饰,5.96,2.0,2.0,102.0,54.21,,0.0
16,600393.SH,600393,粤泰股份,全国地产,2.49,2.0,2.0,102.0,24.61,,0.0
17,002160.SZ,002160,常铝股份,铝,4.42,2.0,2.0,102.0,32.06,,0.0
18,688315.SH,688315,诺禾致源,医疗保健,29.9,1.0,2.0,102.0,9.71,,0.0
19,688468.SH,688468,科美诊断,医疗保健,21.88,1.0,2.0,102.0,7.25,,0.0
20,002646.SZ,002646,青青稞酒,白酒,15.53,2.0,2.0,102.0,69.86,,0.0
21,002570.SZ,002570,贝因美,乳制品,5.28,2.0,2.0,102.0,53.99,,0.0
22,000978.SZ,000978,桂林旅游,旅游景点,6.88,2.0,2.0,102.0,24.77,,0.0
23,000616.SZ,000616,海航投资,全国地产,2.99,2.0,2.0,102.0,42.76,,0.0
24,688195.SH,688195,腾景科技,元器件,22.62,1.0,2.0,102.0,6.64,,0.0
25,002875.SZ,002875,安奈儿,服饰,11.01,2.0,2.0,102.0,8.73,,0.0
