,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_CRIMSON_RATE
0,002838.SZ,道恩股份,塑料,17.22,9.125475285171092,-39.222562663811935,0.73
1,300683.SZ,海特生物,生物制药,33.57,7.561678949054795,72.59099280667036,0.2
2,300598.SZ,诚迈科技,软件服务,168.04,7.559367599052691,-2.394630288277766,0.6
3,000652.SZ,泰达股份,批发业,5.4,7.355864811133195,-25.133642588911,0.67
4,603005.SH,晶方科技,半导体,58.78,7.341124908692476,-8.326346583569244,0.4
5,002551.SZ,尚荣医疗,医疗保健,5.79,7.222222222222219,70.05050505050443,0.47
6,300677.SZ,英科医疗,医疗保健,23.98,6.95807314897412,-6.312911858651827,0.53
7,600550.SH,保变电气,电气设备,3.51,6.686930091185395,62.543839139583454,0.6
8,002837.SZ,英维克,专用机械,25.08,6.091370558375631,-8.13218688490631,0.47
9,300342.SZ,天银机电,元器件,12.56,5.9915611814346015,8.524567850823761,0.47
10,002291.SZ,星期六,服饰,17.71,5.857740585774063,-25.529871733315034,0.53
11,600289.SH,*ST信通,软件服务,3.32,5.73248407643312,44.267515923566926,0.2
12,000955.SZ,欣龙控股,纺织,6.87,5.692307692307685,-21.601398601398692,0.47
13,000016.SZ,深康佳A,家用电器,5.96,5.486725663716796,-19.375614552605946,0.47
14,603301.SH,振德医疗,医疗保健,27.48,5.247031788586742,26.483737442182488,0.53
15,603726.SH,朗迪集团,机械基件,14.85,5.169971671388107,-6.521323022739001,0.73
16,002185.SZ,华天科技,半导体,8.4,5.1314142678347885,2.7633225742702106,0.33
17,300160.SZ,秀强股份,玻璃,5.56,5.10396975425329,-39.2503112176682,0.53
18,000158.SZ,常山北明,软件服务,7.83,5.100671140939594,-2.3979684382368305,0.47
19,601990.SH,南京证券,证券,11.46,5.041246562786439,22.86573018139981,0.6
20,002239.SZ,奥特佳,汽车配件,2.56,4.918032786885251,-38.25136612021861,0.4
21,603601.SH,再升科技,玻璃,8.92,4.817861339600471,-17.58381878640918,0.4
22,000818.SZ,航锦科技,化工原料,19.05,4.785478547854782,-8.118811881188048,0.33
23,603031.SH,安德利,百货,26.21,4.756195043964828,-2.169988147412971,0.4
24,300457.SZ,赢合科技,专用机械,37.73,4.718290313627516,-24.906083740857945,0.47
25,002131.SZ,利欧股份,互联网,2.91,4.676258992805771,-18.009592326138723,0.6
26,002432.SZ,九安医疗,医疗保健,5.84,4.659498207885293,13.522319973933028,0.53
27,000700.SZ,模塑科技,汽车配件,7.33,4.564907275320973,-36.479800892342254,0.53
28,300578.SZ,会畅通讯,通信设备,36.04,4.554685233536415,-29.792780471631563,0.53
29,688012.SH,中微公司,专用机械,120.59,4.406926406926415,15.924042860212984,0.33
30,002629.SZ,*ST仁智,石油开采,2.38,4.385964912280715,62.28070175438813,0.73
31,002768.SZ,国恩股份,塑料,25.86,4.358353510895885,14.322965170422929,0.2
32,300738.SZ,奥飞数据,电信运营,38.08,4.328767123287669,33.06253722453876,0.47
33,300083.SZ,劲胜智能,元器件,4.1,4.3256997455470625,17.1028716830238,0.47
34,002623.SZ,亚玛顿,玻璃,26.09,4.234918098282048,-27.4233238953839,0.4
35,002766.SZ,*ST索菱,汽车配件,3.45,4.229607250755296,3.462700441552924,0.47
36,300346.SZ,南大光电,元器件,18.76,4.222222222222238,-4.222222222222061,0.53
37,300526.SZ,中潜股份,专用机械,55.89,4.194630872483218,118.57764635524015,0.67
38,002156.SZ,通富微电,半导体,18.9,4.132231404958686,3.0106257378988754,0.33
39,000004.SZ,国农科技,生物制药,24.39,4.097311139564663,-20.61905026999913,0.53
40,603208.SH,江山欧派,家居用品,61.48,4.02707275803722,-17.481618212582863,0.6
41,002684.SZ,*ST猛狮,电气设备,4.92,4.0169133192388795,7.747792563112976,0.6
42,002824.SZ,和胜股份,铝,12.43,4.016736401673637,-30.17058255551982,0.53
43,002158.SZ,汉钟精机,工程机械,9.55,3.917301414581087,-30.447913659478754,0.47
44,603986.SH,兆易创新,半导体,237.91,3.899903921739889,-5.0073236338110005,0.4
45,300206.SZ,理邦仪器,医疗保健,8.36,3.850931677018621,3.0456200471187023,0.6
46,002056.SZ,横店东磁,元器件,9.03,3.7931034482758585,6.206896551724417,0.33
47,002683.SZ,宏大爆破,化工原料,20.32,3.7793667007150367,-16.720543171302527,0.33
48,600203.SH,福日电子,元器件,6.88,3.7707390648567207,-7.616892911010442,0.33
49,603185.SH,上机数控,机床制造,30.86,3.76597175521185,0.9069254410507988,0.6
50,002320.SZ,海峡股份,水运,11.9,3.7489102005231034,26.55412010250686,0.53
51,600360.SH,华微电子,半导体,6.99,3.70919881305638,123.56352845967172,0.53
52,300123.SZ,亚光科技,半导体,9.57,3.683640303358615,-3.683640303358471,0.4
53,600667.SH,太极实业,半导体,9.09,3.6488027366020637,10.636911549112526,0.6
54,002791.SZ,坚朗五金,其他建材,36.95,3.6465638148667656,-18.120248025392716,0.53
55,002065.SZ,东华软件,软件服务,11.69,3.634751773049638,-12.523640661938341,0.47
56,002436.SZ,兴森科技,元器件,9.73,3.620873269435565,-24.55110582757516,0.4
57,300263.SZ,隆华科技,专用机械,5.44,3.619047619047633,8.145658263305933,0.53
58,002460.SZ,赣锋锂业,小金属,37.31,3.5813436979455826,-22.449268226247554,0.4
59,002371.SZ,北方华创,专用机械,102.94,3.561368209255522,1.483142176500607,0.4
60,600966.SH,博汇纸业,造纸,5.83,3.5523978685612745,1.710760026175473,0.47
61,002289.SZ,*ST宇顺,元器件,9.04,3.550973654066425,-12.374503065831387,0.47
62,300223.SZ,北京君正,半导体,87.02,3.545930509281292,-4.542608250145463,0.33
63,300548.SZ,博创科技,元器件,75.83,3.508053508053499,-31.519257989846484,0.27
64,002409.SZ,雅克科技,化工原料,27.26,3.4927866362946203,8.702335314925524,0.4
65,002541.SZ,鸿路钢构,钢加工,10.76,3.4615384615384492,5.629370629370456,0.53
66,603938.SH,三孚股份,化工原料,22.24,3.3937703393770224,20.335043219944705,0.47
67,603042.SH,华脉科技,通信设备,15.85,3.3920417482061316,-1403.392041748237,0.47
68,300617.SZ,安靠智电,电气设备,27.46,3.3885542168674787,44.15242938968979,0.6
69,300724.SZ,捷佳伟创,专用机械,47.63,3.386151508573909,-18.603542812921738,0.33
70,002214.SZ,大立科技,电器仪表,13.76,3.380916604057105,-41.73708098761861,0.4
71,300280.SZ,紫天科技,专用机械,18.95,3.3260632497273734,-20.893630817294806,0.53
72,000636.SZ,风华高科,元器件,16.51,3.3166458072590776,22.87383038321731,0.4
73,300603.SZ,立昂技术,通信设备,25.99,3.2988871224165273,-35.26610023717084,0.4
74,603200.SH,上海洗霸,环境保护,24.48,3.2911392405063244,-47.57685352622065,0.67
75,300161.SZ,华中数控,机床制造,16.03,3.2860824742268147,61.2300465580333,0.6
76,002414.SZ,高德红外,电器仪表,28.82,3.2604801146542517,-30.460480114654075,0.33
77,300014.SZ,亿纬锂能,电气设备,53.73,3.247501921598772,-13.353884900322022,0.33
78,300767.SZ,震安科技,橡胶,59.61,3.220779220779213,-21.64183185235853,0.4
79,300460.SZ,惠伦晶体,元器件,16.4,3.2095657646318276,-22.257184812251452,0.33
80,300397.SZ,天和防务,通信设备,32.53,3.204314720812196,-30.015908923710256,0.47
81,300769.SZ,德方纳米,化工原料,122.99,3.1881869284335895,-11.400747314907122,0.67
82,603825.SH,华扬联众,互联网,20.77,3.179334326875316,-29.616115936070507,0.47
83,002916.SZ,深南电路,元器件,172.54,3.1752675955271092,56.76449144061666,0.47
84,300030.SZ,阳普医疗,医疗保健,8.18,3.1525851197982346,-22.50742382947537,0.4
85,603069.SH,海汽集团,公路,10.16,3.1472081218274273,0.1861252115066936,0.6
86,300390.SZ,天华超净,元器件,7.56,3.137789904502042,-44.16343093014314,0.2
87,600318.SH,新力金融,多元金融,7.57,3.133514986376018,-37.41922927209035,0.47
88,002613.SZ,北玻股份,专用机械,3.3,3.124999999999978,-36.45833333333386,0.53
89,002212.SZ,南洋股份,电气设备,20.52,3.115577889447252,-7.730962504831118,0.4
90,300567.SZ,精测电子,电器仪表,53.14,3.0843840931134903,95.66561590688782,0.53
91,002227.SZ,奥特迅,电气设备,11.42,3.068592057761732,321.93140794223547,0.6
92,603559.SH,中通国脉,通信设备,18.85,3.0617823947512335,140.4164784748144,0.4
93,300655.SZ,晶瑞股份,化工原料,33.44,3.0508474576270928,8.18510759855149,0.47
94,603283.SH,赛腾股份,专用机械,35.68,3.0320531331215594,-11.727705307035375,0.33
95,300265.SZ,通光线缆,电气设备,7.82,3.0303030303030276,1046.9696969697522,0.67
96,300373.SZ,扬杰科技,半导体,20.89,3.0078895463510724,-7.695389546351672,0.47
97,000400.SZ,许继电气,电气设备,10.97,3.0046948356807546,20.072228241242907,0.67
98,002606.SZ,大连电瓷,电气设备,5.93,2.951388888888884,139.90575396825747,0.67
99,002581.SZ,未名医药,生物制药,7.84,2.887139107611536,141.55730533683206,0.73
100,002676.SZ,顺威股份,塑料,3.26,2.8391167192429068,inf,0.67
101,300062.SZ,中能电气,电气设备,5.49,2.6168224299065512,597.3831775701175,0.6
102,300120.SZ,经纬辉开,元器件,6.4,2.564102564102577,217.43589743590394,0.6
103,600515.SH,海航基础,全国地产,4.46,2.5287356321839205,117.47126436781676,0.6
